folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,1,444.62,504.62,2,0.759999999999991,0,0,0,0,0,0,0,0,0,0,0,0,1,2
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,2,504.62,564.62,3,3.39999999999998,2,0.0999999999999659,0,0,0,0,0,0,1,2,0,0,1,2
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,3,564.62,624.62,2,4.22000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,2
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,4,624.62,684.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,5,684.62,744.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,6,744.62,804.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,7,804.62,864.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,8,864.62,924.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,9,924.62,984.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P72,CRFRepeatTest6P72_Rat14.csv,14____,72,12,1,C,Marios,310,10,984.62,1044.62,2,1.55999999999995,0,0,0,0,0,0,0,0,0,0,0,0,1,2
