folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,1,610.88,670.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,2,670.88,730.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,3,730.88,790.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,4,790.88,850.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,5,850.88,910.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,6,910.88,970.88,1,3.59999999999991,1,5.16000000000008,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,7,970.88,1030.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,8,1030.88,1090.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,9,1090.88,1150.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,10,1150.88,1210.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,11,1210.88,1270.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,12,1270.88,1330.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,13,1330.88,1390.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,14,1390.88,1450.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,15,1450.88,1510.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,16,1510.88,1570.88,0,0,1,0.600000000000136,0,0,0,0,0,0,0,0,0,0,1,2
RepeatTest6_Day27,CRFRepeatTest6P67,CRFRepeatTest6P67_Rat39.csv,39____,67,15,1,C,Marios,310,17,1570.88,1630.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
