folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,1,536.36,596.36,5,3.88,0,0,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,2,596.36,656.36,2,1.2399999999999,5,11.3599999999999,0,0,0,0,0,0,2,4,1,2,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,3,656.36,716.36,1,0.200000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,4,716.36,776.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,5,776.36,836.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,6,836.36,896.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,7,896.36,956.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,8,956.36,1016.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,9,1016.36,1076.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,10,1076.36,1136.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,11,1136.36,1196.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,12,1196.36,1256.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,13,1256.36,1316.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,14,1316.36,1376.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,15,1376.36,1436.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,16,1436.36,1496.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,17,1496.36,1556.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P70,CRFRepeatTest6P70_Rat35.csv,35____,70,13,1,C,Marios,310,18,1556.36,1616.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
