folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,1,670.62,730.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,2,730.62,790.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,3,790.62,850.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,4,850.62,910.62,0,0,1,0.980000000000018,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,5,910.62,970.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,6,970.62,1030.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,7,1030.62,1090.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,8,1090.62,1150.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,9,1150.62,1210.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P69,CRFRepeatTest6P69_Rat12.csv,12____,69,10,1,C,Marios,310,10,1210.62,1270.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
