folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,1,152.38,212.38,10,3.60000000000005,0,0,0,0,0,0,0,0,0,0,4,8,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,2,212.38,272.38,3,1.31999999999999,1,1.59999999999999,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,3,272.38,332.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,4,332.38,392.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,5,392.38,452.38,1,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,6,452.38,512.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,7,512.38,572.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,8,572.38,632.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,9,632.38,692.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P66,CRFRepeatTest6P66_Rat36.csv,36____,66,6,1,C,Marios,310,10,692.38,752.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
