folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,1,151.16,211.16,0,0,1,1.98000000000002,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,2,211.16,271.16,1,0.939999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,3,271.16,331.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,4,331.16,391.16,2,0.359999999999957,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,5,391.16,451.16,1,0.299999999999955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,6,451.16,511.16,4,3.05999999999995,0,0,0,0,0,0,0,0,2,4,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,7,511.16,571.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,8,571.16,631.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,9,631.16,691.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,10,691.16,751.16,0,0,3,0.0799999999999272,0,0,0,0,1,2,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,11,751.16,811.16,0,0,1,4.63999999999999,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,12,811.16,871.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,13,871.16,931.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,14,931.16,991.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,15,991.16,1051.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,16,1051.16,1111.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,17,1111.16,1171.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,18,1171.16,1231.16,0,0,1,3.24000000000001,0,0,0,0,1,2,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,19,1231.16,1291.16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,20,1291.16,1351.16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,21,1351.16,1411.16,1,0.800000000000182,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,22,1411.16,1471.16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,23,1471.16,1531.16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,24,1531.16,1591.16,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,25,1591.16,1651.16,0,0,0,24.9399999999998,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,26,1651.16,1711.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,27,1711.16,1771.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,28,1771.16,1831.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,29,1831.16,1891.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest6_Day27,CRFRepeatTest6P64,CRFRepeatTest6P64_Rat15.csv,15____,64,1,1,C,Marios,311,30,1891.16,1951.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
