folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,1,795.14,855.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,2,855.14,915.14,25,8.52000000000032,0,0,0,0,0,0,9,18,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,3,915.14,975.14,1,0.800000000000068,5,3.15999999999997,0,0,0,0,1,2,0,0,2,4,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,4,975.14,1035.14,0,0,11,4.44000000000005,0,0,0,0,0,0,0,0,4,8,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,5,1035.14,1095.14,8,1.7999999999995,0,0,0,0,0,0,2,4,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,6,1095.14,1155.14,7,1.86000000000013,0,0,0,0,0,0,2,4,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,7,1155.14,1215.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,8,1215.14,1275.14,0,0,7,1.77999999999997,0,0,0,0,0,0,0,0,2,4,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,9,1275.14,1335.14,18,2.30000000000018,0,0,0,0,0,0,4,8,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,10,1335.14,1395.14,0,0,3,3.27999999999975,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,11,1395.14,1455.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,12,1455.14,1515.14,22,10.3800000000003,0,0,0,0,0,0,7,14,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,13,1515.14,1575.14,9,6.60000000000059,2,1.72000000000003,0,0,0,0,2,4,0,0,1,2,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,14,1575.14,1635.14,0,0,1,0.900000000000091,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P65,CRFRepeatTest3P65_Rat40.csv,40____,65,5,1,C,Marios,299,15,1635.14,1695.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
