folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,1,581.06,641.06,3,1.3599999999999,2,5.30000000000007,0,0,0,0,1,2,0,0,1,2,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,2,641.06,701.06,30,20.5200000000002,0,0,0,0,0,0,0,0,0,0,13,26,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,3,701.06,761.06,2,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,4,761.06,821.06,4,21.9600000000002,0,0,0,0,0,0,0,0,0,0,2,4,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,5,821.06,881.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,6,881.06,941.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,7,941.06,1001.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,8,1001.06,1061.06,1,0.0399999999999636,2,11.4,0,0,0,0,1,2,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,9,1061.06,1121.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,10,1121.06,1181.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,11,1181.06,1241.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,12,1241.06,1301.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,13,1301.06,1361.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,14,1361.06,1421.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,15,1421.06,1481.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,16,1481.06,1541.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,17,1541.06,1601.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,18,1601.06,1661.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,19,1661.06,1721.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,20,1721.06,1781.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,21,1781.06,1841.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest3_Day25,CRFRepeatTest3P66,CRFRepeatTest3P66_Rat38.csv,38____,66,7,1,C,Marios,298,22,1841.06,1901.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
