folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat21.csv,21____,16,4,1,C,Marios,307,1,0,600,29,41.3200000000001,23,4.92000000000006,0,0,0,0,14,70,5,25
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat21.csv,21____,16,4,1,C,Marios,307,2,600,1200,6,3.79999999999995,31,5.62000000000023,0,0,0,0,1,5,5,25
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat21.csv,21____,16,4,1,C,Marios,307,3,1200,1800,1,0.0999999999999091,1,0.740000000000009,0,0,0,0,0,0,0,0
