folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,Flash_2_freq,Flash_2_dur,Steady_2_freq,Steady_2_dur
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat42.csv,42____,16,5,1,C,Marios,307,1,0,600,33,35.0399999999999,5,3.93999999999994,0,0,0,0,14,70,1,5,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat42.csv,42____,16,5,1,C,Marios,307,2,600,1200,50,48.8,4,17.0599999999998,0,0,0,0,13,64.9999999999999,0,0,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17A,LPLReAcquisitionRR2Day17A_Rat42.csv,42____,16,5,1,C,Marios,307,3,1200,1800,20,15.1600000000008,2,1.82000000000016,0,0,0,0,3,15,0,0,0,0,0,0
