folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,Flash_2_freq,Flash_2_dur,Steady_2_freq,Steady_2_dur
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17B,LPLReAcquisitionRR2Day17B_Rat25.csv,25____,17,2,1,C,Marios,308,1,0,600,8,2.95999999999998,25,26.7400000000001,0,0,0,0,15,75,2,10,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17B,LPLReAcquisitionRR2Day17B_Rat25.csv,25____,17,2,1,C,Marios,308,2,600,1200,4,4.55999999999983,13,19.5599999999997,0,0,0,0,6,30,1,5,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day17,LPLReAcquisitionRR2Day17B,LPLReAcquisitionRR2Day17B_Rat25.csv,25____,17,2,1,C,Marios,308,3,1200,1800,10,13.9199999999996,9,21.0199999999995,0,0,0,0,3,15,6,30,0,0,0,0
