folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,Banana_freq,Banana_dur,Test_Banana_freq,Test_Banana_dur,Chocolate_freq,Chocolate_dur,Test_Chocolate_freq,Test_Chocolate_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Chocolate_Levercbx,Banana_Levercbx,Stage,Schedule,Day,Test_Period
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,15,840,900,0,0,1,5.58000000000004,5,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,16,900,960,0,0,0,0,3,17.0000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,17,960,1020,0,0,0,0,2,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,18,1020,1080,0,0,0,0,3,4.51999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,19,1080,1140,1,0.680000000000064,0,0,4,9.46000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,20,1140,1200,0,0,1,1.3599999999999,6,18.3999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,21,1200,1260,1,0.240000000000009,1,2.57999999999993,1,0.0399999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,22,1260,1320,0,0,0,0,6,10.5999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,23,1320,1380,0,0,0,0,5,11.0799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,24,1380,1440,0,0,0,0,5,7.27999999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,25,1440,1500,0,0,0,0,13,28.6800000000001,0,0,0,0,0,0,1,60,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,26,1500,1560,0,0,0,0,11,26.5000000000002,0,0,0,0,0,0,0,60,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,27,1560,1620,0,0,1,7.6400000000001,7,26.6400000000001,0,0,0,0,0,0,0,0,1,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,28,1620,1680,0,0,0,0,1,0.740000000000009,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,29,1680,1740,0,0,0,0,3,18.22,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,30,1740,1800,0,0,1,3.20000000000005,10,18.3,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,31,1800,1860,0,0,0,0,8,29.76,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,32,1860,1920,0,0,0,0,9,14.5,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,33,1920,1980,0,0,0,0,4,16.1799999999998,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,34,1980,2040,0,0,0,0,10,19.0599999999997,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,35,2040,2100,0,0,0,0,2,14.1200000000003,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,36,2100,2160,0,0,0,0,8,10.7599999999998,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,37,2160,2220,0,0,0,0,5,7.31999999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,38,2220,2280,10,1.23999999999978,0,0,14,16.8600000000006,0,0,5,25,0,0,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,39,2280,2340,2,0.2800000000002,1,0.559999999999945,7,13.1399999999999,0,0,2,10,1,3.19999999999982,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,40,2340,2400,4,0.480000000000018,1,1.40000000000009,8,9.96000000000049,0,0,2,10,1,6.80000000000018,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,41,2400,2460,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,42,2460,2520,0,0,2,5.62000000000035,3,9.57999999999993,0,0,0,0,2,10,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,43,2520,2580,0,0,0,0,1,1.74000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,44,2580,2640,0,0,0,0,4,6.98000000000047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,45,2640,2700,0,0,1,0.819999999999709,4,7.53999999999996,0,0,0,0,1,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,46,2700,2760,0,0,3,4.61999999999989,1,2.20000000000027,0,0,0,0,3,15,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat19.csv,19____,61,2,1,C,Marios,268,47,2760,2820,1,0.0600000000004002,3,4.60000000000036,4,3.26000000000022,0,0,1,5,3,15,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Right,Left,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,1,0,60,0,0,0,0,8,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,2,60,120,1,1.34,0,0,7,1.87999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,3,120,180,0,0,0,0,2,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,4,180,240,1,0.539999999999992,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,5,240,300,1,0.0799999999999841,1,0.580000000000041,16,12.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,6,300,360,1,0.0799999999999841,0,0,4,6.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,7,360,420,0,0,0,0,9,3.07999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,8,420,480,1,0.300000000000011,2,1.44,3,1.71999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,9,480,540,0,0,0,0,3,9.09999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,10,540,600,0,0,0,0,0,1.44000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,NonReinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,11,600,660,0,0,0,0,1,1.33999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,12,660,720,0,0,0,0,15,20.74,0,0,0,0,0,0,0,0,0,0,1,60,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,13,720,780,0,0,0,0,7,7.25999999999999,0,0,0,0,0,0,0,0,0,0,0,60,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,14,780,840,0,0,0,0,5,9.98000000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,15,840,900,0,0,0,0,5,5.32000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,16,900,960,0,0,0,0,4,8.78000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,17,960,1020,0,0,0,0,5,3.43999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,18,1020,1080,0,0,0,0,5,10.8199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,19,1080,1140,1,0,0,0,5,12.8800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,20,1140,1200,0,0,0,0,7,5.03999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,21,1200,1260,3,2.32000000000016,0,0,5,5.30000000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,22,1260,1320,0,0,1,0.100000000000136,2,2.79999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,23,1320,1380,0,0,0,0,7,17.9200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,60,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,24,1380,1440,0,0,0,0,3,0.460000000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,25,1440,1500,0,0,0,0,18,35.6799999999994,0,0,0,0,0,0,1,60,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,26,1500,1560,0,0,0,0,1,11.7199999999998,0,0,0,0,0,0,0,60,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,27,1560,1620,0,0,0,0,7,13.4000000000001,0,0,0,0,0,0,0,0,1,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,28,1620,1680,0,0,0,0,3,8.22000000000003,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,29,1680,1740,0,0,0,0,6,14.8799999999999,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,30,1740,1800,0,0,0,0,5,11.5799999999999,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,31,1800,1860,0,0,0,0,5,14.28,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,32,1860,1920,0,0,0,0,4,13.3199999999997,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,33,1920,1980,0,0,0,0,2,7.77999999999997,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,34,1980,2040,0,0,0,0,4,24.5599999999999,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,35,2040,2100,0,0,0,0,2,7.07999999999993,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,36,2100,2160,0,0,0,0,1,3.53999999999996,0,0,0,0,0,0,0,0,0,60,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinstatament_Test
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,37,2160,2220,0,0,0,0,11,9.74000000000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,ITI
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,38,2220,2280,1,0.840000000000146,0,0,8,14.3000000000006,0,0,1,5,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,39,2280,2340,1,1.40000000000009,0,0,11,11.7000000000007,0,0,1,5,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,40,2340,2400,7,10.4600000000005,0,0,5,5.7800000000002,0,0,4,15.3000000000002,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,41,2400,2460,7,5.72000000000026,0,0,5,5.32000000000016,0,0,3,19.6999999999998,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,42,2460,2520,3,1.12000000000035,0,0,2,1.20000000000027,0,0,1,5,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
LPL_Reinstatement_Test_Day15,LPLReinstatementTestDay15A,LPLReinstatementTestDay15A_Rat21.csv,21____,61,4,1,C,Marios,268,43,2520,2580,7,9.84000000000015,0,0,3,4.17999999999984,0,0,3,15,0,0,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Left,Right,Reinstatement,Test,Day15,Reinforced
