folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,sex,Period,state_ID,Stage,Day
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,2,139,1,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,2,140,2,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,2,141,3,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,2,142,4,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,2,143,5,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,3,144,1,0,0,0,0,1,0.200000000000017,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,3,145,2,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,3,146,3,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,3,147,4,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,3,148,5,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,5,149,1,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,5,150,2,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,5,151,3,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,5,152,4,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,5,153,5,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,7,154,1,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,7,155,2,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,7,156,3,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,7,157,4,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,7,158,5,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,8,159,1,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,8,160,2,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,8,161,3,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,8,162,4,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,1,8,163,5,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,2,359,1,0,0,0,0,1,0.979999999999961,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,2,360,2,0,0,0,0,2,0.620000000000005,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,2,361,3,0,0,0,0,3,0.779999999999973,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,2,362,4,0,0,0,0,0,1,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,2,363,5,0,0,0,0,4,0.660000000000025,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,3,364,1,0,0,0,0,1,1,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,3,365,2,0,0,0,0,2,0.900000000000034,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,3,366,3,0,0,0,0,0,1,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,3,367,4,0,0,0,0,0,1,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,3,368,5,0,0,0,0,0,1,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,4,369,1,0,0,0,0,0,1,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,4,370,2,0,0,0,0,0,0.920000000000016,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,4,371,3,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,4,372,4,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,4,373,5,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,6,374,1,0,0,0,0,0,0,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,6,375,2,0,0,0,0,1,0.120000000000005,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,6,376,3,0,0,0,0,1,0.680000000000007,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,6,377,4,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,6,378,5,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,8,379,1,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,8,380,2,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,8,381,3,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,8,382,4,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,2,8,383,5,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,2,565,1,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,2,566,2,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,2,567,3,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,2,568,4,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,2,569,5,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,3,570,1,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,3,571,2,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,3,572,3,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,3,573,4,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,3,574,5,0,0,0,0,1,0.17999999999995,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,5,575,1,0,0,0,0,1,0.540000000000077,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,5,576,2,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,5,577,3,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,5,578,4,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,5,579,5,0,0,0,0,0,0,0,0,X,F,CS,Steady,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,7,580,1,0,0,0,0,0,0,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,7,581,2,0,0,0,0,1,0.399999999999977,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,7,582,3,0,0,0,0,0,1,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,7,583,4,0,0,0,0,0,1,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,7,584,5,0,0,0,0,0,1,0,0,X,F,Post1,ChocolatePel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,8,585,1,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,8,586,2,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,8,587,3,0,0,0,0,1,0.519999999999982,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,8,588,4,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,3,8,589,5,0,0,0,0,0,1,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,2,659,1,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,2,660,2,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,2,661,3,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,2,662,4,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,2,663,5,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,3,664,1,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,3,665,2,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,3,666,3,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,3,667,4,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,3,668,5,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,4,669,1,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,4,670,2,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,4,671,3,0,0,0,0,1,0.399999999999977,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,4,672,4,0,0,0,0,0,1,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,4,673,5,0,0,0,0,0,0.519999999999982,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,6,674,1,0,0,0,0,1,0.259999999999991,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,6,675,2,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,6,676,3,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,6,677,4,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,6,678,5,0,0,0,0,0,1,0,0,X,F,Post1,BananaPel,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,8,679,1,0,0,0,0,0,0.860000000000014,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,8,680,2,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,8,681,3,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,8,682,4,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,4,8,683,5,0,0,0,0,0,0,0,0,X,F,Post2,PostCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,2,837,1,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,2,838,2,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,2,839,3,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,2,840,4,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,2,841,5,0,0,0,0,0,0,0,0,X,F,Pre1,PreCS1,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,3,842,1,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,3,843,2,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,3,844,3,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,3,845,4,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,3,846,5,0,0,0,0,0,0,0,0,X,F,Pre2,PreCS2,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,4,847,1,0,0,0,0,0,0,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,4,848,2,0,0,0,0,1,0.0600000000000591,0,0,X,F,CS,Flash,Pavlovian,Day7
LPL_Pavlovian_Acquisition_Day7,LPLPavlovianDay7X,LPLPavlovianDay7X_Rat17.csv,17____,31,1,2,C,Marios,166,5,4,849,3,0,0,0,0,1,0.799999999999955,0,0,X,F,CS,Flash,Pavlovian,Day7
