folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,sex,Instrumental_cbx,Pavlovian_cbx,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,DevaluedOutcome1,Stage,Schedule,Day
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat20.csv,20____,17,10,1,C,Marios,90,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,1,0,450,0,0,12,4.32000000000009,0,0,0,0,6,29.64,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,2,450,900,0,0,7,2.52000000000004,0,0,0,0,3,15.3600000000001,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,3,900,1350,0,0,4,2.84000000000015,0,0,0,0,3,15,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat22.csv,22____,17,12,1,C,Marios,90,4,1350,1800,10,8.81999999999994,4,2.66000000000031,0,0,0,0,2,10,6,30,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat24.csv,24____,17,9,1,C,Marios,91,1,0,450,1,0.319999999999993,4,2.15999999999997,0,0,0,0,2,10,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat24.csv,24____,17,9,1,C,Marios,91,2,450,900,0,0,40,21.9400000000001,0,0,0,0,12,60,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat24.csv,24____,17,9,1,C,Marios,91,3,900,1350,0,0,21,8.60000000000014,0,0,0,0,5,23.46,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat24.csv,24____,17,9,1,C,Marios,91,4,1350,1800,11,6.13999999999942,11,8.59999999999945,0,0,0,0,5,26.54,3,15,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat25.csv,25____,17,2,1,C,Marios,91,1,0,450,10,9.43999999999996,2,1.28000000000003,0,0,0,0,1,5,5,25,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat25.csv,25____,17,2,1,C,Marios,91,2,450,900,2,0.220000000000027,11,8.90000000000009,0,0,0,0,4,20,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat25.csv,25____,17,2,1,C,Marios,91,3,900,1350,4,4.67999999999984,4,1.74000000000001,0,0,0,0,1,5,1,5,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat25.csv,25____,17,2,1,C,Marios,91,4,1350,1800,2,2.90000000000009,0,0,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat43.csv,43____,17,13,1,C,Marios,90,1,0,450,5,5.18000000000003,25,8.65999999999997,0,0,0,0,4,20,3,15,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat43.csv,43____,17,13,1,C,Marios,90,2,450,900,3,0.21999999999997,9,8.10000000000008,0,0,0,0,3,15,1,5,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat43.csv,43____,17,13,1,C,Marios,90,3,900,1350,0,0,2,4.3399999999998,0,0,0,0,1,5,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2B,LPLAcquisitionRR2Day2B_Rat43.csv,43____,17,13,1,C,Marios,90,4,1350,1800,2,5.18000000000006,0,0,0,0,0,0,0,0,1,5,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat17.csv,17____,16,1,1,C,Marios,100,1,0,450,12,4.66000000000005,2,143.22,0,0,0,0,5,25,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat17.csv,17____,16,1,1,C,Marios,100,2,450,900,10,1.96000000000038,2,48.3199999999999,0,0,0,0,5,25,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat17.csv,17____,16,1,1,C,Marios,100,3,900,1350,2,0.320000000000164,0,0,0,0,0,0,1,5,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat17.csv,17____,16,1,1,C,Marios,100,4,1350,1800,5,1.77999999999975,0,0,0,0,0,0,2,10,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat19.csv,19____,16,2,1,C,Marios,100,1,0,450,17,2.45999999999989,19,19.4199999999999,0,0,0,0,4,20,7,35,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat19.csv,19____,16,2,1,C,Marios,100,2,450,900,4,0.779999999999973,10,16.9400000000003,0,0,0,0,1,5,2,10,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat19.csv,19____,16,2,1,C,Marios,100,3,900,1350,0,0,6,4.46000000000015,0,0,0,0,0,0,2,10,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat19.csv,19____,16,2,1,C,Marios,100,4,1350,1800,2,0.299999999999727,4,8.37999999999988,0,0,0,0,0,0,2,10,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat21.csv,21____,16,4,1,C,Marios,100,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat21.csv,21____,16,4,1,C,Marios,100,2,450,900,0,0,2,0.839999999999918,0,0,0,0,0,0,1,5,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat21.csv,21____,16,4,1,C,Marios,100,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat21.csv,21____,16,4,1,C,Marios,100,4,1350,1800,1,0.159999999999854,1,2,0,0,0,0,1,5,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat23.csv,23____,16,1,1,C,Marios,101,1,0,450,5,2.22000000000003,14,105.32,0,0,0,0,1,5,9,45,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat23.csv,23____,16,1,1,C,Marios,101,2,450,900,11,5.06000000000006,4,100.94,0,0,0,0,3,15,1,5,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat23.csv,23____,16,1,1,C,Marios,101,3,900,1350,6,3.2199999999998,9,52.6000000000001,0,0,0,0,3,15,2,10,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat23.csv,23____,16,1,1,C,Marios,101,4,1350,1800,2,7.8599999999999,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat42.csv,42____,16,5,1,C,Marios,100,1,0,450,1,0.68,1,1.08,0,0,0,0,1,5,1,5,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat42.csv,42____,16,5,1,C,Marios,100,2,450,900,2,2.34000000000003,0,0,0,0,0,0,1,5,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat42.csv,42____,16,5,1,C,Marios,100,3,900,1350,2,1.38,1,0.220000000000027,0,0,0,0,2,10,1,5,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat42.csv,42____,16,5,1,C,Marios,100,4,1350,1800,0,0,1,0.860000000000127,0,0,0,0,0,0,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat44.csv,44____,16,6,1,C,Marios,100,1,0,450,2,0.520000000000039,11,1.03999999999995,0,0,0,0,1,5,3,15,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat44.csv,44____,16,6,1,C,Marios,100,2,450,900,2,0.240000000000009,3,0.720000000000027,0,0,0,0,1,5,1,5,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat44.csv,44____,16,6,1,C,Marios,100,3,900,1350,3,0.759999999999991,2,0.180000000000064,0,0,0,0,1,5,0,0,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3A,LPLAcquisitionRR2Day3A_Rat44.csv,44____,16,6,1,C,Marios,100,4,1350,1800,3,3.01999999999998,4,0.2199999999998,0,0,0,0,1,5,1,5,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat18.csv,18____,17,9,1,C,Marios,100,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat18.csv,18____,17,9,1,C,Marios,100,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat18.csv,18____,17,9,1,C,Marios,100,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat18.csv,18____,17,9,1,C,Marios,100,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat20.csv,20____,17,10,1,C,Marios,100,1,0,450,4,3.91999999999997,0,0,0,0,0,0,0,0,2,10,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat20.csv,20____,17,10,1,C,Marios,100,2,450,900,7,5.41999999999996,0,0,0,0,0,0,0,0,3,15,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat20.csv,20____,17,10,1,C,Marios,100,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat20.csv,20____,17,10,1,C,Marios,100,4,1350,1800,6,6.87999999999965,2,0.900000000000091,0,0,0,0,2,10,3,15,B,F,B,Y,Right,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat22.csv,22____,17,12,1,C,Marios,100,1,0,450,4,4.44,29,8.70000000000006,0,0,0,0,10,50,2,5.24000000000001,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat22.csv,22____,17,12,1,C,Marios,100,2,450,900,11,7.30000000000024,1,0.460000000000036,0,0,0,0,0,0,3,19.76,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat22.csv,22____,17,12,1,C,Marios,100,3,900,1350,1,0.720000000000027,1,2.4799999999999,0,0,0,0,0,0,1,5,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat22.csv,22____,17,12,1,C,Marios,100,4,1350,1800,0,0,7,3.60000000000036,0,0,0,0,1,5,0,0,B,F,B,X,Right,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat24.csv,24____,17,9,1,C,Marios,101,1,0,450,2,0.32000000000005,10,11.58,0,0,0,0,4,20,1,5,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat24.csv,24____,17,9,1,C,Marios,101,2,450,900,3,0.719999999999914,19,18.4400000000003,0,0,0,0,7,32.24,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat24.csv,24____,17,9,1,C,Marios,101,3,900,1350,16,8.54000000000008,13,6.63999999999976,0,0,0,0,3,17.76,5,25,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat24.csv,24____,17,9,1,C,Marios,101,4,1350,1800,3,3.29999999999995,8,3.7999999999994998,0,0,0,0,3,15,1,5,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,0,450,1,0.520000000000039,2,0.300000000000011,0,0,0,0,2,10,1,5,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,450,900,1,0.0200000000000955,5,1.77999999999997,0,0,0,0,2,10,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,1350,1800,0,0,1,0.200000000000045,0,0,0,0,0,0,0,0,B,F,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,0,450,17,6.07999999999993,18,5.72000000000004,0,0,0,0,6,30,4,20,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,450,900,4,0.819999999999936,4,1.08000000000015,0,0,0,0,2,10,2,10,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,900,1350,0,0,4,0.559999999999718,0,0,0,0,1,5,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,1350,1800,0,0,5,0.799999999999955,0,0,0,0,1,5,0,0,B,M,B,Y,Right,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat17.csv,17____,16,1,1,C,Marios,113,1,0,450,13,2.83999999999988,1,0.64,0,0,0,0,3,15,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat17.csv,17____,16,1,1,C,Marios,113,2,450,900,13,6.44000000000005,2,0.420000000000186,0,0,0,0,5,25,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat17.csv,17____,16,1,1,C,Marios,113,3,900,1350,11,3.74000000000001,1,0.679999999999836,0,0,0,0,2,10,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat17.csv,17____,16,1,1,C,Marios,113,4,1350,1800,12,6.25999999999999,1,1.52000000000021,0,0,0,0,4,20,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat19.csv,19____,16,2,1,C,Marios,113,1,0,450,12,3.79999999999999,8,17,0,0,0,0,4,20,3,15,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat19.csv,19____,16,2,1,C,Marios,113,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat19.csv,19____,16,2,1,C,Marios,113,3,900,1350,33,32.680000000001,6,13.0599999999998,0,0,0,0,7,35,4,20,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat19.csv,19____,16,2,1,C,Marios,113,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,Y,Left,Left,Banana,Chocolate,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat21.csv,21____,16,4,1,C,Marios,113,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat21.csv,21____,16,4,1,C,Marios,113,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat21.csv,21____,16,4,1,C,Marios,113,3,900,1350,1,0.239999999999895,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat21.csv,21____,16,4,1,C,Marios,113,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat23.csv,23____,16,1,1,C,Marios,115,1,0,450,4,1.18000000000001,6,2.72000000000001,0,0,0,0,3,15,2,10,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat23.csv,23____,16,1,1,C,Marios,115,2,450,900,2,4.13999999999999,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat23.csv,23____,16,1,1,C,Marios,115,3,900,1350,3,1.24000000000001,3,2.79999999999995,0,0,0,0,3,15,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat23.csv,23____,16,1,1,C,Marios,115,4,1350,1800,1,0.299999999999955,0,0,0,0,0,0,0,0,0,0,A,F,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat42.csv,42____,16,5,1,C,Marios,113,1,0,450,1,1.18000000000001,0,0,0,0,0,0,0,0,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat42.csv,42____,16,5,1,C,Marios,113,2,450,900,1,0.579999999999927,0,0,0,0,0,0,1,5,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat42.csv,42____,16,5,1,C,Marios,113,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat42.csv,42____,16,5,1,C,Marios,113,4,1350,1800,2,3.19999999999982,0,0,0,0,0,0,1,5,0,0,A,M,A,Y,Left,Left,Banana,Chocolate,Banana,Acquisition,RR2,Day4
LPL_Acquisition_RR2_Day4,LPLAcquisitionRR2Day4A,LPLAcquisitionRR2Day4A_Rat44.csv,44____,16,6,1,C,Marios,113,1,0,450,9,3.18000000000006,9,0.600000000000016,0,0,0,0,2,10,2,10,A,M,A,X,Left,Right,Chocolate,Banana,Chocolate,Acquisition,RR2,Day4
