folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Stage,Schedule,Day
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat25.csv,25____,17,2,1,C,Marios,82,3,600,900,5,2.5999999999998,6,5.89999999999986,0,0,0,0,2,10,1,5,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat25.csv,25____,17,2,1,C,Marios,82,4,900,1200,6,2.60000000000014,2,0.600000000000023,0,0,0,0,0,0,2,10,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat25.csv,25____,17,2,1,C,Marios,82,5,1200,1500,0,0,1,5.70000000000005,0,0,0,0,0,0,0,0,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat25.csv,25____,17,2,1,C,Marios,82,6,1500,1800,9,6.49999999999977,3,1.88000000000011,0,0,0,0,1,5,4,20,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,1,0,300,20,3.14,44,6.05999999999999,0,0,0,0,9,45,3,15,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,2,300,600,3,1.97999999999985,21,4.95999999999998,0,0,0,0,5,25,1,5,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,3,600,900,31,37.3399999999996,25,7.95999999999992,0,0,0,0,7,35,6,30,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,4,900,1200,5,2.89999999999998,15,1.62000000000012,0,0,0,0,3,15,2,10,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,5,1200,1500,0,0,6,2.74000000000024,0,0,0,0,1,5,0,0,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,6,1500,1800,0,0,7,5.07999999999993,0,0,0,0,2,10,0,0,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,1,0,300,0,0,1,0.68,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,2,300,600,14,5.65999999999974,3,1.77999999999997,0,0,0,0,5,25,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,3,600,900,6,1.58000000000004,2,12.66,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,4,900,1200,15,8.45999999999981,1,1.98000000000002,0,0,0,0,5,25,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,5,1200,1500,9,2.7199999999998,0,0,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,6,1500,1800,8,4.69999999999982,0,0,0,0,0,0,3,15,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,1,0,300,9,0.939999999999984,20,14.76,0,0,0,0,4,20,7,35,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,2,300,600,6,1.99999999999994,15,22.2400000000002,0,0,0,0,2,10,6,30,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,3,600,900,1,12.38,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,4,900,1200,3,2.69999999999993,9,25.2799999999999,0,0,0,0,0,0,4,20,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,5,1200,1500,1,1.2800000000002,4,8.77999999999975,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,6,1500,1800,21,15.8399999999997,0,0,0,0,0,0,6,30,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,1,0,300,1,0.399999999999999,1,3.02,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,2,300,600,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,3,600,900,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,4,900,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,5,1200,1500,0,0,1,0.0600000000001728,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,6,1500,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,1,0,300,3,2.69999999999999,2,6.41999999999996,0,0,0,0,2,10,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,2,300,600,12,7.45999999999998,4,23.16,0,0,0,0,3,15,2,10,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,3,600,900,13,3.31999999999982,8,64.04,0,0,0,0,3,15,4,20,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,4,900,1200,18,22.26,1,3.22000000000003,0,0,0,0,7,31.96,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,5,1200,1500,13,13.1199999999999,10,9.51999999999998,0,0,0,0,3,18.04,3,15,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,6,1500,1800,0,0,11,8.58000000000015,0,0,0,0,0,0,3,15,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,1,0,300,6,6.48,0,0,0,0,0,0,3,15,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,2,300,600,2,3.42000000000007,5,4.67999999999995,0,0,0,0,1,5,2,10,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,3,600,900,2,4.34000000000003,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,4,900,1200,3,16.28,0,0,0,0,0,0,3,15,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,5,1200,1500,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat42.csv,42____,16,5,1,C,Marios,90,6,1500,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat44.csv,44____,16,6,1,C,Marios,90,1,0,300,2,0.0799999999999912,12,1.5799999999999499,0,0,0,0,2,10,4,20,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat44.csv,44____,16,6,1,C,Marios,90,2,300,600,1,0.120000000000005,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
