folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Stage,Schedule,Day
LPL_Acquisition_RR2_Day1,LPLAcquisitionRR2Day1B,LPLAcquisitionRR2Day1B_Rat43.csv,43____,17,13,1,C,Marios,81,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,B,Acquisition,RR2,Day1
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,2,60,120,0,0,1,0.68,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,6,300,360,2,0.560000000000002,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,7,360,420,3,0.39999999999992,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,8,420,480,5,0.919999999999959,2,1.03999999999996,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,9,480,540,1,0.939999999999941,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,10,540,600,3,2.83999999999992,1,0.740000000000009,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,11,600,660,4,0.6400000000001,1,0.0199999999999818,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,14,780,840,2,0.939999999999941,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,15,840,900,0,0,1,12.64,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,16,900,960,7,4.19999999999993,1,1.98000000000002,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,17,960,1020,6,2.65999999999997,0,0,0,0,0,0,3,11.8200000000001,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,18,1020,1080,1,0.5,0,0,0,0,0,0,0,3.17999999999995,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,19,1080,1140,1,1.09999999999991,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,22,1260,1320,1,0.799999999999955,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,23,1320,1380,8,1.91999999999985,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,27,1560,1620,4,0.899999999999864,0,0,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat17.csv,17____,16,1,1,C,Marios,90,30,1740,1800,4,3.79999999999995,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,1,0,60,7,0.61999999999999,3,4.96,0,0,0,0,3,15,1,4.94,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,2,60,120,0,0,3,3.34,0,0,0,0,0,0,2,10.06,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,3,120,180,1,0.139999999999986,1,0.659999999999997,0,0,0,0,1,3.5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,4,180,240,0,0,8,4.34,0,0,0,0,0,1.5,3,15,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,5,240,300,1,0.180000000000007,5,1.45999999999998,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,6,300,360,0,0,7,8.10000000000008,0,0,0,0,0,0,2,10,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,7,360,420,3,0.319999999999993,2,2.36000000000001,0,0,0,0,1,5,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,9,480,540,3,1.67999999999995,2,1.50000000000011,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,10,540,600,0,0,4,10.28,0,0,0,0,0,0,3,15,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,11,600,660,1,12.38,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,16,900,960,1,0.860000000000014,3,7.07999999999993,0,0,0,0,0,0,2,5.55999999999995,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,17,960,1020,0,0,1,1.17999999999995,0,0,0,0,0,0,0,4.44000000000005,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,18,1020,1080,1,1.81999999999994,4,14.3599999999999,0,0,0,0,0,0,2,10,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,20,1140,1200,1,0.0199999999999818,1,2.66000000000008,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,23,1320,1380,1,1.2800000000002,3,5.5799999999997,0,0,0,0,0,0,1,4.48000000000002,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,24,1380,1440,0,0,1,3.20000000000005,0,0,0,0,0,0,0,0.519999999999982,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,27,1560,1620,2,0.940000000000055,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,28,1620,1680,6,7.13999999999987,0,0,0,0,0,0,3,13.78,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,29,1680,1740,13,7.75999999999976,0,0,0,0,0,0,3,16.22,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat19.csv,19____,16,2,1,C,Marios,90,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,1,0,60,1,0.399999999999999,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,2,60,120,0,0,1,3.02,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,21,1200,1260,0,0,1,0.0600000000001728,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat21.csv,21____,16,4,1,C,Marios,90,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,4,180,240,3,2.69999999999999,0,0,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,5,240,300,0,0,2,6.41999999999996,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,6,300,360,5,1.42000000000002,2,18.04,0,0,0,0,1,5,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,7,360,420,3,1.27999999999992,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,8,420,480,3,2.20000000000005,1,1.16000000000003,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,9,480,540,1,2.56,1,3.96000000000004,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,11,600,660,0,0,2,19.34,0,0,0,0,0,0,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,13,720,780,3,0.759999999999991,3,25.3,0,0,0,0,1,5,2,10,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,14,780,840,3,1.11999999999989,3,19.4,0,0,0,0,1,5,1,5,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,15,840,900,7,1.43999999999994,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,16,900,960,4,3.08000000000015,1,3.22000000000003,0,0,0,0,2,10,0,0,A,Acquisition,RR2,Day2
LPL_Acquisition_RR2_Day2,LPLAcquisitionRR2Day2A,LPLAcquisitionRR2Day2A_Rat23.csv,23____,16,1,1,C,Marios,91,17,960,1020,3,0.119999999999891,0,0,0,0,0,0,1,5,0,0,A,Acquisition,RR2,Day2
