Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins
21,Veh_Amph,1,206,-11,-5,-3,-2,-1,0
21,Veh_Amph,2,105,-11,-5,-3,-2,-1,0
21,Veh_Amph,3,97,-11,-5,-3,-2,-1,0
21,Veh_Amph,4,158,-11,-5,-3,-2,-1,0
21,Veh_Amph,5,98,-11,-5,-3,-2,-1,0
21,Veh_Amph,6,70,-10,-5,-3,-2,-1,0
21,Veh_Amph,7,65,-10,-5,-3,-2,-1,0
21,Veh_Amph,8,62,-10,-5,-3,-2,-1,0
21,Veh_Amph,9,42,-10,-5,-3,-2,-1,0
21,Veh_Amph,10,69,-10,-5,-3,-2,-1,0
21,Veh_Amph,11,103,-9,-4,-3,-2,-1,0
21,Veh_Amph,12,85,-9,-4,-3,-2,-1,0
21,Veh_Amph,13,56,-9,-4,-3,-2,-1,0
21,Veh_Amph,14,39,-9,-4,-3,-2,-1,0
21,Veh_Amph,15,81,-9,-4,-3,-2,-1,0
21,Veh_Amph,16,15,-8,-4,-2,-2,-1,0
21,Veh_Amph,17,2,-8,-4,-2,-2,-1,0
21,Veh_Amph,18,10,-8,-4,-2,-2,-1,0
21,Veh_Amph,19,0,-8,-4,-2,-2,-1,0
21,Veh_Amph,20,18,-8,-4,-2,-2,-1,0
21,Veh_Amph,21,22,-7,-3,-2,-1,-1,0
21,Veh_Amph,22,0,-7,-3,-2,-1,-1,0
21,Veh_Amph,23,0,-7,-3,-2,-1,-1,0
21,Veh_Amph,24,1,-7,-3,-2,-1,-1,0
21,Veh_Amph,25,32,-7,-3,-2,-1,-1,0
21,Veh_Amph,26,47,-6,-3,-2,-1,-1,0
21,Veh_Amph,27,22,-6,-3,-2,-1,-1,0
21,Veh_Amph,28,0,-6,-3,-2,-1,-1,0
21,Veh_Amph,29,0,-6,-3,-2,-1,-1,0
21,Veh_Amph,30,2,-6,-3,-2,-1,-1,0
21,Veh_Amph,31,0,-5,-2,-1,-1,0,0
21,Veh_Amph,32,0,-5,-2,-1,-1,0,0
21,Veh_Amph,33,0,-5,-2,-1,-1,0,0
21,Veh_Amph,34,0,-5,-2,-1,-1,0,0
21,Veh_Amph,35,0,-5,-2,-1,-1,0,0
21,Veh_Amph,36,23,-4,-2,-1,-1,0,0
21,Veh_Amph,37,4,-4,-2,-1,-1,0,0
21,Veh_Amph,38,0,-4,-2,-1,-1,0,0
21,Veh_Amph,39,0,-4,-2,-1,-1,0,0
21,Veh_Amph,40,10,-4,-2,-1,-1,0,0
21,Veh_Amph,41,0,-3,-1,-1,0,0,0
21,Veh_Amph,42,0,-3,-1,-1,0,0,0
21,Veh_Amph,43,1,-3,-1,-1,0,0,0
21,Veh_Amph,44,0,-3,-1,-1,0,0,0
21,Veh_Amph,45,0,-3,-1,-1,0,0,0
21,Veh_Amph,46,0,-2,-1,0,0,0,0
21,Veh_Amph,47,0,-2,-1,0,0,0,0
21,Veh_Amph,48,0,-2,-1,0,0,0,0
21,Veh_Amph,49,0,-2,-1,0,0,0,0
21,Veh_Amph,50,0,-2,-1,0,0,0,0
21,Veh_Amph,51,0,-1,0,0,0,0,0
21,Veh_Amph,52,0,-1,0,0,0,0,0
21,Veh_Amph,53,0,-1,0,0,0,0,0
21,Veh_Amph,54,0,-1,0,0,0,0,0
21,Veh_Amph,55,0,-1,0,0,0,0,0
21,Veh_Amph,56,0,0,0,0,0,0,0
21,Veh_Amph,57,0,0,0,0,0,0,0
21,Veh_Amph,58,0,0,0,0,0,0,0
21,Veh_Amph,59,5,0,0,0,0,0,0
21,Veh_Amph,60,0,0,0,0,0,0,0
22,Veh_LY,1,199,-11,-5,-3,-2,-1,0
22,Veh_LY,2,103,-11,-5,-3,-2,-1,0
22,Veh_LY,3,100,-11,-5,-3,-2,-1,0
22,Veh_LY,4,148,-11,-5,-3,-2,-1,0
22,Veh_LY,5,125,-11,-5,-3,-2,-1,0
22,Veh_LY,6,120,-10,-5,-3,-2,-1,0
22,Veh_LY,7,84,-10,-5,-3,-2,-1,0
22,Veh_LY,8,65,-10,-5,-3,-2,-1,0
22,Veh_LY,9,62,-10,-5,-3,-2,-1,0
22,Veh_LY,10,27,-10,-5,-3,-2,-1,0
22,Veh_LY,11,36,-9,-4,-3,-2,-1,0
22,Veh_LY,12,70,-9,-4,-3,-2,-1,0
22,Veh_LY,13,116,-9,-4,-3,-2,-1,0
22,Veh_LY,14,19,-9,-4,-3,-2,-1,0
22,Veh_LY,15,20,-9,-4,-3,-2,-1,0
22,Veh_LY,16,13,-8,-4,-2,-2,-1,0
22,Veh_LY,17,36,-8,-4,-2,-2,-1,0
22,Veh_LY,18,9,-8,-4,-2,-2,-1,0
22,Veh_LY,19,28,-8,-4,-2,-2,-1,0
22,Veh_LY,20,1,-8,-4,-2,-2,-1,0
22,Veh_LY,21,16,-7,-3,-2,-1,-1,0
22,Veh_LY,22,0,-7,-3,-2,-1,-1,0
22,Veh_LY,23,12,-7,-3,-2,-1,-1,0
22,Veh_LY,24,13,-7,-3,-2,-1,-1,0
22,Veh_LY,25,11,-7,-3,-2,-1,-1,0
22,Veh_LY,26,0,-6,-3,-2,-1,-1,0
22,Veh_LY,27,0,-6,-3,-2,-1,-1,0
22,Veh_LY,28,0,-6,-3,-2,-1,-1,0
22,Veh_LY,29,3,-6,-3,-2,-1,-1,0
22,Veh_LY,30,5,-6,-3,-2,-1,-1,0
22,Veh_LY,31,11,-5,-2,-1,-1,0,0
22,Veh_LY,32,11,-5,-2,-1,-1,0,0
22,Veh_LY,33,1,-5,-2,-1,-1,0,0
22,Veh_LY,34,9,-5,-2,-1,-1,0,0
22,Veh_LY,35,2,-5,-2,-1,-1,0,0
22,Veh_LY,36,60,-4,-2,-1,-1,0,0
22,Veh_LY,37,65,-4,-2,-1,-1,0,0
22,Veh_LY,38,11,-4,-2,-1,-1,0,0
22,Veh_LY,39,5,-4,-2,-1,-1,0,0
22,Veh_LY,40,0,-4,-2,-1,-1,0,0
22,Veh_LY,41,1,-3,-1,-1,0,0,0
22,Veh_LY,42,0,-3,-1,-1,0,0,0
22,Veh_LY,43,2,-3,-1,-1,0,0,0
22,Veh_LY,44,0,-3,-1,-1,0,0,0
22,Veh_LY,45,0,-3,-1,-1,0,0,0
22,Veh_LY,46,0,-2,-1,0,0,0,0
22,Veh_LY,47,2,-2,-1,0,0,0,0
22,Veh_LY,48,0,-2,-1,0,0,0,0
22,Veh_LY,49,2,-2,-1,0,0,0,0
22,Veh_LY,50,0,-2,-1,0,0,0,0
22,Veh_LY,51,1,-1,0,0,0,0,0
22,Veh_LY,52,0,-1,0,0,0,0,0
22,Veh_LY,53,9,-1,0,0,0,0,0
22,Veh_LY,54,0,-1,0,0,0,0,0
22,Veh_LY,55,0,-1,0,0,0,0,0
22,Veh_LY,56,0,0,0,0,0,0,0
22,Veh_LY,57,0,0,0,0,0,0,0
22,Veh_LY,58,0,0,0,0,0,0,0
22,Veh_LY,59,0,0,0,0,0,0,0
22,Veh_LY,60,0,0,0,0,0,0,0
23,LY_Amph,1,171,-11,-5,-3,-2,-1,0
23,LY_Amph,2,146,-11,-5,-3,-2,-1,0
23,LY_Amph,3,81,-11,-5,-3,-2,-1,0
23,LY_Amph,4,67,-11,-5,-3,-2,-1,0
23,LY_Amph,5,82,-11,-5,-3,-2,-1,0
23,LY_Amph,6,85,-10,-5,-3,-2,-1,0
23,LY_Amph,7,72,-10,-5,-3,-2,-1,0
23,LY_Amph,8,68,-10,-5,-3,-2,-1,0
23,LY_Amph,9,51,-10,-5,-3,-2,-1,0
23,LY_Amph,10,48,-10,-5,-3,-2,-1,0
23,LY_Amph,11,66,-9,-4,-3,-2,-1,0
23,LY_Amph,12,19,-9,-4,-3,-2,-1,0
23,LY_Amph,13,15,-9,-4,-3,-2,-1,0
23,LY_Amph,14,12,-9,-4,-3,-2,-1,0
23,LY_Amph,15,26,-9,-4,-3,-2,-1,0
23,LY_Amph,16,30,-8,-4,-2,-2,-1,0
23,LY_Amph,17,43,-8,-4,-2,-2,-1,0
23,LY_Amph,18,63,-8,-4,-2,-2,-1,0
23,LY_Amph,19,20,-8,-4,-2,-2,-1,0
23,LY_Amph,20,6,-8,-4,-2,-2,-1,0
23,LY_Amph,21,2,-7,-3,-2,-1,-1,0
23,LY_Amph,22,18,-7,-3,-2,-1,-1,0
23,LY_Amph,23,5,-7,-3,-2,-1,-1,0
23,LY_Amph,24,20,-7,-3,-2,-1,-1,0
23,LY_Amph,25,9,-7,-3,-2,-1,-1,0
23,LY_Amph,26,2,-6,-3,-2,-1,-1,0
23,LY_Amph,27,0,-6,-3,-2,-1,-1,0
23,LY_Amph,28,0,-6,-3,-2,-1,-1,0
23,LY_Amph,29,0,-6,-3,-2,-1,-1,0
23,LY_Amph,30,0,-6,-3,-2,-1,-1,0
23,LY_Amph,31,0,-5,-2,-1,-1,0,0
23,LY_Amph,32,0,-5,-2,-1,-1,0,0
23,LY_Amph,33,0,-5,-2,-1,-1,0,0
23,LY_Amph,34,5,-5,-2,-1,-1,0,0
23,LY_Amph,35,0,-5,-2,-1,-1,0,0
23,LY_Amph,36,1,-4,-2,-1,-1,0,0
23,LY_Amph,37,0,-4,-2,-1,-1,0,0
23,LY_Amph,38,0,-4,-2,-1,-1,0,0
23,LY_Amph,39,0,-4,-2,-1,-1,0,0
23,LY_Amph,40,0,-4,-2,-1,-1,0,0
23,LY_Amph,41,0,-3,-1,-1,0,0,0
23,LY_Amph,42,0,-3,-1,-1,0,0,0
23,LY_Amph,43,0,-3,-1,-1,0,0,0
23,LY_Amph,44,1,-3,-1,-1,0,0,0
23,LY_Amph,45,0,-3,-1,-1,0,0,0
23,LY_Amph,46,2,-2,-1,0,0,0,0
23,LY_Amph,47,3,-2,-1,0,0,0,0
23,LY_Amph,48,14,-2,-1,0,0,0,0
23,LY_Amph,49,0,-2,-1,0,0,0,0
23,LY_Amph,50,0,-2,-1,0,0,0,0
23,LY_Amph,51,1,-1,0,0,0,0,0
23,LY_Amph,52,0,-1,0,0,0,0,0
23,LY_Amph,53,0,-1,0,0,0,0,0
23,LY_Amph,54,0,-1,0,0,0,0,0
23,LY_Amph,55,1,-1,0,0,0,0,0
23,LY_Amph,56,1,0,0,0,0,0,0
23,LY_Amph,57,0,0,0,0,0,0,0
23,LY_Amph,58,1,0,0,0,0,0,0
23,LY_Amph,59,0,0,0,0,0,0,0
23,LY_Amph,60,11,0,0,0,0,0,0
24,Veh_Veh,1,192,-11,-5,-3,-2,-1,0
24,Veh_Veh,2,141,-11,-5,-3,-2,-1,0
24,Veh_Veh,3,132,-11,-5,-3,-2,-1,0
24,Veh_Veh,4,115,-11,-5,-3,-2,-1,0
24,Veh_Veh,5,106,-11,-5,-3,-2,-1,0
24,Veh_Veh,6,133,-10,-5,-3,-2,-1,0
24,Veh_Veh,7,76,-10,-5,-3,-2,-1,0
24,Veh_Veh,8,87,-10,-5,-3,-2,-1,0
24,Veh_Veh,9,121,-10,-5,-3,-2,-1,0
24,Veh_Veh,10,89,-10,-5,-3,-2,-1,0
24,Veh_Veh,11,33,-9,-4,-3,-2,-1,0
24,Veh_Veh,12,38,-9,-4,-3,-2,-1,0
24,Veh_Veh,13,21,-9,-4,-3,-2,-1,0
24,Veh_Veh,14,6,-9,-4,-3,-2,-1,0
24,Veh_Veh,15,0,-9,-4,-3,-2,-1,0
24,Veh_Veh,16,2,-8,-4,-2,-2,-1,0
24,Veh_Veh,17,4,-8,-4,-2,-2,-1,0
24,Veh_Veh,18,4,-8,-4,-2,-2,-1,0
24,Veh_Veh,19,3,-8,-4,-2,-2,-1,0
24,Veh_Veh,20,3,-8,-4,-2,-2,-1,0
24,Veh_Veh,21,15,-7,-3,-2,-1,-1,0
24,Veh_Veh,22,10,-7,-3,-2,-1,-1,0
24,Veh_Veh,23,51,-7,-3,-2,-1,-1,0
24,Veh_Veh,24,60,-7,-3,-2,-1,-1,0
24,Veh_Veh,25,59,-7,-3,-2,-1,-1,0
24,Veh_Veh,26,0,-6,-3,-2,-1,-1,0
24,Veh_Veh,27,1,-6,-3,-2,-1,-1,0
24,Veh_Veh,28,4,-6,-3,-2,-1,-1,0
24,Veh_Veh,29,0,-6,-3,-2,-1,-1,0
24,Veh_Veh,30,0,-6,-3,-2,-1,-1,0
24,Veh_Veh,31,0,-5,-2,-1,-1,0,0
24,Veh_Veh,32,0,-5,-2,-1,-1,0,0
24,Veh_Veh,33,0,-5,-2,-1,-1,0,0
24,Veh_Veh,34,0,-5,-2,-1,-1,0,0
24,Veh_Veh,35,0,-5,-2,-1,-1,0,0
24,Veh_Veh,36,0,-4,-2,-1,-1,0,0
24,Veh_Veh,37,0,-4,-2,-1,-1,0,0
24,Veh_Veh,38,1,-4,-2,-1,-1,0,0
24,Veh_Veh,39,2,-4,-2,-1,-1,0,0
24,Veh_Veh,40,0,-4,-2,-1,-1,0,0
24,Veh_Veh,41,1,-3,-1,-1,0,0,0
24,Veh_Veh,42,4,-3,-1,-1,0,0,0
24,Veh_Veh,43,0,-3,-1,-1,0,0,0
24,Veh_Veh,44,0,-3,-1,-1,0,0,0
24,Veh_Veh,45,0,-3,-1,-1,0,0,0
24,Veh_Veh,46,0,-2,-1,0,0,0,0
24,Veh_Veh,47,0,-2,-1,0,0,0,0
24,Veh_Veh,48,0,-2,-1,0,0,0,0
24,Veh_Veh,49,0,-2,-1,0,0,0,0
24,Veh_Veh,50,0,-2,-1,0,0,0,0
24,Veh_Veh,51,3,-1,0,0,0,0,0
24,Veh_Veh,52,0,-1,0,0,0,0,0
24,Veh_Veh,53,0,-1,0,0,0,0,0
24,Veh_Veh,54,2,-1,0,0,0,0,0
24,Veh_Veh,55,20,-1,0,0,0,0,0
24,Veh_Veh,56,0,0,0,0,0,0,0
24,Veh_Veh,57,3,0,0,0,0,0,0
24,Veh_Veh,58,1,0,0,0,0,0,0
24,Veh_Veh,59,0,0,0,0,0,0,0
24,Veh_Veh,60,6,0,0,0,0,0,0
25,LY_Amph,1,228,-11,-5,-3,-2,-1,0
25,LY_Amph,2,69,-11,-5,-3,-2,-1,0
25,LY_Amph,3,42,-11,-5,-3,-2,-1,0
25,LY_Amph,4,126,-11,-5,-3,-2,-1,0
25,LY_Amph,5,59,-11,-5,-3,-2,-1,0
25,LY_Amph,6,28,-10,-5,-3,-2,-1,0
25,LY_Amph,7,26,-10,-5,-3,-2,-1,0
25,LY_Amph,8,24,-10,-5,-3,-2,-1,0
25,LY_Amph,9,12,-10,-5,-3,-2,-1,0
25,LY_Amph,10,9,-10,-5,-3,-2,-1,0
25,LY_Amph,11,4,-9,-4,-3,-2,-1,0
25,LY_Amph,12,3,-9,-4,-3,-2,-1,0
25,LY_Amph,13,8,-9,-4,-3,-2,-1,0
25,LY_Amph,14,10,-9,-4,-3,-2,-1,0
25,LY_Amph,15,2,-9,-4,-3,-2,-1,0
25,LY_Amph,16,0,-8,-4,-2,-2,-1,0
25,LY_Amph,17,0,-8,-4,-2,-2,-1,0
25,LY_Amph,18,0,-8,-4,-2,-2,-1,0
25,LY_Amph,19,0,-8,-4,-2,-2,-1,0
25,LY_Amph,20,0,-8,-4,-2,-2,-1,0
25,LY_Amph,21,9,-7,-3,-2,-1,-1,0
25,LY_Amph,22,0,-7,-3,-2,-1,-1,0
25,LY_Amph,23,0,-7,-3,-2,-1,-1,0
25,LY_Amph,24,0,-7,-3,-2,-1,-1,0
25,LY_Amph,25,3,-7,-3,-2,-1,-1,0
25,LY_Amph,26,0,-6,-3,-2,-1,-1,0
25,LY_Amph,27,0,-6,-3,-2,-1,-1,0
25,LY_Amph,28,0,-6,-3,-2,-1,-1,0
25,LY_Amph,29,0,-6,-3,-2,-1,-1,0
25,LY_Amph,30,0,-6,-3,-2,-1,-1,0
25,LY_Amph,31,0,-5,-2,-1,-1,0,0
25,LY_Amph,32,0,-5,-2,-1,-1,0,0
25,LY_Amph,33,0,-5,-2,-1,-1,0,0
25,LY_Amph,34,0,-5,-2,-1,-1,0,0
25,LY_Amph,35,0,-5,-2,-1,-1,0,0
25,LY_Amph,36,0,-4,-2,-1,-1,0,0
25,LY_Amph,37,1,-4,-2,-1,-1,0,0
25,LY_Amph,38,7,-4,-2,-1,-1,0,0
25,LY_Amph,39,0,-4,-2,-1,-1,0,0
25,LY_Amph,40,0,-4,-2,-1,-1,0,0
25,LY_Amph,41,0,-3,-1,-1,0,0,0
25,LY_Amph,42,0,-3,-1,-1,0,0,0
25,LY_Amph,43,0,-3,-1,-1,0,0,0
25,LY_Amph,44,1,-3,-1,-1,0,0,0
25,LY_Amph,45,0,-3,-1,-1,0,0,0
25,LY_Amph,46,0,-2,-1,0,0,0,0
25,LY_Amph,47,0,-2,-1,0,0,0,0
25,LY_Amph,48,3,-2,-1,0,0,0,0
25,LY_Amph,49,0,-2,-1,0,0,0,0
25,LY_Amph,50,1,-2,-1,0,0,0,0
25,LY_Amph,51,1,-1,0,0,0,0,0
25,LY_Amph,52,3,-1,0,0,0,0,0
25,LY_Amph,53,0,-1,0,0,0,0,0
25,LY_Amph,54,1,-1,0,0,0,0,0
25,LY_Amph,55,1,-1,0,0,0,0,0
25,LY_Amph,56,0,0,0,0,0,0,0
25,LY_Amph,57,0,0,0,0,0,0,0
25,LY_Amph,58,12,0,0,0,0,0,0
25,LY_Amph,59,62,0,0,0,0,0,0
25,LY_Amph,60,1,0,0,0,0,0,0
26,Veh_LY,1,167,-11,-5,-3,-2,-1,0
26,Veh_LY,2,133,-11,-5,-3,-2,-1,0
26,Veh_LY,3,19,-11,-5,-3,-2,-1,0
26,Veh_LY,4,60,-11,-5,-3,-2,-1,0
26,Veh_LY,5,155,-11,-5,-3,-2,-1,0
26,Veh_LY,6,49,-10,-5,-3,-2,-1,0
26,Veh_LY,7,122,-10,-5,-3,-2,-1,0
26,Veh_LY,8,78,-10,-5,-3,-2,-1,0
26,Veh_LY,9,108,-10,-5,-3,-2,-1,0
26,Veh_LY,10,93,-10,-5,-3,-2,-1,0
26,Veh_LY,11,17,-9,-4,-3,-2,-1,0
26,Veh_LY,12,23,-9,-4,-3,-2,-1,0
26,Veh_LY,13,48,-9,-4,-3,-2,-1,0
26,Veh_LY,14,80,-9,-4,-3,-2,-1,0
26,Veh_LY,15,45,-9,-4,-3,-2,-1,0
26,Veh_LY,16,38,-8,-4,-2,-2,-1,0
26,Veh_LY,17,40,-8,-4,-2,-2,-1,0
26,Veh_LY,18,13,-8,-4,-2,-2,-1,0
26,Veh_LY,19,0,-8,-4,-2,-2,-1,0
26,Veh_LY,20,32,-8,-4,-2,-2,-1,0
26,Veh_LY,21,9,-7,-3,-2,-1,-1,0
26,Veh_LY,22,5,-7,-3,-2,-1,-1,0
26,Veh_LY,23,1,-7,-3,-2,-1,-1,0
26,Veh_LY,24,0,-7,-3,-2,-1,-1,0
26,Veh_LY,25,0,-7,-3,-2,-1,-1,0
26,Veh_LY,26,33,-6,-3,-2,-1,-1,0
26,Veh_LY,27,77,-6,-3,-2,-1,-1,0
26,Veh_LY,28,64,-6,-3,-2,-1,-1,0
26,Veh_LY,29,35,-6,-3,-2,-1,-1,0
26,Veh_LY,30,14,-6,-3,-2,-1,-1,0
26,Veh_LY,31,6,-5,-2,-1,-1,0,0
26,Veh_LY,32,3,-5,-2,-1,-1,0,0
26,Veh_LY,33,0,-5,-2,-1,-1,0,0
26,Veh_LY,34,0,-5,-2,-1,-1,0,0
26,Veh_LY,35,0,-5,-2,-1,-1,0,0
26,Veh_LY,36,0,-4,-2,-1,-1,0,0
26,Veh_LY,37,0,-4,-2,-1,-1,0,0
26,Veh_LY,38,0,-4,-2,-1,-1,0,0
26,Veh_LY,39,0,-4,-2,-1,-1,0,0
26,Veh_LY,40,1,-4,-2,-1,-1,0,0
26,Veh_LY,41,14,-3,-1,-1,0,0,0
26,Veh_LY,42,0,-3,-1,-1,0,0,0
26,Veh_LY,43,36,-3,-1,-1,0,0,0
26,Veh_LY,44,1,-3,-1,-1,0,0,0
26,Veh_LY,45,3,-3,-1,-1,0,0,0
26,Veh_LY,46,5,-2,-1,0,0,0,0
26,Veh_LY,47,3,-2,-1,0,0,0,0
26,Veh_LY,48,9,-2,-1,0,0,0,0
26,Veh_LY,49,0,-2,-1,0,0,0,0
26,Veh_LY,50,0,-2,-1,0,0,0,0
26,Veh_LY,51,0,-1,0,0,0,0,0
26,Veh_LY,52,0,-1,0,0,0,0,0
26,Veh_LY,53,0,-1,0,0,0,0,0
26,Veh_LY,54,0,-1,0,0,0,0,0
26,Veh_LY,55,0,-1,0,0,0,0,0
26,Veh_LY,56,0,0,0,0,0,0,0
26,Veh_LY,57,0,0,0,0,0,0,0
26,Veh_LY,58,0,0,0,0,0,0,0
26,Veh_LY,59,0,0,0,0,0,0,0
26,Veh_LY,60,0,0,0,0,0,0,0
27,Veh_Amph,1,168,-11,-5,-3,-2,-1,0
27,Veh_Amph,2,93,-11,-5,-3,-2,-1,0
27,Veh_Amph,3,53,-11,-5,-3,-2,-1,0
27,Veh_Amph,4,16,-11,-5,-3,-2,-1,0
27,Veh_Amph,5,42,-11,-5,-3,-2,-1,0
27,Veh_Amph,6,112,-10,-5,-3,-2,-1,0
27,Veh_Amph,7,78,-10,-5,-3,-2,-1,0
27,Veh_Amph,8,11,-10,-5,-3,-2,-1,0
27,Veh_Amph,9,0,-10,-5,-3,-2,-1,0
27,Veh_Amph,10,3,-10,-5,-3,-2,-1,0
27,Veh_Amph,11,16,-9,-4,-3,-2,-1,0
27,Veh_Amph,12,8,-9,-4,-3,-2,-1,0
27,Veh_Amph,13,12,-9,-4,-3,-2,-1,0
27,Veh_Amph,14,47,-9,-4,-3,-2,-1,0
27,Veh_Amph,15,43,-9,-4,-3,-2,-1,0
27,Veh_Amph,16,90,-8,-4,-2,-2,-1,0
27,Veh_Amph,17,69,-8,-4,-2,-2,-1,0
27,Veh_Amph,18,60,-8,-4,-2,-2,-1,0
27,Veh_Amph,19,7,-8,-4,-2,-2,-1,0
27,Veh_Amph,20,0,-8,-4,-2,-2,-1,0
27,Veh_Amph,21,2,-7,-3,-2,-1,-1,0
27,Veh_Amph,22,0,-7,-3,-2,-1,-1,0
27,Veh_Amph,23,0,-7,-3,-2,-1,-1,0
27,Veh_Amph,24,4,-7,-3,-2,-1,-1,0
27,Veh_Amph,25,13,-7,-3,-2,-1,-1,0
27,Veh_Amph,26,0,-6,-3,-2,-1,-1,0
27,Veh_Amph,27,0,-6,-3,-2,-1,-1,0
27,Veh_Amph,28,0,-6,-3,-2,-1,-1,0
27,Veh_Amph,29,0,-6,-3,-2,-1,-1,0
27,Veh_Amph,30,0,-6,-3,-2,-1,-1,0
27,Veh_Amph,31,0,-5,-2,-1,-1,0,0
27,Veh_Amph,32,0,-5,-2,-1,-1,0,0
27,Veh_Amph,33,0,-5,-2,-1,-1,0,0
27,Veh_Amph,34,0,-5,-2,-1,-1,0,0
27,Veh_Amph,35,0,-5,-2,-1,-1,0,0
27,Veh_Amph,36,0,-4,-2,-1,-1,0,0
27,Veh_Amph,37,1,-4,-2,-1,-1,0,0
27,Veh_Amph,38,0,-4,-2,-1,-1,0,0
27,Veh_Amph,39,0,-4,-2,-1,-1,0,0
27,Veh_Amph,40,0,-4,-2,-1,-1,0,0
27,Veh_Amph,41,0,-3,-1,-1,0,0,0
27,Veh_Amph,42,1,-3,-1,-1,0,0,0
27,Veh_Amph,43,0,-3,-1,-1,0,0,0
27,Veh_Amph,44,0,-3,-1,-1,0,0,0
27,Veh_Amph,45,0,-3,-1,-1,0,0,0
27,Veh_Amph,46,0,-2,-1,0,0,0,0
27,Veh_Amph,47,25,-2,-1,0,0,0,0
27,Veh_Amph,48,0,-2,-1,0,0,0,0
27,Veh_Amph,49,3,-2,-1,0,0,0,0
27,Veh_Amph,50,3,-2,-1,0,0,0,0
27,Veh_Amph,51,0,-1,0,0,0,0,0
27,Veh_Amph,52,0,-1,0,0,0,0,0
27,Veh_Amph,53,0,-1,0,0,0,0,0
27,Veh_Amph,54,0,-1,0,0,0,0,0
27,Veh_Amph,55,0,-1,0,0,0,0,0
27,Veh_Amph,56,0,0,0,0,0,0,0
27,Veh_Amph,57,0,0,0,0,0,0,0
27,Veh_Amph,58,0,0,0,0,0,0,0
27,Veh_Amph,59,0,0,0,0,0,0,0
27,Veh_Amph,60,0,0,0,0,0,0,0
28,Veh_Veh,1,120,-11,-5,-3,-2,-1,0
28,Veh_Veh,2,13,-11,-5,-3,-2,-1,0
28,Veh_Veh,3,7,-11,-5,-3,-2,-1,0
28,Veh_Veh,4,3,-11,-5,-3,-2,-1,0
28,Veh_Veh,5,1,-11,-5,-3,-2,-1,0
28,Veh_Veh,6,0,-10,-5,-3,-2,-1,0
28,Veh_Veh,7,0,-10,-5,-3,-2,-1,0
28,Veh_Veh,8,0,-10,-5,-3,-2,-1,0
28,Veh_Veh,9,28,-10,-5,-3,-2,-1,0
28,Veh_Veh,10,114,-10,-5,-3,-2,-1,0
28,Veh_Veh,11,85,-9,-4,-3,-2,-1,0
28,Veh_Veh,12,79,-9,-4,-3,-2,-1,0
28,Veh_Veh,13,3,-9,-4,-3,-2,-1,0
28,Veh_Veh,14,1,-9,-4,-3,-2,-1,0
28,Veh_Veh,15,16,-9,-4,-3,-2,-1,0
28,Veh_Veh,16,82,-8,-4,-2,-2,-1,0
28,Veh_Veh,17,71,-8,-4,-2,-2,-1,0
28,Veh_Veh,18,5,-8,-4,-2,-2,-1,0
28,Veh_Veh,19,0,-8,-4,-2,-2,-1,0
28,Veh_Veh,20,15,-8,-4,-2,-2,-1,0
28,Veh_Veh,21,3,-7,-3,-2,-1,-1,0
28,Veh_Veh,22,21,-7,-3,-2,-1,-1,0
28,Veh_Veh,23,14,-7,-3,-2,-1,-1,0
28,Veh_Veh,24,15,-7,-3,-2,-1,-1,0
28,Veh_Veh,25,17,-7,-3,-2,-1,-1,0
28,Veh_Veh,26,13,-6,-3,-2,-1,-1,0
28,Veh_Veh,27,0,-6,-3,-2,-1,-1,0
28,Veh_Veh,28,4,-6,-3,-2,-1,-1,0
28,Veh_Veh,29,2,-6,-3,-2,-1,-1,0
28,Veh_Veh,30,1,-6,-3,-2,-1,-1,0
28,Veh_Veh,31,1,-5,-2,-1,-1,0,0
28,Veh_Veh,32,0,-5,-2,-1,-1,0,0
28,Veh_Veh,33,2,-5,-2,-1,-1,0,0
28,Veh_Veh,34,0,-5,-2,-1,-1,0,0
28,Veh_Veh,35,0,-5,-2,-1,-1,0,0
28,Veh_Veh,36,0,-4,-2,-1,-1,0,0
28,Veh_Veh,37,0,-4,-2,-1,-1,0,0
28,Veh_Veh,38,0,-4,-2,-1,-1,0,0
28,Veh_Veh,39,3,-4,-2,-1,-1,0,0
28,Veh_Veh,40,0,-4,-2,-1,-1,0,0
28,Veh_Veh,41,0,-3,-1,-1,0,0,0
28,Veh_Veh,42,0,-3,-1,-1,0,0,0
28,Veh_Veh,43,0,-3,-1,-1,0,0,0
28,Veh_Veh,44,1,-3,-1,-1,0,0,0
28,Veh_Veh,45,0,-3,-1,-1,0,0,0
28,Veh_Veh,46,0,-2,-1,0,0,0,0
28,Veh_Veh,47,0,-2,-1,0,0,0,0
28,Veh_Veh,48,0,-2,-1,0,0,0,0
28,Veh_Veh,49,0,-2,-1,0,0,0,0
28,Veh_Veh,50,2,-2,-1,0,0,0,0
28,Veh_Veh,51,4,-1,0,0,0,0,0
28,Veh_Veh,52,6,-1,0,0,0,0,0
28,Veh_Veh,53,1,-1,0,0,0,0,0
28,Veh_Veh,54,1,-1,0,0,0,0,0
28,Veh_Veh,55,0,-1,0,0,0,0,0
28,Veh_Veh,56,1,0,0,0,0,0,0
28,Veh_Veh,57,0,0,0,0,0,0,0
28,Veh_Veh,58,0,0,0,0,0,0,0
