folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,1,1744.08,1804.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,2,1804.08,1864.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,3,1864.08,1924.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,4,1924.08,1984.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,5,1984.08,2044.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,6,2044.08,2104.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,7,2104.08,2164.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,8,2164.08,2224.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,9,2224.08,2284.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,10,2284.08,2344.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,11,2344.08,2404.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,12,2404.08,2464.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,13,2464.08,2524.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,14,2524.08,2584.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,15,2584.08,2644.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,16,2644.08,2704.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,17,2704.08,2764.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,18,2764.08,2824.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,19,2824.08,2884.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,20,2884.08,2944.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,21,2944.08,3004.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,22,3004.08,3064.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,23,3064.08,3124.08,0,0,1,1.87999999999965,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,24,3124.08,3184.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P72,CRFRepeatTest5P72_Rat37.csv,37____,72,14,1,C,Marios,305,25,3184.08,3244.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
