folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,1,232.72,292.72,3,0.95999999999998,5,1.87999999999997,0,0,0,0,0,0,0,0,1,2,1,2
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,2,292.72,352.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,3,352.72,412.72,7,1.01999999999987,1,0.160000000000025,0,0,0,0,0,0,0,0,2,4,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,4,412.72,472.72,0,0,2,1.12,0,0,0,0,0,0,0,0,0,0,1,2
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,5,472.72,532.72,1,0.0799999999999841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,6,532.72,592.72,0,0,1,0.460000000000036,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,7,592.72,652.72,0,0,4,3.25999999999999,0,0,0,0,0,0,0,0,0,0,2,4
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,8,652.72,712.72,17,4.11999999999978,2,1.38000000000011,0,0,0,0,0,0,0,0,5,10,1,2
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,9,712.72,772.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat40.csv,40____,73,5,1,C,Marios,306,10,772.72,832.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
