folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,1,110.04,170.04,0,0,1,0.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,2,170.04,230.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,3,230.04,290.04,1,1.19999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,4,290.04,350.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,5,350.04,410.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,6,410.04,470.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,7,470.04,530.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,8,530.04,590.04,0,0,2,1.61999999999989,0,0,0,0,0,0,0,0,0,0,1,2
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,9,590.04,650.04,2,4.69999999999993,0,0,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,10,650.04,710.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,11,710.04,770.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,12,770.04,830.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,13,830.04,890.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,14,890.04,950.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,15,950.04,1010.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,16,1010.04,1070.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,17,1070.04,1130.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,18,1130.04,1190.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,19,1190.04,1250.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,20,1250.04,1310.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P73,CRFRepeatTest5P73_Rat34.csv,34____,73,5,1,C,Marios,305,21,1310.04,1370.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
