folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,1,2339.14,2399.14,7,3.5,0,0,0,0,0,0,3,6,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,2,2399.14,2459.14,11,13.7799999999997,0,0,0,0,0,0,5,10,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,3,2459.14,2519.14,6,14.0000000000009,0,0,0,0,0,0,3,6,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,4,2519.14,2579.14,9,2.94000000000051,0,0,0,0,0,0,4,8,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,5,2579.14,2639.14,1,3.88000000000011,1,1.2199999999998,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,6,2639.14,2699.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,7,2699.14,2759.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,8,2759.14,2819.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,9,2819.14,2879.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,10,2879.14,2939.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,11,2939.14,2999.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,12,2999.14,3059.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,13,3059.14,3119.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,14,3119.14,3179.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,15,3179.14,3239.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,16,3239.14,3299.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,17,3299.14,3359.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,18,3359.14,3419.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,19,3419.14,3479.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,20,3479.14,3539.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,21,3539.14,3599.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,22,3599.14,3659.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest5_Day26,CRFRepeatTest5P63,CRFRepeatTest5P63_Rat36.csv,36____,63,6,1,C,Marios,305,23,3659.14,3719.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
