Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,33,9,1,16____,0,0,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,2752,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,2765,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,2773,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,2840,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,5750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,6250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,6750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,8622,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,8668,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,8672,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,8685,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,10500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,11000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,11500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,12193,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,12219,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,14888,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,14904,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,17500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,18000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,18500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,22268,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,22395,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,23250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,23750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,24250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,24973,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,25049,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,27730,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,27847,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,28750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,29250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,29436,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,29442,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,29461,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,29471,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,29750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,33400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,33900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,34400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,37382,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,37409,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,38233,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,38264,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,38349,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,38352,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,38364,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,38367,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,39570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,39765,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,39900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,40400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,40575,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,40637,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,40837,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,40877,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,40900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,40924,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41022,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,41293,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41295,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,41298,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41410,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,41469,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41473,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,41484,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41575,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,41627,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,41670,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,42043,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,42046,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,42053,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,42181,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,42214,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,42284,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,42286,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,42305,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,33,9,1,16____,42308,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43060,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,43090,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43203,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,43252,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43429,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,43431,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43475,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,43477,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43724,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,43726,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,43900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,43951,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,44031,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,44133,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,44135,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,44146,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,44154,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,44400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,44900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,46811,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,46951,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,47010,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,47012,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,47024,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,47026,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,47070,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,47119,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,48042,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,48043,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,48045,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,48172,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,49400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,49900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,50400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,56650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,57150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,57650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,58379,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,58388,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,58414,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,58416,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,58418,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,58542,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,59309,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,59311,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,60426,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,60593,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,9,1,16____,61900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,62400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,62900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,9,1,16____,63056,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,9,1,16____,63060,1,0,0,0,0,0,0,0,0,1,0
