Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,7,1,38____,39698,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,39865,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,39871,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,39878,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,39924,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40055,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40115,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40283,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40349,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40490,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40665,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40710,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40822,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40859,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40868,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,40890,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,40922,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,41570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,41693,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,43100,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,43113,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,43400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,43900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,44400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,45841,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,45942,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,46325,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,46461,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,46654,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,46748,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,46753,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,46792,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,46793,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,46795,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,46860,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,47033,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,47050,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,47456,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,47573,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,49150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,49650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,50086,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,50150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,50173,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,50506,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,50631,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,50644,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,50658,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,50661,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,50669,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,50732,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,50827,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,51080,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,51133,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,56150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,56360,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,56368,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,56370,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,56586,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,56630,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,56650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,56673,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,56757,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,56908,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,56999,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,57141,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,57150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,57297,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,57440,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,57444,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,57604,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,57608,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,57716,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,60620,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,60622,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,60650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,61150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,61650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,63938,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,64140,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,64236,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,64432,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,64438,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,64444,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,64448,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,64451,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,64604,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,64731,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,65406,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,65601,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,65613,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,65615,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,65618,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,65621,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,65622,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,65648,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,67650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,67747,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,67761,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,68150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,68458,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,68460,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,68650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,71597,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,71599,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,71608,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,71617,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,71775,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,71974,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,72072,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,72113,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,72114,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,73399,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,73409,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,73669,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,73787,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,73900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,74400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,74900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,75479,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,75481,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,75484,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,75725,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,75818,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,75848,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,75918,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,75919,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,75952,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,7,1,38____,76040,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,77166,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,77364,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,81150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,81650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,82150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,82449,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82452,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82453,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82539,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82541,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82544,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82546,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82548,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82591,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82593,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82606,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82608,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82610,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82612,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82620,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82622,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82628,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82630,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82636,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82638,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82639,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82644,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,82652,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,82679,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,86650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,86750,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,86783,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87112,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87115,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87149,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,87152,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87168,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87176,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87212,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87213,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87217,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87224,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87243,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87245,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87248,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87255,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87274,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87279,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87289,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87293,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87299,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87304,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87308,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87310,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87311,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87320,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87322,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87325,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87338,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87444,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,87858,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87930,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,87949,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,87952,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,88343,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,88395,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,88544,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,88592,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,88682,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,88704,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,90038,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,90456,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,90650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,90693,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,90696,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,90702,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,7,1,38____,90713,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,7,1,38____,91150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,7,1,38____,91650,3,-1,0,0,0,0,0,0,0,0,0
