Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,33,5,1,40____,10654,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,10697,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,10700,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,10704,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,10740,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,10750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,11250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,13110,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,13112,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,17500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,18000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,18500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,21325,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,21333,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,21346,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,21362,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,21377,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,21385,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,22150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,22650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,23150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,29150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,29650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,30150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,32078,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,32093,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,32098,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,32100,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,33,5,1,40____,32111,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,32112,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,32121,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,33150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,33650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,34150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,39400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,39900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,40400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,40565,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,40567,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,40570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,40573,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,40581,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,40588,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,40591,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,40785,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,44570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,44582,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,44585,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,44593,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,45900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,46400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,46900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,48431,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,48458,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,52900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,53400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,53900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,58150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,58257,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,58265,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,58650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,59150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,63650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,63751,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,63813,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,64150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,64650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,65982,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,66069,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,68650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,69150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,69650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,69724,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,69728,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,69730,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,69739,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,69742,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,69751,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,74150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,74650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,75150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,78900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,79400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,79900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,84650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,85150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,85650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,86925,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,86932,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,86937,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,86957,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,86959,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87050,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87054,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87057,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87059,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87071,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87072,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87074,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87098,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87108,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87123,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87128,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87202,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87225,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87499,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87506,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87580,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87610,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87613,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87715,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87738,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87741,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87768,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87770,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,87779,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,87953,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,33,5,1,40____,87955,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,89043,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,89063,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,89065,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,89067,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,89107,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,89121,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,89129,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,89257,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,90650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,90832,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,90834,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,90859,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,90870,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,90871,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,33,5,1,40____,91026,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,33,5,1,40____,91150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,33,5,1,40____,91650,3,-1,0,0,0,0,0,0,0,0,0
