Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,5,1,34____,17007,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17010,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,17022,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17028,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,17061,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17063,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,17066,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17074,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,17075,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17158,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,17189,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,17191,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,18750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,19250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,19750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,19990,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,20064,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,20077,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,20089,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,20108,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,20149,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,20200,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,20217,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,22391,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,22531,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,22536,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,22558,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,22578,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,22649,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,24083,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,24093,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,25250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,25750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,26250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,31000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,31002,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,31011,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,31021,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,31317,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,31500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,32000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,33559,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,33691,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36466,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36511,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36524,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36535,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36549,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36552,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36558,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36564,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36574,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36593,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36609,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36612,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36615,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36619,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36621,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36651,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36655,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36657,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36850,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36926,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36935,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36947,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,36951,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,36958,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,37012,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37014,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37017,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37102,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37109,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37290,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37296,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37302,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37309,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37313,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37315,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37368,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37373,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37411,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37480,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37497,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,37530,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37544,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,37551,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,37558,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,38000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,38786,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,39012,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,39083,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,39235,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,39301,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,39415,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,42250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,42485,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,42489,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,42631,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,42685,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,42750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,43250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,45281,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,45392,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,45602,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,45620,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,45628,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,45700,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,45753,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,45755,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,46624,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,46631,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,46636,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,46880,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,46898,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,46900,1,2,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,47400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,47900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,48019,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,48295,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,48310,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,48449,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,48530,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,48599,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,48696,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,48740,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,49759,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,49772,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,49774,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,49778,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,50042,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,50064,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,50158,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,50251,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,5,1,34____,50387,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,52400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,52900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,53400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,53902,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,54051,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,54125,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,54189,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,54246,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,54267,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,58650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,59150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,59650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,60314,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,60783,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,60808,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,60895,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,60933,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,60936,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,60938,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,60940,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,60944,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,60995,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,61090,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,61132,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,61422,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,61425,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,64912,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,64975,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,65650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,66150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,66650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,67020,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,67022,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,67027,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,67139,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,67141,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,67142,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,67149,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,67160,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,67174,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,67188,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,69278,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,69281,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,69284,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,69529,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,72314,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,72483,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,72485,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,72505,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,72650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,73150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,73650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,74336,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74571,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,74678,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74806,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,74823,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74854,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,74885,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74920,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,74921,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74932,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,74939,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,74955,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,75681,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,75747,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,75946,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,75974,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,75977,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,75979,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,75982,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,75984,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,77906,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,78044,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,78174,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,78185,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,79400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,79900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,79955,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,80091,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,80164,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,80166,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,80186,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,80189,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,80195,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,80229,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,80400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,83400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,83900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,83975,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,83978,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,83979,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,84091,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,84195,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,84268,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,84400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,84638,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,84683,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,84704,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,84719,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85362,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85411,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85438,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85441,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85488,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85490,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85493,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85511,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85516,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85533,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,85537,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,85611,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,86936,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,86938,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,86939,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,86975,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,87367,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,87368,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,87375,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,87459,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,87463,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,87633,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,5,1,34____,87635,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,87830,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,87852,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,89381,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,89492,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,89495,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,89497,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,89498,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,89635,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,89640,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,89656,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,89793,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,89817,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,90650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,91150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,5,1,34____,91498,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,91500,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,91505,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,91507,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,91508,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,5,1,34____,91622,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,5,1,34____,91650,3,-1,0,0,0,1,0,0,0,0,0
