Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,2,1,11____,19112,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,19117,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,19227,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,19244,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,19251,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,19478,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,19559,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,19572,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,19608,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,19609,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,20750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,21250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,21750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,22243,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,22438,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,22842,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,22997,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,24054,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,24075,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,24750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,24961,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,25001,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,25250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,25750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,26637,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,26679,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,26683,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,26938,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,27138,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,27176,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,27189,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,27193,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,27194,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,27205,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,27209,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,27349,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,2,1,11____,27351,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,29121,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,29210,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,29212,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,29220,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,29221,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,29355,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,29368,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,29483,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,30500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,31000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,31304,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,31305,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,31308,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,31313,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,31500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,34574,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,34582,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,34590,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,34687,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,2,1,11____,34689,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,36654,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,36656,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,36668,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,36670,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,36689,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,36692,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,37500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,38000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,38500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,38883,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,38884,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,38886,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,38955,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39035,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39119,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39347,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39349,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39351,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39434,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39470,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39532,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39538,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39620,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39634,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39692,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,39702,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,39706,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40207,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40281,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40284,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40291,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40295,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40306,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40307,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40321,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40328,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40422,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40435,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40546,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40587,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40620,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,40853,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,40899,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,43500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,44000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,44500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,45694,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,45835,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,46060,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,46126,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,46164,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,46203,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,46310,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,46426,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,47665,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,47792,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,48150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,48650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,49150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,49938,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,49944,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,49947,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,50045,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,50265,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,50267,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,50271,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,50274,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,50281,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,50298,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,50305,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,50397,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,55150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,55409,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,55451,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,55505,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,55589,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,55650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,56150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,57733,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,57821,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58076,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58164,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58167,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58171,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58178,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58186,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58189,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58192,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58195,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58214,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58235,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58255,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58637,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58691,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,58692,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,58729,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,61076,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,61237,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,61650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,62150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,62650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,63116,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,63119,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,63121,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,63175,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,63501,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,63563,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,63655,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,63662,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,66908,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,66965,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,67608,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,67659,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,68400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,68900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,69400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,69907,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,69977,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,70730,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,70770,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,70787,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,70797,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,71696,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,71717,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,71811,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,71816,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,73900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,74400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,74900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,75213,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,75336,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,76335,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,76344,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,76348,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,76360,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,76762,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,76816,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,77793,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,77831,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,79400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,79900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,80400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,80877,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,80933,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,81647,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,81664,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,81699,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,81702,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,81721,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,81723,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,2,1,11____,82025,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82121,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82126,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82139,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82151,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82156,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82202,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82254,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82333,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82388,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82447,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,82451,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,82582,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,2,1,11____,82600,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,83089,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,83126,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,83289,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,83325,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,85650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,86150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,86156,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,86165,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,86244,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,86323,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,86604,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,86643,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,86650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,2,1,11____,88526,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,88537,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,88570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,88603,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,88641,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,88868,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,88994,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89118,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,89121,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89174,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,89182,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89184,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,89200,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89353,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,89572,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89598,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,89604,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,89610,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,90058,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,2,1,11____,90125,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,2,1,11____,90164,1,0,0,0,0,1,0,0,0,0,0
