Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,13,1,35____,0,0,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,2653,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,2655,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,3750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,4250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,4750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,7823,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,7895,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,7897,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,7930,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,10250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,10750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,11250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,14786,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,14790,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,14800,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,14875,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,15974,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,13,1,35____,16000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,16016,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,13,1,35____,16500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,13,1,35____,17000,3,1,0,0,0,0,0,0,0,0,0
