Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,15,1,39____,33529,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,33558,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,33594,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,33750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,33970,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,33973,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,33975,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,34086,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,34250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,35875,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,35885,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,35886,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,36131,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,36421,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,36423,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,36425,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,36564,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,36570,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,36587,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,36595,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,36646,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,37583,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,37729,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,37794,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,37804,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,37967,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,37982,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,38012,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,38052,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,38056,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,38304,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,38343,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,38345,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,40000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,40500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,40769,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,40776,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,40779,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,40796,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,40797,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,40915,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,41000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,43214,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,43360,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,43378,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,43662,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,44119,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,44221,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,44233,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,44235,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,45500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,46000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,46111,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,46115,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,46125,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,46295,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,46370,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,46394,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,46500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,48469,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,48728,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,48735,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,48857,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,50128,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,50238,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,52500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,53000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,53500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,54976,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,55115,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,55611,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,55891,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,56270,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,56532,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,56536,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,56563,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,56571,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,56662,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,57150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,57181,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,57260,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,57650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,57894,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,58014,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,58150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,58323,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,58612,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,58812,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,58822,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,58846,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,58910,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,60001,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,60181,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,60235,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,60323,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,62985,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,63083,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,63107,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,63173,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,63176,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,63308,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,63400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,63900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,64400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,65331,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,65431,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,65613,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,65618,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,65620,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,65631,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,15,1,39____,65707,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,65812,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,65974,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,65980,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,65988,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,65991,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,66000,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,15,1,39____,66060,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,66065,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,66072,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,66076,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,66084,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,66088,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,66093,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,68400,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,68900,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,68999,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,69384,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,69400,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,69594,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,69664,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,69668,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,69691,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,69699,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,69733,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,71632,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,71730,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,73016,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,73026,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,74900,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,75400,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,75900,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,77553,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,77642,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,77643,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,77645,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,78002,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,78081,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,79164,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,79175,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,79210,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,79242,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,79244,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,79247,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,79254,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,79386,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,82150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,82650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,83150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,86150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,86650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,87150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,87503,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,87577,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,87768,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,87770,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,87772,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,87844,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,88048,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,88054,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,88056,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,88130,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,88437,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,88474,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,88604,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,88646,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,89672,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,15,1,39____,89802,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,15,1,39____,90650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,91150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,15,1,39____,91650,3,-1,0,0,0,0,0,0,0,0,0
