Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,9,1,10____,0,0,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,3347,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,3645,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,3661,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,3700,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,3750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,3914,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,3963,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,4250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,4750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,6111,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,6113,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,6115,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,6333,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,9676,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,9789,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,9799,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,9858,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,10150,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,10152,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,10157,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,10168,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,10374,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,10452,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,10454,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,10462,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,10500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,11000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,11500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,13241,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,13245,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,13252,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,13256,1,0,0,0,0,1,0,0,0,1,0
C,Marios,2,32,9,1,10____,13363,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,13766,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,13768,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,13870,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,13886,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,13926,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,14069,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,14118,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,14134,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,14197,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,14269,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,14682,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,14703,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,17500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,17585,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,17608,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,17684,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,17721,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,18000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,18086,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,18100,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,18102,3,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,18104,3,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,18500,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,23000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,23500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,24000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,9,1,10____,24841,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,24843,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,24845,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,9,1,10____,24848,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,9,1,10____,24855,1,0,0,0,0,1,0,0,0,0,0
