Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,4,1,13____,30750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,31250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,31750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,35386,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,35437,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,35750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,36250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,36750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,43000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,43331,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,43333,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,43359,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,43373,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,43500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,44000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,49250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,49750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,50250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,54767,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,54811,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,56000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,56500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,57000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,60650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,61150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,61650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,64650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,65150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,65650,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,71150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,71650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,72150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,78150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,78650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,79150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,85150,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,85650,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,86150,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,86935,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,86960,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,86963,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,86972,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,86982,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,86993,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,90650,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,90714,2,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,4,1,13____,90790,2,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,4,1,13____,91150,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,4,1,13____,91650,3,-1,0,0,0,0,0,0,0,0,0
