Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,LLR_On,RLR_On,Mag_On,A4_On,LLR_Off,RLR_Off,Mag_Off,A4_Off
C,Marios,2,32,6,1,36____,0,0,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,3750,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,4250,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,4750,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,8238,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,6,1,36____,8262,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,6,1,36____,8378,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,6,1,36____,8387,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,6,1,36____,8401,1,0,0,0,0,1,0,0,0,0,0
C,Marios,2,32,6,1,36____,8464,1,0,0,0,0,0,0,0,0,1,0
C,Marios,2,32,6,1,36____,9250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,9750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,10250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,14250,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,14750,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,15250,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,20000,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,20500,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,21000,3,1,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,26500,1,2,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,27000,2,3,0,0,0,0,0,0,0,0,0
C,Marios,2,32,6,1,36____,27500,3,1,0,0,0,0,0,0,0,0,0
