folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur,counterbalancing,sex,Left_LeverCueID,Right_LeverCueID,CS_LeftLeverName,CS_RightLeverName,TestCondition,Test,Day
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,14,780,840,0,0,4,10.5400000000001,0,0,0,0,0,0,0,0,2,2,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,15,840,900,2,0.520000000000096,3,7.32000000000005,0,0,0,0,0,0,0,0,1,1,1,1,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,16,900,960,23,22.8000000000002,0,0,0,0,0,0,0,0,0,0,0,0,9,9,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,17,960,1020,5,6.56000000000017,0,0,0,0,0,0,0,0,0,0,0,0,3,3,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,18,1020,1080,2,7.59999999999991,0,0,0,0,0,0,0,0,0,0,0,0,1,1,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,19,1080,1140,0,0.920000000000073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,25,1440,1500,6,2.8599999999999,0,0,0,0,0,0,0,0,0,0,0,0,2,2,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,26,1500,1560,2,1.08000000000015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test1_Day13,CRFTest1P47,CRFTest1P47_Rat38.csv,38____,47,7,1,C,Marios,189,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Siren,Tone,D+,C++,P100_HighVsLow,Test1,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,6,300,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,14,780,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat36.csv,36____,36,6,1,C,Marios,193,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,M,Click,Noise,C++,D+,P100_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,3,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,6,300,360,4,0.839999999999975,1,7.63999999999999,0,0,0,0,2,2,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,7,360,420,1,3.75999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,10,540,600,1,0.0599999999999454,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,11,600,660,4,1.42000000000007,3,6.99999999999989,0,0,0,0,1,1,1,1,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,12,660,720,13,6.31999999999994,0,0,0,0,0,0,5,5,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,13,720,780,14,20.4400000000003,0,0,0,0,0,0,6,6,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,14,780,840,0,0,2,3.44000000000005,0,0,0,0,0,0,1,1,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,22,1260,1320,8,2.61999999999989,0,0,0,0,0,0,2,2,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,23,1320,1380,1,0.0599999999999454,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,24,1380,1440,0,0,1,1.82000000000016,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,29,1680,1740,9,2.5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P36,CRFTest2P36_Rat38.csv,38____,36,7,1,C,Marios,193,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,M,Click,Noise,A++--,B+-,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,1,0,60,12,1.24000000000001,0,0,0,0,0,0,0,0,4,4,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,2,60,120,12,1.35999999999999,0,0,0,0,0,0,0,0,4,4,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,3,120,180,0,0,1,0.0600000000000023,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,5,240,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,6,300,360,5,0.560000000000002,1,0.0600000000000023,0,0,0,0,0,0,2,2,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,7,360,420,4,0.600000000000023,0,0,0,0,0,0,0,0,1,1,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,8,420,480,9,1.0800000000001,0,0,0,0,0,0,0,0,3,3,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,10,540,600,15,4.4599999999997,0,0,0,0,0,0,0,0,5,5,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,11,600,660,0,0,1,0.0600000000000591,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,12,660,720,1,0.0399999999999636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,14,780,840,10,2.13999999999999,0,0,0,0,0,0,0,0,3,3,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,15,840,900,0,0,2,34.2600000000001,0,0,0,0,1,1,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,16,900,960,0,0,1,4.22000000000003,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,17,960,1020,4,0.239999999999895,0,0,0,0,0,0,0,0,1,1,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,19,1080,1140,4,0.519999999999754,0,0,0,0,0,0,0,0,1,1,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
Test2_Day13,CRFTest2P37,CRFTest2P37_Rat9.csv,9_____,37,1,1,C,Marios,193,23,1320,1380,7,1.16000000000008,0,0,0,0,0,0,0,0,2,2,0,0,0,0,A,F,Noise,Click,B+-,A++--,P50_HighVsLow,Test2,Day13
