folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,1,144.1,204.1,0,0,5,0.640000000000015,0,0,0,0,0,0,0,0,0,0,2,4
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,2,204.1,264.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,3,264.1,324.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,4,324.1,384.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,5,384.1,444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,6,444.1,504.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,7,504.1,564.1,1,0.200000000000045,5,3.5200000000001,0,0,0,0,0,0,0,0,0,0,3,6
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,8,564.1,624.1,0,0,1,0.400000000000091,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,9,624.1,684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,10,684.1,744.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,11,744.1,804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,12,804.1,864.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,13,864.1,924.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,14,924.1,984.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,15,984.1,1044.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,16,1044.1,1104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,17,1104.1,1164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,18,1164.1,1224.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,19,1224.1,1284.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,20,1284.1,1344.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,21,1344.1,1404.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,22,1404.1,1464.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,23,1464.1,1524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,24,1524.1,1584.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,25,1584.1,1644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,26,1644.1,1704.1,0,0,3,2.10000000000014,0,0,0,0,0,0,0,0,0,0,2,4
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,27,1704.1,1764.1,1,0.559999999999945,8,2.52000000000021,0,0,0,0,0,0,0,0,0,0,2,4
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,28,1764.1,1824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,29,1824.1,1884.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest1_Day24,CRFRepeatTest1P71,CRFRepeatTest1P71_Rat13.csv,13____,71,4,1,C,Marios,293,30,1884.1,1944.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
