folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA2,LPLDiscreteTrialAcquisitionA2_Rat23.csv,23____,28,1,1,C,Marios,138,1,0,450,0,0,2,0.779999999999973,0,0,0,0,0,0,2,10
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA2,LPLDiscreteTrialAcquisitionA2_Rat23.csv,23____,28,1,1,C,Marios,138,2,450,900,2,1.84000000000003,1,1.20000000000005,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA2,LPLDiscreteTrialAcquisitionA2_Rat23.csv,23____,28,1,1,C,Marios,138,3,900,1350,1,1.51999999999998,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA2,LPLDiscreteTrialAcquisitionA2_Rat23.csv,23____,28,1,1,C,Marios,138,4,1350,1800,11,8.26000000000045,1,4.07999999999993,0,0,0,0,3,15,0,0
