folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB1,LPLDiscreteTrialAcquisitionB1_Rat22.csv,22____,27,12,1,C,Marios,137,1,0,450,6,4.59999999999994,1,0.0799999999999983,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB1,LPLDiscreteTrialAcquisitionB1_Rat22.csv,22____,27,12,1,C,Marios,137,2,450,900,0,0,8,2.70000000000005,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB1,LPLDiscreteTrialAcquisitionB1_Rat22.csv,22____,27,12,1,C,Marios,137,3,900,1350,3,0.8599999999999,1,0.779999999999973,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB1,LPLDiscreteTrialAcquisitionB1_Rat22.csv,22____,27,12,1,C,Marios,137,4,1350,1800,3,1.23999999999978,0,0,0,0,0,0,0,0,0,0
