folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat44.csv,44____,26,6,1,C,Marios,137,1,0,450,1,0.100000000000023,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat44.csv,44____,26,6,1,C,Marios,137,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat44.csv,44____,26,6,1,C,Marios,137,3,900,1350,0,0,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat44.csv,44____,26,6,1,C,Marios,137,4,1350,1800,20,8.04000000000019,11,0.9399999999996,0,0,0,0,5,23,2,10
