folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat19.csv,19____,26,2,1,C,Marios,137,1,0,450,1,0.0600000000000023,3,0.700000000000045,0,0,0,0,0,0,1,5
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat19.csv,19____,26,2,1,C,Marios,137,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat19.csv,19____,26,2,1,C,Marios,137,3,900,1350,1,0.0399999999999636,6,9.55999999999995,0,0,0,0,0,0,2,10
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat19.csv,19____,26,2,1,C,Marios,137,4,1350,1800,1,0.340000000000146,2,5.5,0,0,0,0,0,0,0,0
