folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat42.csv,42____,26,5,1,C,Marios,137,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat42.csv,42____,26,5,1,C,Marios,137,2,450,900,0,0,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat42.csv,42____,26,5,1,C,Marios,137,3,900,1350,2,7.18000000000006,0,0,0,0,0,0,1,5,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionA1,LPLDiscreteTrialAcquisitionA1_Rat42.csv,42____,26,5,1,C,Marios,137,4,1350,1800,0,0,0,0,0,0,0,0,0,0,0,0
