folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB2,LPLDiscreteTrialAcquisitionB2_Rat24.csv,24____,29,9,1,C,Marios,138,1,0,450,0,0,3,0.839999999999989,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB2,LPLDiscreteTrialAcquisitionB2_Rat24.csv,24____,29,9,1,C,Marios,138,2,450,900,1,0.5,4,5.37999999999988,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB2,LPLDiscreteTrialAcquisitionB2_Rat24.csv,24____,29,9,1,C,Marios,138,3,900,1350,7,3.61999999999989,0,0,0,0,0,0,0,0,0,0
LPL_DiscreteTrialAcquisition_Day5,LPLDiscreteTrialAcquisitionB2,LPLDiscreteTrialAcquisitionB2_Rat24.csv,24____,29,9,1,C,Marios,138,4,1350,1800,13,4.13999999999987,4,3.11999999999989,0,0,0,0,0,0,0,0
