folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,Flash_2_freq,Flash_2_dur,Steady_2_freq,Steady_2_dur
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat18.csv,18____,17,9,1,C,Marios,300,1,0,600,12,3.3400000000001,4,1.43999999999999,0,0,0,0,2,10,5,25,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat18.csv,18____,17,9,1,C,Marios,300,2,600,1200,9,4.57999999999993,0,0,0,0,0,0,0,0,3,15,0,0,0,0
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat18.csv,18____,17,9,1,C,Marios,300,3,1200,1800,14,6.3599999999999,0,0,0,0,0,0,0,0,6,30,0,0,0,0
