folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16A,LPLReAcquisitionRR2Day16A_Rat42.csv,42____,16,5,2,C,Marios,300,1,0,600,18,13.28,0,0,0,0,0,0,9,45,0,0
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16A,LPLReAcquisitionRR2Day16A_Rat42.csv,42____,16,5,2,C,Marios,300,2,600,1200,46,31.8199999999998,8,13.6200000000003,0,0,0,0,14,70,4,20
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16A,LPLReAcquisitionRR2Day16A_Rat42.csv,42____,16,5,2,C,Marios,300,3,1200,1800,7,18.54,0,0,0,0,0,0,5,25,0,0
