folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat20.csv,20____,17,10,1,C,Marios,300,1,0,600,3,0.660000000000082,2,0.140000000000015,0,0,0,0,1,5,2,10
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat20.csv,20____,17,10,1,C,Marios,300,2,600,1200,19,31.8599999999999,2,1.12000000000012,0,0,0,0,1,5,10,50
LPL_ReAcquisitionRR2_Sated1week_Day16,LPLReAcquisitionRR2Day16B,LPLReAcquisitionRR2Day16B_Rat20.csv,20____,17,10,1,C,Marios,300,3,1200,1800,33,40.6200000000004,4,1.01999999999975,0,0,0,0,1,5,12,60
