Day,Subject,Cue,US,CS_id,CS_name,Infusion,InfusionGroup,GroupCueID,CS,na.rm,PreCS,CS_Pre,Latency_mean,Latency_median
16,21,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.16666666666666666,TRUE,0.08333333333333333,0.08333333333333333,34.204166666666666,19.6
16,22,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,2.8333333333333335,TRUE,1.0833333333333333,1.75,3.734166666666667,3.395
16,23,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.6666666666666667,TRUE,0,1.6666666666666667,4.7125,3.54
16,24,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,3.3333333333333335,TRUE,0.75,2.5833333333333335,4.3341666666666665,3.04
17,1,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.6666666666666666,TRUE,0.16666666666666666,0.5,9.946666666666665,9.465
17,2,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.8333333333333334,TRUE,0,0.8333333333333334,11.719166666666668,9.355
17,3,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.08333333333333333,TRUE,0.25,-0.16666666666666666,61.20166666666667,39.84
17,4,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.5833333333333334,TRUE,0.08333333333333333,0.5,27.83,12.045
17,5,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.3333333333333333,TRUE,0.6666666666666666,-0.3333333333333333,15.46,11.05
17,6,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.25,TRUE,0.4166666666666667,0.8333333333333334,7.145833333333334,7.89
17,7,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0,TRUE,0,0,51.25916666666667,33.71
17,8,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.5833333333333334,TRUE,0.08333333333333333,0.5,19.91,11.7
17,9,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.16666666666666666,TRUE,0.25,-0.08333333333333333,60.85083333333333,66.955
17,10,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,2.25,TRUE,1.5,0.75,5.5183333333333335,5.535
17,11,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.25,TRUE,0.5,-0.25,33.72416666666666,21.88
17,12,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.3333333333333333,TRUE,0.5,-0.16666666666666666,24.180833333333336,11.025
17,13,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.75,TRUE,0.3333333333333333,0.4166666666666667,15.696666666666667,9.375
17,14,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.6666666666666666,TRUE,0.08333333333333333,0.5833333333333334,9.2091666666666665,9.485
17,15,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.08333333333333333,TRUE,0,0.08333333333333333,47.20916666666667,39.835
17,16,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,1.25,TRUE,1.1666666666666667,0.08333333333333333,6.138333333333334,5.66
17,17,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,1.3333333333333333,TRUE,0.5,0.8333333333333334,7.600833333333334,7.925
17,18,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,2,TRUE,0.16666666666666666,1.8333333333333333,6.8741666666666665,7.515
17,19,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,3.8333333333333335,TRUE,1.4166666666666667,2.4166666666666665,4.015833333333333,3.735
17,20,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.6666666666666667,TRUE,0.5,1.1666666666666667,15.334166666666668,6.285
17,21,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.08333333333333333,TRUE,0.6666666666666666,-0.5833333333333334,60.780833333333334,66.43
17,22,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.9166666666666666,TRUE,0.5833333333333334,0.3333333333333333,7.449166666666667,8.74
17,23,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.5833333333333334,TRUE,0.08333333333333333,0.5,10.4575,11.135
17,24,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,3.4166666666666665,TRUE,0.25,3.1666666666666665,4.860833333333333,4.04
18,1,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.3333333333333333,TRUE,0.5,-0.16666666666666666,11.835833333333333,10.52
18,2,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.5833333333333333,TRUE,0.6666666666666666,0.9166666666666666,7.5425,7.26
18,3,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0,TRUE,0.08333333333333333,-0.08333333333333333,54.08083333333333,25.825
18,4,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.5,TRUE,0.08333333333333333,0.4166666666666667,18.066666666666666,10.735
18,5,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.25,TRUE,0.16666666666666666,0.08333333333333333,24.175,13.765
18,6,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.6666666666666667,TRUE,1.5,0.16666666666666666,6.418333333333334,7.645
18,7,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.08333333333333333,TRUE,0,0.08333333333333333,83.29,87.5
18,8,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.08333333333333333,TRUE,0.16666666666666666,-0.08333333333333333,56.68666666666667,55.3
18,9,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.08333333333333333,TRUE,0.25,-0.16666666666666666,45.8,28.415
18,10,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.1666666666666667,TRUE,1.0833333333333333,0.08333333333333333,8.17,8.025
18,11,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.08333333333333333,TRUE,0.08333333333333333,0,31.990833333333335,14.135
18,12,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.3333333333333333,TRUE,0.4166666666666667,-0.08333333333333333,21.841666666666665,10.655
18,13,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.6666666666666666,TRUE,0.5833333333333334,0.08333333333333333,8.835833333333333,9.975
18,14,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.16666666666666666,TRUE,0.3333333333333333,-0.16666666666666666,20.675833333333333,12.37
18,15,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.16666666666666666,TRUE,0.4166666666666667,-0.25,50.54416666666667,38.005
18,16,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.5,TRUE,1,-0.5,7.513333333333334,10.28
18,17,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,2,TRUE,1.0833333333333333,0.9166666666666666,6.926666666666666,5.86
18,18,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,1.5,TRUE,1.5833333333333333,-0.08333333333333333,7.996666666666666,8.56
18,19,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,1.6666666666666667,TRUE,1.75,-0.08333333333333333,4.824166666666667,3.965
18,20,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,2.0833333333333335,TRUE,0,2.0833333333333335,13.453333333333333,6.99
18,21,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.08333333333333333,TRUE,0.08333333333333333,0,52.7925,55.75
18,22,Z,0,10,MagFlash,Post-Surgery,Saline,Saline: Z-,0.4166666666666667,TRUE,0.5833333333333334,-0.16666666666666666,16.8175,10.515
18,23,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,0.4166666666666667,TRUE,0,0.4166666666666667,24.92,10.945
18,24,Z,0,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z-,2.4166666666666665,TRUE,0.6666666666666666,1.75,11.218333333333332,5.405
