Day,Subject,Cue,US,CS_id,CS_name,Infusion,InfusionGroup,GroupCueID,CS,na.rm,PreCS,CS_Pre,Latency_mean,Latency_median
8,1,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,1.6666666666666667,TRUE,0.2222222222222222,1.4444444444444444,27.896666666666665,10.2
8,2,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,2,TRUE,0.3333333333333333,1.6666666666666667,5.96,6.4
8,3,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.8888888888888888,TRUE,0.4444444444444444,0.4444444444444444,7.822222222222222,10.39
8,4,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,4.888888888888889,TRUE,0,4.888888888888889,3.733333333333333,3.42
8,5,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,3.3333333333333335,TRUE,0.8888888888888888,2.4444444444444446,5.617777777777778,5.13
8,6,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,2.4444444444444446,TRUE,0.1111111111111111,2.3333333333333335,6.1,5.81
8,7,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0,TRUE,0.1111111111111111,-0.1111111111111111,11.903333333333332,10.62
8,8,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,1.8888888888888888,TRUE,0.1111111111111111,1.7777777777777777,7.468888888888889,6.94
8,9,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0.2222222222222222,0.1111111111111111,9.615555555555556,10.43
8,10,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,3.111111111111111,TRUE,1,2.111111111111111,4.542222222222223,2.67
8,11,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.4444444444444444,TRUE,0,0.4444444444444444,9.937777777777779,10.26
8,12,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.5555555555555556,TRUE,0.2222222222222222,0.3333333333333333,10.143333333333334,10.45
8,13,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,0,0.6666666666666666,8.27111111111111,8.66
8,14,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,1.2222222222222223,TRUE,0,1.2222222222222223,7.968888888888889,10.2
8,15,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,3.2222222222222223,TRUE,0.4444444444444444,2.7777777777777777,4.645555555555555,4.05
8,16,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2.6666666666666665,TRUE,0.5555555555555556,2.111111111111111,5.008888888888889,4.37
8,17,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,4.444444444444445,TRUE,0.5555555555555556,3.888888888888889,4.075555555555556,3.4
8,18,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,3.888888888888889,TRUE,0,3.888888888888889,14.485555555555557,5.18
8,19,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,1.5555555555555556,TRUE,1.4444444444444444,0.1111111111111111,8.21888888888889,8.59
8,20,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,5.222222222222222,TRUE,0.3333333333333333,4.888888888888889,4.848888888888889,3.68
8,21,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.3333333333333333,TRUE,0.3333333333333333,0,10.292222222222222,10.68
8,22,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,1.8888888888888888,TRUE,1.8888888888888888,0,7.027777777777779,7.76
8,23,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.7777777777777778,TRUE,0.1111111111111111,0.6666666666666666,8.213333333333333,10.26
8,24,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,5.111111111111111,TRUE,1,4.111111111111111,4.394444444444445,4.07
9,1,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2.111111111111111,TRUE,0.1111111111111111,2,5.747777777777778,5.58
9,2,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,1.4444444444444444,TRUE,0,1.4444444444444444,7.133333333333334,5.98
9,3,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.5555555555555556,TRUE,0.2222222222222222,0.3333333333333333,9.126666666666667,10.35
9,4,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,4.222222222222222,TRUE,0.1111111111111111,4.111111111111111,4.6466666666666665,3.8
9,5,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2.4444444444444446,TRUE,0,2.4444444444444446,7.787777777777778,9.36
9,6,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,1.6666666666666667,TRUE,1,0.6666666666666666,6.484444444444445,6.6
9,7,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.2222222222222222,TRUE,0.1111111111111111,0.1111111111111111,10.51,10.5
9,8,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2,TRUE,0.2222222222222222,1.7777777777777777,4.427777777777778,3.95
9,9,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.5555555555555556,TRUE,0.1111111111111111,0.4444444444444444,8.37888888888889,10.07
9,10,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,3.3333333333333335,TRUE,1.3333333333333333,2,5.7844444444444445,5.79
9,11,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,0,0.6666666666666666,8.746666666666666,10.26
9,12,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.6666666666666666,TRUE,0,0.6666666666666666,8.854444444444445,10.08
9,13,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.5555555555555556,TRUE,0.7777777777777778,-0.2222222222222222,8.447777777777778,10.31
9,14,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0,TRUE,0,0,10.30111111111111,10.22
9,15,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2.888888888888889,TRUE,0.8888888888888888,2,3.8622222222222224,3.73
9,16,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,1.7777777777777777,TRUE,1,0.7777777777777778,6.722222222222221,6.6
9,17,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,2.111111111111111,TRUE,0.6666666666666666,1.4444444444444444,6.124444444444444,6.63
9,18,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,5.444444444444445,TRUE,0.2222222222222222,5.222222222222222,3.61,3.04
9,19,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,3,TRUE,1.5555555555555556,1.4444444444444444,4.95888888888889,5.23
9,20,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,2.6666666666666665,TRUE,0.1111111111111111,2.5555555555555554,5.423333333333334,4.29
9,21,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.1111111111111111,TRUE,0,0.1111111111111111,10.353333333333332,10.36
9,22,Z,3,10,MagFlash,Post-Surgery,Saline,Saline: Z+,0.3333333333333333,TRUE,0.3333333333333333,0,11.295555555555557,10.27
9,23,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,0.7777777777777778,TRUE,0.1111111111111111,0.6666666666666666,8.435555555555556,10.09
9,24,Z,3,10,MagFlash,Post-Surgery,Muscimol,Muscimol: Z+,1.6666666666666667,TRUE,0.7777777777777778,0.8888888888888888,23.66111111111111,10.27
