Day,Subject,Cue,US,CS_id,CS_name,InfusionGroup,GroupCueID,CS,na.rm,PreCS,CS_Pre,Latency_mean,Latency_median
6,15,Z,3,3,Mag_Flash,Saline,Saline: Z+,4.333333333333333,TRUE,0.3333333333333333,4,2.623333333333333,2.61
6,16,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,0,0.16666666666666666,48.57,21.425
6,17,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,2,-1.8333333333333333,19.511666666666667,10.36
6,18,Z,3,3,Mag_Flash,Saline,Saline: Z+,2,TRUE,0.8333333333333334,1.1666666666666667,6.181666666666667,6.175
6,19,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0,TRUE,0,0,46.10833333333333,23.36
6,20,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.8333333333333335,TRUE,0.5,2.3333333333333335,4.591666666666667,2.545
6,21,Z,3,3,Mag_Flash,Saline,Saline: Z+,1,TRUE,1.5,-0.5,41.81666666666667,10.475
6,22,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.5,0,9.525,11.265
6,23,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.5,0,44.43,35.25
6,24,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.8333333333333333,TRUE,0.8333333333333334,1,6.461666666666666,6.98
6,25,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0,0.5,40.123333333333335,34.07
6,26,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0,0.5,42.97666666666667,10.345
6,28,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0,0.3333333333333333,62.61666666666667,59.53
6,29,Z,3,3,Mag_Flash,Saline,Saline: Z+,0,TRUE,0.16666666666666666,-0.16666666666666666,11.321666666666667,11.285
6,30,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,1,0,37.22,10.965
6,31,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.8333333333333333,TRUE,0,1.8333333333333333,4.571666666666667,3.185
6,32,Z,3,3,Mag_Flash,Saline,Saline: Z+,1,TRUE,0.16666666666666666,0.8333333333333334,8.281666666666666,8.335
7,1,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.8333333333333333,TRUE,0.16666666666666666,1.6666666666666667,5.6883333333333335,5.73
7,2,Z,3,3,Mag_Flash,Saline,Saline: Z+,2,TRUE,1,1,4.651666666666667,2.98
7,3,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.5,0,28.163333333333334,11.565
7,4,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.6666666666666665,TRUE,0,2.6666666666666665,2.651666666666667,2.145
7,5,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0,0.3333333333333333,9.736666666666666,10.67
7,7,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.5,TRUE,0.5,0,7.965,10.29
7,8,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.3333333333333333,TRUE,0.16666666666666666,1.1666666666666667,7.843333333333334,7.19
7,9,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.6666666666666665,TRUE,1,1.6666666666666667,4.128333333333333,2.615
7,10,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2,TRUE,0.16666666666666666,1.8333333333333333,4.906666666666667,3.33
7,12,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0,1,7.671666666666666,9.66
7,13,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.5,TRUE,0.8333333333333334,0.6666666666666666,4.093333333333333,3.16
7,15,Z,3,3,Mag_Flash,Saline,Saline: Z+,4,TRUE,0.8333333333333334,3.1666666666666665,4.601666666666667,4.11
7,16,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,0,0.16666666666666666,11.463333333333333,12.265
7,17,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.5,TRUE,0,1.5,6.661666666666666,5.625
7,18,Z,3,3,Mag_Flash,Saline,Saline: Z+,3,TRUE,0.16666666666666666,2.8333333333333335,4.161666666666667,3.315
7,19,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.16666666666666666,0.3333333333333333,71.59666666666666,85
7,20,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.5,TRUE,0.6666666666666666,2.8333333333333335,3.3,2.195
7,21,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.5,TRUE,0.5,1,6.378333333333334,5.53
7,22,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0,TRUE,0.5,-0.5,50.105,21.015
7,23,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.1666666666666667,TRUE,0,1.1666666666666667,8.12,8.395
7,24,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.8333333333333335,TRUE,0,2.8333333333333335,4.138333333333333,4.04
7,25,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,0.5,0.16666666666666666,14.605,10.84
7,26,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0.3333333333333333,0.6666666666666666,6.423333333333334,6.915
7,28,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.5,TRUE,1.3333333333333333,1.1666666666666667,5.72,4.125
7,29,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.16666666666666666,TRUE,0,0.16666666666666666,10.453333333333333,10.4
7,30,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,0.5,0.16666666666666666,8.48,8.955
7,31,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.8333333333333335,TRUE,0.5,2.3333333333333335,3.3666666666666667,1.795
7,32,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.3333333333333335,TRUE,0,2.3333333333333335,5.171666666666666,4.76
8,1,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,3.5,TRUE,0.6666666666666666,2.8333333333333335,5.788333333333334,4.655
8,2,Z,3,3,Mag_Flash,Saline,Saline: Z+,4.833333333333333,TRUE,0.3333333333333333,4.5,3.2,1.845
8,3,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.3333333333333333,TRUE,0,1.3333333333333333,24.458333333333336,8.835
8,4,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.8333333333333335,TRUE,0,2.8333333333333335,5.48,5.7
8,5,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.3333333333333333,TRUE,0,1.3333333333333333,29.258333333333336,10.57
8,7,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.3333333333333333,TRUE,0.16666666666666666,0.16666666666666666,8.821666666666665,10.3
8,8,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.1666666666666667,TRUE,0,1.1666666666666667,41.125,9.44
8,9,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.8333333333333334,TRUE,0.3333333333333333,0.5,6.808333333333334,7.235
8,10,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2,TRUE,0.6666666666666666,1.3333333333333333,6.078333333333334,6.155
8,12,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,3.5,TRUE,1,2.5,3.5483333333333333,1.75
8,13,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.6666666666666667,TRUE,0,1.6666666666666667,6.573333333333334,7.995
8,15,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.6666666666666665,TRUE,0.5,3.1666666666666665,4.971666666666667,3.38
8,16,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0,TRUE,0,0,12.311666666666667,11.97
8,17,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.5,0,8.078333333333333,9.02
8,18,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.6666666666666665,TRUE,0.3333333333333333,2.3333333333333335,4.678333333333333,3.125
8,19,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.6666666666666667,TRUE,0.5,1.1666666666666667,6.751666666666666,6.06
8,20,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.5,TRUE,1,1.5,4.053333333333333,2.865
8,21,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.1666666666666667,TRUE,0.16666666666666666,1,6.5616666666666665,6.37
8,22,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0.3333333333333333,0,24.598333333333336,11.555
8,23,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0.6666666666666666,0.3333333333333333,50.565,10.58
8,24,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.6666666666666667,TRUE,0.16666666666666666,1.5,5.956666666666666,6.895
8,25,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,1.1666666666666667,-0.16666666666666666,39.33,8.885
8,26,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.3333333333333333,TRUE,1.3333333333333333,0,6.576666666666666,7.95
8,28,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.6666666666666665,TRUE,0,2.6666666666666665,38.58,13.81
8,29,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.3333333333333333,TRUE,0,0.3333333333333333,10,10.36
8,30,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0.16666666666666666,0.16666666666666666,10.86,10.57
8,31,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.8333333333333335,TRUE,0,3.8333333333333335,13.096666666666668,2.925
8,32,Z,3,3,Mag_Flash,Saline,Saline: Z+,3,TRUE,0,3,3.868333333333333,3.71
9,1,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.1666666666666667,TRUE,0.6666666666666666,0.5,8.456666666666667,10.115
9,2,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.8333333333333335,TRUE,0.6666666666666666,2.1666666666666665,3.523333333333333,2.34
9,3,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.1666666666666667,TRUE,0.3333333333333333,0.8333333333333334,22.91,10.895
9,4,Z,3,3,Mag_Flash,Saline,Saline: Z+,3,TRUE,0,3,4.933333333333334,4.6
9,5,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0.6666666666666666,0.3333333333333333,8.351666666666667,10.135
9,7,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.8333333333333334,TRUE,0.16666666666666666,0.6666666666666666,7.013333333333334,8.57
9,8,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,3,TRUE,0.3333333333333333,2.6666666666666665,4.323333333333333,3.32
9,9,Z,3,3,Mag_Flash,Saline,Saline: Z+,4,TRUE,1.3333333333333333,2.6666666666666665,4.278333333333333,3.085
9,10,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,3.8333333333333335,TRUE,1.5,2.3333333333333335,5.401666666666666,5.185
9,12,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,4.833333333333333,TRUE,2.1666666666666665,2.6666666666666665,4.206666666666667,2.345
9,13,Z,3,3,Mag_Flash,Saline,Saline: Z+,3,TRUE,0,3,4.7683333333333335,4.105
9,15,Z,3,3,Mag_Flash,Saline,Saline: Z+,4.666666666666667,TRUE,0,4.666666666666667,3.958333333333333,2.525
9,16,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,0.3333333333333333,-0.16666666666666666,24.623333333333335,11.19
9,17,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.5,TRUE,0.8333333333333334,1.6666666666666667,4.281666666666667,2.605
9,18,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.3333333333333335,TRUE,0,3.3333333333333335,2.955,3.275
9,19,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,1.5,-0.8333333333333334,16.16,16.04
9,20,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.1666666666666665,TRUE,0.16666666666666666,2,5.538333333333334,4.635
9,21,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.6666666666666665,TRUE,0,3.6666666666666665,6.221666666666667,5.51
9,22,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,0.16666666666666666,0,22.443333333333335,11.38
9,23,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,4.333333333333333,TRUE,1,3.3333333333333335,4.733333333333333,3.485
9,24,Z,3,3,Mag_Flash,Saline,Saline: Z+,4,TRUE,0,4,4.96,4.845
9,25,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.1666666666666665,TRUE,0.5,1.6666666666666667,27.575,7.45
9,26,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0.8333333333333334,0.16666666666666666,5.881666666666666,5.835
9,28,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0,0.5,54.05666666666667,35.6
9,29,Z,3,3,Mag_Flash,Saline,Saline: Z+,0,TRUE,0,0,10.301666666666668,10.305
9,30,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1,TRUE,0.8333333333333334,0.16666666666666666,6.78,7.57
9,31,Z,3,3,Mag_Flash,Saline,Saline: Z+,4.166666666666667,TRUE,0.5,3.6666666666666665,4.275,2.73
9,32,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.8333333333333333,TRUE,0,1.8333333333333333,7.3933333333333335,7.675
10,1,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.5,TRUE,0,1.5,7.235,5.82
10,2,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.3333333333333335,TRUE,0,2.3333333333333335,7.45,6.605
10,3,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.3333333333333333,TRUE,0.16666666666666666,0.16666666666666666,28.758333333333336,11.08
10,4,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.1666666666666665,TRUE,0.16666666666666666,3,4.618333333333333,3.095
10,5,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.8333333333333334,TRUE,0.3333333333333333,0.5,31.511666666666667,11.07
10,7,Z,3,3,Mag_Flash,Saline,Saline: Z+,0.16666666666666666,TRUE,0.16666666666666666,0,9.781666666666666,10.24
10,8,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.6666666666666665,TRUE,0.6666666666666666,2,4.691666666666666,2.51
10,9,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.3333333333333335,TRUE,1.1666666666666667,1.1666666666666667,5.585,4.22
10,10,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,4.833333333333333,TRUE,1.8333333333333333,3,2.743333333333333,1.37
10,12,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.3333333333333335,TRUE,0.16666666666666666,2.1666666666666665,5.4,3.275
10,13,Z,3,3,Mag_Flash,Saline,Saline: Z+,4.5,TRUE,1.5,3,3.08,2.885
10,15,Z,3,3,Mag_Flash,Saline,Saline: Z+,5.166666666666667,TRUE,0.3333333333333333,4.833333333333333,2.3483333333333336,1.875
10,16,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0,TRUE,0.16666666666666666,-0.16666666666666666,33.56166666666667,15.05
10,17,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.1666666666666665,TRUE,0.5,1.6666666666666667,5.713333333333334,6.535
10,18,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.5,TRUE,0,3.5,3.368333333333333,2.295
10,19,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.5,TRUE,0.16666666666666666,0.3333333333333333,36.24333333333333,34.055
10,20,Z,3,3,Mag_Flash,Saline,Saline: Z+,2,TRUE,0.3333333333333333,1.6666666666666667,5.766666666666667,2.545
10,21,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.6666666666666665,TRUE,1,1.6666666666666667,4.0633333333333335,4.79
10,22,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.6666666666666666,TRUE,0.6666666666666666,0,26.883333333333336,11.785
10,23,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.6666666666666667,TRUE,0.8333333333333334,0.8333333333333334,8.18,7.845
10,24,Z,3,3,Mag_Flash,Saline,Saline: Z+,3.1666666666666665,TRUE,0,3.1666666666666665,3.493333333333333,3.215
10,25,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,1.5,TRUE,0,1.5,16.185,9.01
10,26,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,2.3333333333333335,TRUE,0.3333333333333333,2,5.831666666666666,5.06
10,28,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,3.5,TRUE,0.3333333333333333,3.1666666666666665,7.6866666666666665,4.12
10,29,Z,3,3,Mag_Flash,Saline,Saline: Z+,2.1666666666666665,TRUE,0,2.1666666666666665,4.23,3.555
10,30,Z,3,3,Mag_Flash,Muscimol,Muscimol: Z+,0.16666666666666666,TRUE,0,0.16666666666666666,41.21166666666667,11.51
10,31,Z,3,3,Mag_Flash,Saline,Saline: Z+,5,TRUE,0,5,3.26,2.695
10,32,Z,3,3,Mag_Flash,Saline,Saline: Z+,1.3333333333333333,TRUE,0,1.3333333333333333,7.926666666666666,8.415
