folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,1,164.86,224.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,2,224.86,284.86,1,0.0999999999999659,1,0.47999999999999,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,3,284.86,344.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,4,344.86,404.86,1,0.379999999999995,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,5,404.86,464.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,6,464.86,524.86,1,0.560000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,7,524.86,584.86,2,1.15999999999997,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,8,584.86,644.86,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,9,644.86,704.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,10,704.86,764.86,1,0.0800000000000409,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,11,764.86,824.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,12,824.86,884.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,13,884.86,944.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,14,944.86,1004.86,1,0.580000000000041,1,1.3599999999999,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,15,1004.86,1064.86,1,0.759999999999991,1,0.240000000000009,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,16,1064.86,1124.86,3,1.15999999999985,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,17,1124.86,1184.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,18,1184.86,1244.86,1,0.380000000000109,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,19,1244.86,1304.86,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,20,1304.86,1364.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,21,1364.86,1424.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,22,1424.86,1484.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,23,1484.86,1544.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P64,CRFRepeatTest4P64_Rat15.csv,15____,64,1,1,C,Marios,303,24,1544.86,1604.86,0,0,2,8.88000000000011,0,0,0,0,1,2,0,0,0,0,0,0
