folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,1,2277.3,2337.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,2,2337.3,2397.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,3,2397.3,2457.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,4,2457.3,2517.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,5,2517.3,2577.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,6,2577.3,2637.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,7,2637.3,2697.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,8,2697.3,2757.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,9,2757.3,2817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,10,2817.3,2877.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,11,2877.3,2937.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,12,2937.3,2997.3,0,0,1,10.4200000000001,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,13,2997.3,3057.3,0,0,0,25.7199999999998,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,14,3057.3,3117.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,15,3117.3,3177.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,16,3177.3,3237.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,17,3237.3,3297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,18,3297.3,3357.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,19,3357.3,3417.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,20,3417.3,3477.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,21,3477.3,3537.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,22,3537.3,3597.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,23,3597.3,3657.3,3,0.579999999999927,0,0,0,0,0,0,1,2,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,24,3657.3,3717.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,25,3717.3,3777.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,26,3777.3,3837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,27,3837.3,3897.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,28,3897.3,3957.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,29,3957.3,4017.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P65,CRFRepeatTest4P65_Rat34.csv,34____,65,5,1,C,Marios,302,30,4017.3,4077.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
