folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,1,360.38,420.38,2,1.84000000000003,2,1.53999999999996,0,0,0,0,0,0,1,2,1,2,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,2,420.38,480.38,2,0.680000000000007,3,4.48000000000002,0,0,0,0,0,0,1,2,1,2,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,3,480.38,540.38,1,2.45999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,4,540.38,600.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,5,600.38,660.38,0,0,1,1.98000000000002,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,6,660.38,720.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,7,720.38,780.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,8,780.38,840.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,9,840.38,900.38,2,0.659999999999968,0,0,0,0,0,0,0,0,1,2,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,10,900.38,960.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,11,960.38,1020.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,12,1020.38,1080.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,13,1080.38,1140.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,14,1140.38,1200.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,15,1200.38,1260.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,16,1260.38,1320.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,17,1320.38,1380.38,0,0,1,1.24000000000001,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,18,1380.38,1440.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,19,1440.38,1500.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,20,1500.38,1560.38,0,0,1,0.300000000000182,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,21,1560.38,1620.38,0,0,3,0.819999999999936,0,0,0,0,0,0,0,0,1,2,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,22,1620.38,1680.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,23,1680.38,1740.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,24,1740.38,1800.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,25,1800.38,1860.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,26,1860.38,1920.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,27,1920.38,1980.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,28,1980.38,2040.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,29,2040.38,2100.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest4_Day25,CRFRepeatTest4P69,CRFRepeatTest4P69_Rat12.csv,12____,69,10,1,C,Marios,302,30,2100.38,2160.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
