Day,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,DevaluedStimulus,DevaluedLever,timebins,subject,LPFreq_Devalued,LPDur_Devalued,LPFreq_NonDevalued,LPDur_NonDevalued,Reinforcer_Devalued,Reinforcer_NonDevalued,Stimulus,LPFreq,LPDur,Reinforcer
16,B,X,Banana,Steady,Right,3,22____,15,20.9399999999998,15,20.9399999999998,8,4,Steady,15,20.9399999999998,8
16,B,X,Chocolate,Flash,Right,1,18____,4,1.43999999999999,4,1.43999999999999,2,5,Flash,4,1.43999999999999,2
16,B,X,Chocolate,Flash,Right,1,18____,4,1.43999999999999,4,1.43999999999999,2,5,Steady,4,1.43999999999999,5
16,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,3,Flash,0,0,0
16,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,3,Steady,0,0,3
16,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,6,Flash,0,0,0
16,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,6,Steady,0,0,6
16,B,Y,Banana,Flash,Right,1,20____,2,0.140000000000015,3,0.660000000000082,1,2,Flash,2,0.140000000000015,1
16,B,Y,Banana,Flash,Right,1,20____,2,0.140000000000015,3,0.660000000000082,1,2,Steady,3,0.660000000000082,2
16,B,Y,Banana,Flash,Right,2,20____,2,1.12000000000012,19,31.8599999999999,1,10,Flash,2,1.12000000000012,1
16,B,Y,Banana,Flash,Right,2,20____,2,1.12000000000012,19,31.8599999999999,1,10,Steady,19,31.8599999999999,10
16,B,Y,Banana,Flash,Right,3,20____,4,1.01999999999975,33,40.6200000000004,1,12,Flash,4,1.01999999999975,1
16,B,Y,Banana,Flash,Right,3,20____,4,1.01999999999975,33,40.6200000000004,1,12,Steady,33,40.6200000000004,12
16,B,Y,Chocolate,Steady,Left,1,24____,2,0.519999999999996,13,9.05999999999995,0,6,Flash,13,9.05999999999995,6
16,B,Y,Chocolate,Steady,Left,1,24____,2,0.519999999999996,13,9.05999999999995,0,6,Steady,2,0.519999999999996,0
16,B,Y,Chocolate,Steady,Left,1,25____,8,2.45999999999992,26,31.2999999999998,5,11,Flash,26,31.2999999999998,11
16,B,Y,Chocolate,Steady,Left,1,25____,8,2.45999999999992,26,31.2999999999998,5,11,Steady,8,2.45999999999992,5
16,B,Y,Chocolate,Steady,Left,1,43____,2,0.100000000000023,40,6.44000000000011,0,20,Flash,40,6.44000000000011,20
16,B,Y,Chocolate,Steady,Left,1,43____,2,0.100000000000023,40,6.44000000000011,0,20,Steady,2,0.100000000000023,0
16,B,Y,Chocolate,Steady,Left,2,24____,12,3.39999999999975,17,21.6000000000005,5,3,Flash,17,21.6000000000005,3
16,B,Y,Chocolate,Steady,Left,2,24____,12,3.39999999999975,17,21.6000000000005,5,3,Steady,12,3.39999999999975,5
16,B,Y,Chocolate,Steady,Left,2,25____,9,8.3399999999998,18,40.8999999999996,2,10,Flash,18,40.8999999999996,10
16,B,Y,Chocolate,Steady,Left,2,25____,9,8.3399999999998,18,40.8999999999996,2,10,Steady,9,8.3399999999998,2
16,B,Y,Chocolate,Steady,Left,2,43____,3,6.57999999999993,10,2.73999999999978,1,3,Flash,10,2.73999999999978,3
16,B,Y,Chocolate,Steady,Left,2,43____,3,6.57999999999993,10,2.73999999999978,1,3,Steady,3,6.57999999999993,1
16,B,Y,Chocolate,Steady,Left,3,24____,8,6.5,49,54.6999999999998,2,13,Flash,49,54.6999999999998,13
16,B,Y,Chocolate,Steady,Left,3,24____,8,6.5,49,54.6999999999998,2,13,Steady,8,6.5,2
16,B,Y,Chocolate,Steady,Left,3,25____,8,16.4800000000002,17,33.4599999999998,3,7,Flash,17,33.4599999999998,7
16,B,Y,Chocolate,Steady,Left,3,25____,8,16.4800000000002,17,33.4599999999998,3,7,Steady,8,16.4800000000002,3
16,B,Y,Chocolate,Steady,Left,3,43____,0,0,0,0,0,0,Flash,0,0,0
16,B,Y,Chocolate,Steady,Left,3,43____,0,0,0,0,0,0,Steady,0,0,0
17,A,X,Banana,Steady,Right,1,17____,13,139.42,45,13.26,5,14,Flash,45,13.26,14
17,A,X,Banana,Steady,Right,1,17____,13,139.42,45,13.26,5,14,Steady,13,139.42,5
17,A,X,Banana,Steady,Right,2,17____,8,300.06,7,3.86000000000001,3,2,Flash,7,3.86000000000001,2
17,A,X,Banana,Steady,Right,2,17____,8,300.06,7,3.86000000000001,3,2,Steady,8,300.06,3
17,A,X,Banana,Steady,Right,3,17____,4,134.4,14,12.02,0,7,Flash,14,12.02,7
17,A,X,Banana,Steady,Right,3,17____,4,134.4,14,12.02,0,7,Steady,4,134.4,0
17,A,X,Chocolate,Flash,Left,1,21____,29,41.3200000000001,23,4.92000000000006,14,5,Flash,29,41.3200000000001,14
17,A,X,Chocolate,Flash,Left,1,21____,29,41.3200000000001,23,4.92000000000006,14,5,Steady,23,4.92000000000006,5
17,A,X,Chocolate,Flash,Left,1,23____,3,3.00000000000006,5,4.97999999999991,0,2,Flash,3,3.00000000000006,0
17,A,X,Chocolate,Flash,Left,1,23____,3,3.00000000000006,5,4.97999999999991,0,2,Steady,5,4.97999999999991,2
17,A,X,Chocolate,Flash,Left,1,44____,25,6.07999999999998,5,0.339999999999975,10,1,Flash,25,6.07999999999998,10
17,A,X,Chocolate,Flash,Left,1,44____,25,6.07999999999998,5,0.339999999999975,10,1,Steady,5,0.339999999999975,1
17,A,X,Chocolate,Flash,Left,2,21____,6,3.79999999999995,31,5.62000000000023,1,5,Flash,6,3.79999999999995,1
17,A,X,Chocolate,Flash,Left,2,21____,6,3.79999999999995,31,5.62000000000023,1,5,Steady,31,5.62000000000023,5
17,A,X,Chocolate,Flash,Left,2,23____,1,3.22000000000003,4,183,0,2,Flash,1,3.22000000000003,0
17,A,X,Chocolate,Flash,Left,2,23____,1,3.22000000000003,4,183,0,2,Steady,4,183,2
17,A,X,Chocolate,Flash,Left,2,44____,23,9.31999999999982,12,1.75999999999965,8,2,Flash,23,9.31999999999982,8
17,A,X,Chocolate,Flash,Left,2,44____,23,9.31999999999982,12,1.75999999999965,8,2,Steady,12,1.75999999999965,2
17,A,X,Chocolate,Flash,Left,3,21____,1,0.0999999999999091,1,0.740000000000009,0,0,Flash,1,0.0999999999999091,0
17,A,X,Chocolate,Flash,Left,3,21____,1,0.0999999999999091,1,0.740000000000009,0,0,Steady,1,0.740000000000009,0
17,A,X,Chocolate,Flash,Left,3,23____,1,0.160000000000082,7,174.26,0,3,Flash,1,0.160000000000082,0
17,A,X,Chocolate,Flash,Left,3,23____,1,0.160000000000082,7,174.26,0,3,Steady,7,174.26,3
17,A,X,Chocolate,Flash,Left,3,44____,0,0,0,0,0,0,Flash,0,0,0
17,A,X,Chocolate,Flash,Left,3,44____,0,0,0,0,0,0,Steady,0,0,0
17,A,Y,Banana,Flash,Left,1,42____,33,35.0399999999999,33,35.0399999999999,14,1,Flash,33,35.0399999999999,14
17,A,Y,Banana,Flash,Left,1,42____,33,35.0399999999999,33,35.0399999999999,14,1,Steady,33,35.0399999999999,1
17,A,Y,Banana,Flash,Left,2,42____,50,48.8,50,48.8,13,0,Flash,50,48.8,13
17,A,Y,Banana,Flash,Left,2,42____,50,48.8,50,48.8,13,0,Steady,50,48.8,0
17,A,Y,Banana,Flash,Left,3,42____,20,15.1600000000008,20,15.1600000000008,3,0,Flash,20,15.1600000000008,3
17,A,Y,Banana,Flash,Left,3,42____,20,15.1600000000008,20,15.1600000000008,3,0,Steady,20,15.1600000000008,0
17,A,Y,Chocolate,Steady,Left,1,19____,45,11.1799999999999,45,11.1799999999999,5,16,Flash,45,11.1799999999999,16
17,A,Y,Chocolate,Steady,Left,1,19____,45,11.1799999999999,45,11.1799999999999,5,16,Steady,45,11.1799999999999,5
17,A,Y,Chocolate,Steady,Left,2,19____,5,1.70000000000005,5,1.70000000000005,2,2,Flash,5,1.70000000000005,2
17,A,Y,Chocolate,Steady,Left,2,19____,5,1.70000000000005,5,1.70000000000005,2,2,Steady,5,1.70000000000005,2
17,A,Y,Chocolate,Steady,Left,3,19____,9,0.479999999999791,9,0.479999999999791,3,3,Flash,9,0.479999999999791,3
17,A,Y,Chocolate,Steady,Left,3,19____,9,0.479999999999791,9,0.479999999999791,3,3,Steady,9,0.479999999999791,3
17,B,X,Banana,Steady,Right,1,22____,30,17.6600000000001,30,17.6600000000001,13,9,Flash,30,17.6600000000001,9
17,B,X,Banana,Steady,Right,1,22____,30,17.6600000000001,30,17.6600000000001,13,9,Steady,30,17.6600000000001,13
17,B,X,Banana,Steady,Right,2,22____,8,6.38,8,6.38,15,0,Flash,8,6.38,0
17,B,X,Banana,Steady,Right,2,22____,8,6.38,8,6.38,15,0,Steady,8,6.38,15
17,B,X,Banana,Steady,Right,3,22____,2,1.25999999999999,2,1.25999999999999,5,0,Flash,2,1.25999999999999,0
17,B,X,Banana,Steady,Right,3,22____,2,1.25999999999999,2,1.25999999999999,5,0,Steady,2,1.25999999999999,5
17,B,X,Chocolate,Flash,Right,1,18____,0,0,0,0,0,10,Flash,0,0,0
17,B,X,Chocolate,Flash,Right,1,18____,0,0,0,0,0,10,Steady,0,0,10
17,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,9,Flash,0,0,0
17,B,X,Chocolate,Flash,Right,2,18____,0,0,0,0,0,9,Steady,0,0,9
17,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,4,Flash,0,0,0
17,B,X,Chocolate,Flash,Right,3,18____,0,0,0,0,0,4,Steady,0,0,4
17,B,Y,Banana,Flash,Right,1,20____,0,0,4,1.04000000000004,0,3,Flash,0,0,0
17,B,Y,Banana,Flash,Right,1,20____,0,0,4,1.04000000000004,0,3,Steady,4,1.04000000000004,3
17,B,Y,Banana,Flash,Right,2,20____,2,0.400000000000091,44,45.8600000000006,1,18,Flash,2,0.400000000000091,1
17,B,Y,Banana,Flash,Right,2,20____,2,0.400000000000091,44,45.8600000000006,1,18,Steady,44,45.8600000000006,18
17,B,Y,Banana,Flash,Right,3,20____,5,5.03999999999974,43,43.1799999999998,2,13,Flash,5,5.03999999999974,2
17,B,Y,Banana,Flash,Right,3,20____,5,5.03999999999974,43,43.1799999999998,2,13,Steady,43,43.1799999999998,13
17,B,Y,Chocolate,Steady,Left,1,24____,34,17.5800000000002,30,20.08,12,7,Flash,30,20.08,7
17,B,Y,Chocolate,Steady,Left,1,24____,34,17.5800000000002,30,20.08,12,7,Steady,34,17.5800000000002,12
17,B,Y,Chocolate,Steady,Left,1,25____,8,2.95999999999998,25,26.7400000000001,2,15,Flash,25,26.7400000000001,15
17,B,Y,Chocolate,Steady,Left,1,25____,8,2.95999999999998,25,26.7400000000001,2,15,Steady,8,2.95999999999998,2
17,B,Y,Chocolate,Steady,Left,1,43____,1,0.0200000000000102,12,6.77999999999999,1,4,Flash,12,6.77999999999999,4
17,B,Y,Chocolate,Steady,Left,1,43____,1,0.0200000000000102,12,6.77999999999999,1,4,Steady,1,0.0200000000000102,1
17,B,Y,Chocolate,Steady,Left,2,24____,22,10.139999999999599,32,19.92,8,7,Flash,32,19.92,7
17,B,Y,Chocolate,Steady,Left,2,24____,22,10.139999999999599,32,19.92,8,7,Steady,22,10.139999999999599,8
17,B,Y,Chocolate,Steady,Left,2,25____,4,4.55999999999983,13,19.5599999999997,1,6,Flash,13,19.5599999999997,6
17,B,Y,Chocolate,Steady,Left,2,25____,4,4.55999999999983,13,19.5599999999997,1,6,Steady,4,4.55999999999983,1
17,B,Y,Chocolate,Steady,Left,2,43____,0,0,2,1.10000000000002,0,0,Flash,2,1.10000000000002,0
17,B,Y,Chocolate,Steady,Left,2,43____,0,0,2,1.10000000000002,0,0,Steady,0,0,0
17,B,Y,Chocolate,Steady,Left,3,24____,14,5.58000000000016,9,9.97999999999979,4,4,Flash,9,9.97999999999979,4
17,B,Y,Chocolate,Steady,Left,3,24____,14,5.58000000000016,9,9.97999999999979,4,4,Steady,14,5.58000000000016,4
17,B,Y,Chocolate,Steady,Left,3,25____,10,13.9199999999996,9,21.0199999999995,6,3,Flash,9,21.0199999999995,3
17,B,Y,Chocolate,Steady,Left,3,25____,10,13.9199999999996,9,21.0199999999995,6,3,Steady,10,13.9199999999996,6
17,B,Y,Chocolate,Steady,Left,3,43____,0,0,0,0,0,0,Flash,0,0,0
17,B,Y,Chocolate,Steady,Left,3,43____,0,0,0,0,0,0,Steady,0,0,0
18,A,X,Banana,Steady,Right,1,17____,5,90.24,26,7.43999999999993,3,10,Flash,26,7.43999999999993,10
18,A,X,Banana,Steady,Right,1,17____,5,90.24,26,7.43999999999993,3,10,Steady,5,90.24,3
18,A,X,Banana,Steady,Right,2,17____,5,205.04,28,6.84000000000049,8,2,Flash,28,6.84000000000049,2
18,A,X,Banana,Steady,Right,2,17____,5,205.04,28,6.84000000000049,8,2,Steady,5,205.04,8
18,A,X,Banana,Steady,Right,3,17____,4,17.8600000000001,2,1.90000000000009,1,3,Flash,2,1.90000000000009,3
18,A,X,Banana,Steady,Right,3,17____,4,17.8600000000001,2,1.90000000000009,1,3,Steady,4,17.8600000000001,1
18,A,X,Banana,Steady,Right,4,17____,1,61.4199999999996,4,2.15999999999985,2,0,Flash,4,2.15999999999985,0
18,A,X,Banana,Steady,Right,4,17____,1,61.4199999999996,4,2.15999999999985,2,0,Steady,1,61.4199999999996,2
18,A,X,Chocolate,Flash,Left,1,21____,30,28.4400000000001,9,8.27999999999996,13,1,Flash,30,28.4400000000001,13
18,A,X,Chocolate,Flash,Left,1,21____,30,28.4400000000001,9,8.27999999999996,13,1,Steady,9,8.27999999999996,1
18,A,X,Chocolate,Flash,Left,1,23____,0,0,5,117.4,0,1,Flash,0,0,0
18,A,X,Chocolate,Flash,Left,1,23____,0,0,5,117.4,0,1,Steady,5,117.4,1
18,A,X,Chocolate,Flash,Left,1,44____,43,11.1800000000003,5,0.279999999999973,14,1,Flash,43,11.1800000000003,14
18,A,X,Chocolate,Flash,Left,1,44____,43,11.1800000000003,5,0.279999999999973,14,1,Steady,5,0.279999999999973,1
18,A,X,Chocolate,Flash,Left,2,21____,8,6.5999999999998,0,0,0,3,Flash,8,6.5999999999998,0
18,A,X,Chocolate,Flash,Left,2,21____,8,6.5999999999998,0,0,0,3,Steady,0,0,3
18,A,X,Chocolate,Flash,Left,2,23____,2,2.25999999999976,4,43.78,2,1,Flash,2,2.25999999999976,2
18,A,X,Chocolate,Flash,Left,2,23____,2,2.25999999999976,4,43.78,2,1,Steady,4,43.78,1
18,A,X,Chocolate,Flash,Left,2,44____,20,3.7800000000002,1,0.240000000000009,0,5,Flash,20,3.7800000000002,0
18,A,X,Chocolate,Flash,Left,2,44____,20,3.7800000000002,1,0.240000000000009,0,5,Steady,1,0.240000000000009,5
18,A,X,Chocolate,Flash,Left,3,21____,10,14.3599999999999,4,10.6199999999997,0,3,Flash,10,14.3599999999999,0
18,A,X,Chocolate,Flash,Left,3,21____,10,14.3599999999999,4,10.6199999999997,0,3,Steady,4,10.6199999999997,3
18,A,X,Chocolate,Flash,Left,3,23____,3,2.69999999999982,10,55.8399999999997,3,2,Flash,3,2.69999999999982,3
18,A,X,Chocolate,Flash,Left,3,23____,3,2.69999999999982,10,55.8399999999997,3,2,Steady,10,55.8399999999997,2
18,A,X,Chocolate,Flash,Left,3,44____,0,0,0,0,0,0,Flash,0,0,0
18,A,X,Chocolate,Flash,Left,3,44____,0,0,0,0,0,0,Steady,0,0,0
18,A,X,Chocolate,Flash,Left,4,21____,6,16.9800000000005,8,5.05999999999995,2,3,Flash,6,16.9800000000005,2
18,A,X,Chocolate,Flash,Left,4,21____,6,16.9800000000005,8,5.05999999999995,2,3,Steady,8,5.05999999999995,3
18,A,X,Chocolate,Flash,Left,4,23____,16,13.5799999999997,7,18.0599999999999,1,6,Flash,16,13.5799999999997,1
18,A,X,Chocolate,Flash,Left,4,23____,16,13.5799999999997,7,18.0599999999999,1,6,Steady,7,18.0599999999999,6
18,A,X,Chocolate,Flash,Left,4,44____,0,0,0,0,0,0,Flash,0,0,0
18,A,X,Chocolate,Flash,Left,4,44____,0,0,0,0,0,0,Steady,0,0,0
18,A,Y,Banana,Flash,Left,1,42____,42,21.6599999999999,42,21.6599999999999,16,0,Flash,42,21.6599999999999,16
18,A,Y,Banana,Flash,Left,1,42____,42,21.6599999999999,42,21.6599999999999,16,0,Steady,42,21.6599999999999,0
18,A,Y,Banana,Flash,Left,2,42____,23,37.0999999999998,23,37.0999999999998,0,12,Flash,23,37.0999999999998,0
18,A,Y,Banana,Flash,Left,2,42____,23,37.0999999999998,23,37.0999999999998,0,12,Steady,23,37.0999999999998,12
18,A,Y,Banana,Flash,Left,3,42____,35,23.119999999999,35,23.119999999999,1,9,Flash,35,23.119999999999,1
18,A,Y,Banana,Flash,Left,3,42____,35,23.119999999999,35,23.119999999999,1,9,Steady,35,23.119999999999,9
18,A,Y,Banana,Flash,Left,4,42____,17,21.2000000000012,17,21.2000000000012,0,7,Flash,17,21.2000000000012,0
18,A,Y,Banana,Flash,Left,4,42____,17,21.2000000000012,17,21.2000000000012,0,7,Steady,17,21.2000000000012,7
18,A,Y,Chocolate,Steady,Left,1,19____,21,1.95999999999986,21,1.95999999999986,4,9,Flash,21,1.95999999999986,9
18,A,Y,Chocolate,Steady,Left,1,19____,21,1.95999999999986,21,1.95999999999986,4,9,Steady,21,1.95999999999986,4
18,A,Y,Chocolate,Steady,Left,2,19____,1,2.63999999999987,1,2.63999999999987,0,4,Flash,1,2.63999999999987,4
18,A,Y,Chocolate,Steady,Left,2,19____,1,2.63999999999987,1,2.63999999999987,0,4,Steady,1,2.63999999999987,0
18,A,Y,Chocolate,Steady,Left,3,19____,0,0,0,0,0,0,Flash,0,0,0
18,A,Y,Chocolate,Steady,Left,3,19____,0,0,0,0,0,0,Steady,0,0,0
18,A,Y,Chocolate,Steady,Left,4,19____,4,0.359999999999673,4,0.359999999999673,1,6,Flash,4,0.359999999999673,6
18,A,Y,Chocolate,Steady,Left,4,19____,4,0.359999999999673,4,0.359999999999673,1,6,Steady,4,0.359999999999673,1
18,B,X,Banana,Steady,Right,1,22____,20,16.8800000000002,20,16.8800000000002,14,5,Flash,20,16.8800000000002,5
18,B,X,Banana,Steady,Right,1,22____,20,16.8800000000002,20,16.8800000000002,14,5,Steady,20,16.8800000000002,14
18,B,X,Banana,Steady,Right,2,22____,0,0,0,0,0,0,Flash,0,0,0
18,B,X,Banana,Steady,Right,2,22____,0,0,0,0,0,0,Steady,0,0,0
18,B,X,Banana,Steady,Right,3,22____,18,21.4400000000005,18,21.4400000000005,8,3,Flash,18,21.4400000000005,3
18,B,X,Banana,Steady,Right,3,22____,18,21.4400000000005,18,21.4400000000005,8,3,Steady,18,21.4400000000005,8
18,B,X,Banana,Steady,Right,4,22____,6,12.1999999999998,6,12.1999999999998,3,4,Flash,6,12.1999999999998,4
18,B,X,Banana,Steady,Right,4,22____,6,12.1999999999998,6,12.1999999999998,3,4,Steady,6,12.1999999999998,3
18,B,X,Chocolate,Flash,Right,1,18____,4,0.400000000000034,4,0.400000000000034,2,4,Flash,4,0.400000000000034,2
18,B,X,Chocolate,Flash,Right,1,18____,4,0.400000000000034,4,0.400000000000034,2,4,Steady,4,0.400000000000034,4
18,B,X,Chocolate,Flash,Right,2,18____,3,2.29999999999995,3,2.29999999999995,4,1,Flash,3,2.29999999999995,4
18,B,X,Chocolate,Flash,Right,2,18____,3,2.29999999999995,3,2.29999999999995,4,1,Steady,3,2.29999999999995,1
18,B,X,Chocolate,Flash,Right,3,18____,1,0.400000000000091,1,0.400000000000091,3,0,Flash,1,0.400000000000091,3
18,B,X,Chocolate,Flash,Right,3,18____,1,0.400000000000091,1,0.400000000000091,3,0,Steady,1,0.400000000000091,0
18,B,X,Chocolate,Flash,Right,4,18____,2,0.579999999999927,2,0.579999999999927,5,0,Flash,2,0.579999999999927,5
18,B,X,Chocolate,Flash,Right,4,18____,2,0.579999999999927,2,0.579999999999927,5,0,Steady,2,0.579999999999927,0
18,B,Y,Banana,Flash,Right,1,20____,4,0.959999999999965,30,37.02,3,10,Flash,4,0.959999999999965,3
18,B,Y,Banana,Flash,Right,1,20____,4,0.959999999999965,30,37.02,3,10,Steady,30,37.02,10
18,B,Y,Banana,Flash,Right,2,20____,24,29.7200000000003,24,31.9399999999998,8,8,Flash,24,29.7200000000003,8
18,B,Y,Banana,Flash,Right,2,20____,24,29.7200000000003,24,31.9399999999998,8,8,Steady,24,31.9399999999998,8
18,B,Y,Banana,Flash,Right,3,20____,0,0,2,9.36000000000013,1,0,Flash,0,0,1
18,B,Y,Banana,Flash,Right,3,20____,0,0,2,9.36000000000013,1,0,Steady,2,9.36000000000013,0
18,B,Y,Banana,Flash,Right,4,20____,5,6.54000000000042,11,13.7199999999996,5,1,Flash,5,6.54000000000042,5
18,B,Y,Banana,Flash,Right,4,20____,5,6.54000000000042,11,13.7199999999996,5,1,Steady,11,13.7199999999996,1
18,B,Y,Chocolate,Steady,Left,1,24____,14,6.86000000000009,28,16.4799999999999,6,11,Flash,28,16.4799999999999,11
18,B,Y,Chocolate,Steady,Left,1,24____,14,6.86000000000009,28,16.4799999999999,6,11,Steady,14,6.86000000000009,6
18,B,Y,Chocolate,Steady,Left,1,25____,4,2.23999999999998,19,18.3200000000001,1,9,Flash,19,18.3200000000001,9
18,B,Y,Chocolate,Steady,Left,1,25____,4,2.23999999999998,19,18.3200000000001,1,9,Steady,4,2.23999999999998,1
18,B,Y,Chocolate,Steady,Left,1,43____,25,5.06000000000017,8,8.4199999999999,7,4,Flash,8,8.4199999999999,4
18,B,Y,Chocolate,Steady,Left,1,43____,25,5.06000000000017,8,8.4199999999999,7,4,Steady,25,5.06000000000017,7
18,B,Y,Chocolate,Steady,Left,2,24____,7,5.31999999999994,9,14.12,5,4,Flash,9,14.12,4
18,B,Y,Chocolate,Steady,Left,2,24____,7,5.31999999999994,9,14.12,5,4,Steady,7,5.31999999999994,5
18,B,Y,Chocolate,Steady,Left,2,25____,5,5.13999999999987,9,18.3200000000002,3,2,Flash,9,18.3200000000002,2
18,B,Y,Chocolate,Steady,Left,2,25____,5,5.13999999999987,9,18.3200000000002,3,2,Steady,5,5.13999999999987,3
18,B,Y,Chocolate,Steady,Left,2,43____,14,16.2199999999999,9,18.1200000000001,1,7,Flash,9,18.1200000000001,7
18,B,Y,Chocolate,Steady,Left,2,43____,14,16.2199999999999,9,18.1200000000001,1,7,Steady,14,16.2199999999999,1
18,B,Y,Chocolate,Steady,Left,3,24____,2,0.279999999999973,1,2.11999999999989,0,1,Flash,1,2.11999999999989,1
18,B,Y,Chocolate,Steady,Left,3,24____,2,0.279999999999973,1,2.11999999999989,0,1,Steady,2,0.279999999999973,0
18,B,Y,Chocolate,Steady,Left,3,25____,0,0,2,13.9599999999998,1,0,Flash,2,13.9599999999998,0
18,B,Y,Chocolate,Steady,Left,3,25____,0,0,2,13.9599999999998,1,0,Steady,0,0,1
18,B,Y,Chocolate,Steady,Left,3,43____,0,0,1,0.0600000000001728,0,0,Flash,1,0.0600000000001728,0
18,B,Y,Chocolate,Steady,Left,3,43____,0,0,1,0.0600000000001728,0,0,Steady,0,0,0
18,B,Y,Chocolate,Steady,Left,4,24____,6,3.57999999999993,6,6.50000000000046,3,3,Flash,6,6.50000000000046,3
18,B,Y,Chocolate,Steady,Left,4,24____,6,3.57999999999993,6,6.50000000000046,3,3,Steady,6,3.57999999999993,3
18,B,Y,Chocolate,Steady,Left,4,25____,3,3.96000000000049,8,36.1999999999994,3,0,Flash,8,36.1999999999994,0
18,B,Y,Chocolate,Steady,Left,4,25____,3,3.96000000000049,8,36.1999999999994,3,0,Steady,3,3.96000000000049,3
18,B,Y,Chocolate,Steady,Left,4,43____,0,0,0,0,0,0,Flash,0,0,0
18,B,Y,Chocolate,Steady,Left,4,43____,0,0,0,0,0,0,Steady,0,0,0
