Stage,Day,subject,probability,magnitude,sex,CS_name,Period,MagEntries,MagDuration
1.Acquisition,6,38____,100,Low,M,D+,Post,3,3.030000000000001
1.Acquisition,6,38____,100,Low,M,D+,Pre,0,0
1.Acquisition,6,38____,100,Low,M,D+,CSPre,1.5,3.305000000000021
1.Acquisition,6,39____,50,High,M,A++--,CS,1.25,1.1650000000000205
1.Acquisition,6,39____,50,High,M,A++--,Post,2.75,0.8149999999999692
1.Acquisition,6,39____,50,High,M,A++--,Pre,0,0
1.Acquisition,6,39____,50,High,M,A++--,CSPre,1.25,1.1650000000000205
1.Acquisition,6,39____,50,Low,M,B+-,CS,0.5,1.0150000000000006
1.Acquisition,6,39____,50,Low,M,B+-,Post,1.5,1.4800000000000186
1.Acquisition,6,39____,50,Low,M,B+-,Pre,0,0
1.Acquisition,6,39____,50,Low,M,B+-,CSPre,0.5,1.0150000000000006
1.Acquisition,6,39____,100,High,M,C++,CS,2,1.510000000000076
1.Acquisition,6,39____,100,High,M,C++,Post,3.5,3.2700000000000387
1.Acquisition,6,39____,100,High,M,C++,Pre,0,0
1.Acquisition,6,39____,100,High,M,C++,CSPre,2,1.510000000000076
1.Acquisition,6,39____,100,Low,M,D+,CS,0.25,0.26999999999998175
1.Acquisition,6,39____,100,Low,M,D+,Post,2,0.9450000000000502
1.Acquisition,6,39____,100,Low,M,D+,Pre,0,0
1.Acquisition,6,39____,100,Low,M,D+,CSPre,0.25,0.26999999999998175
1.Acquisition,6,40____,50,High,M,A++--,CS,0.75,2.5299999999999727
1.Acquisition,6,40____,50,High,M,A++--,Post,1.5,3.240000000000009
1.Acquisition,6,40____,50,High,M,A++--,Pre,0,0.09500000000002726
1.Acquisition,6,40____,50,High,M,A++--,CSPre,0.75,2.4349999999999454
1.Acquisition,6,40____,50,Low,M,B+-,CS,3,2.8550000000000115
1.Acquisition,6,40____,50,Low,M,B+-,Post,3.5,2.6699999999999733
1.Acquisition,6,40____,50,Low,M,B+-,Pre,0.25,0.6499999999999773
1.Acquisition,6,40____,50,Low,M,B+-,CSPre,2.75,2.2050000000000343
1.Acquisition,6,40____,100,High,M,C++,CS,3,4.625000000000259
1.Acquisition,6,40____,100,High,M,C++,Post,0.5,4.5349999999998545
1.Acquisition,6,40____,100,High,M,C++,Pre,0,0
1.Acquisition,6,40____,100,High,M,C++,CSPre,3,4.625000000000259
1.Acquisition,6,40____,100,Low,M,D+,CS,2.25,4.439999999999856
1.Acquisition,6,40____,100,Low,M,D+,Post,4,4.140000000000072
1.Acquisition,6,40____,100,Low,M,D+,Pre,1,0.9599999999999225
1.Acquisition,6,40____,100,Low,M,D+,CSPre,1.25,3.479999999999933
1.Acquisition,6,41____,50,High,M,A++--,CS,0.5,1.9950000000000612
1.Acquisition,6,41____,50,High,M,A++--,Post,0.25,1.7749999999999773
1.Acquisition,6,41____,50,High,M,A++--,Pre,0.5,0.7749999999999774
1.Acquisition,6,41____,50,High,M,A++--,CSPre,0,1.2200000000000837
1.Acquisition,6,41____,50,Low,M,B+-,CS,1.25,1.6949999999999645
1.Acquisition,6,41____,50,Low,M,B+-,Post,1,2.1700000000002007
1.Acquisition,6,41____,50,Low,M,B+-,Pre,0,0
1.Acquisition,6,41____,50,Low,M,B+-,CSPre,1.25,1.6949999999999645
1.Acquisition,6,41____,100,High,M,C++,CS,1.25,2.2450000000000894
1.Acquisition,6,41____,100,High,M,C++,Post,0.75,4.439999999999969
1.Acquisition,6,41____,100,High,M,C++,Pre,0.25,0.0650000000000545
1.Acquisition,6,41____,100,High,M,C++,CSPre,1,2.180000000000035
1.Acquisition,6,41____,100,Low,M,D+,CS,2.5,2.519999999999925
1.Acquisition,6,41____,100,Low,M,D+,Post,0.25,2.030000000000058
1.Acquisition,6,41____,100,Low,M,D+,Pre,0,0.2999999999999545
1.Acquisition,6,41____,100,Low,M,D+,CSPre,2.5,2.2199999999999704
1.Acquisition,6,9_____,50,High,F,A++--,CS,2,2.6950000000001646
1.Acquisition,6,9_____,50,High,F,A++--,Post,0.5,2.8649999999999527
1.Acquisition,6,9_____,50,High,F,A++--,Pre,0.25,0.07500000000000275
1.Acquisition,6,9_____,50,High,F,A++--,CSPre,1.75,2.6200000000001618
1.Acquisition,6,9_____,50,Low,F,B+-,CS,1.5,2.614999999999896
1.Acquisition,6,9_____,50,Low,F,B+-,Post,0.75,1.6500000000000339
1.Acquisition,6,9_____,50,Low,F,B+-,Pre,1.25,0.8149999999999978
1.Acquisition,6,9_____,50,Low,F,B+-,CSPre,0.25,1.7999999999998981
1.Acquisition,6,9_____,100,High,F,C++,CS,1.75,2.1799999999998936
1.Acquisition,6,9_____,100,High,F,C++,Post,0,5
1.Acquisition,6,9_____,100,High,F,C++,Pre,0,0
1.Acquisition,6,9_____,100,High,F,C++,CSPre,1.75,2.1799999999998936
1.Acquisition,6,9_____,100,Low,F,D+,CS,2.25,2.2400000000001516
1.Acquisition,6,9_____,100,Low,F,D+,Post,0.5,2.845000000000084
1.Acquisition,6,9_____,100,Low,F,D+,Pre,0,0.12000000000000452
1.Acquisition,6,9_____,100,Low,F,D+,CSPre,2.25,2.120000000000147
1.Acquisition,7,10____,50,High,F,A++--,CS,1.75,3.0149999999999366
1.Acquisition,7,10____,50,High,F,A++--,Post,1,3.2149999999999186
1.Acquisition,7,10____,50,High,F,A++--,Pre,0.75,0.3400000000000887
1.Acquisition,7,10____,50,High,F,A++--,CSPre,1,2.674999999999848
1.Acquisition,7,10____,50,Low,F,B+-,CS,2.25,2.3149999999999125
1.Acquisition,7,10____,50,Low,F,B+-,Post,0,1.849999999999966
1.Acquisition,7,10____,50,Low,F,B+-,Pre,0,0
1.Acquisition,7,10____,50,Low,F,B+-,CSPre,2.25,2.3149999999999125
1.Acquisition,7,10____,100,High,F,C++,CS,2.75,3.4750000000000227
1.Acquisition,7,10____,100,High,F,C++,Post,0.5,4.485000000000014
1.Acquisition,7,10____,100,High,F,C++,Pre,1,1.2149999999999181
1.Acquisition,7,10____,100,High,F,C++,CSPre,1.75,2.2600000000001046
1.Acquisition,7,10____,100,Low,F,D+,CS,1.75,1.6650000000000489
1.Acquisition,7,10____,100,Low,F,D+,Post,2.25,3.6299999999999955
1.Acquisition,7,10____,100,Low,F,D+,Pre,0.25,0.15499999999997274
1.Acquisition,7,10____,100,Low,F,D+,CSPre,1.5,1.5100000000000762
1.Acquisition,7,11____,50,High,F,A++--,CS,3,3.7450000000000334
1.Acquisition,7,11____,50,High,F,A++--,Post,0.75,2.9650000000000314
1.Acquisition,7,11____,50,High,F,A++--,Pre,0.25,0.09499999999999875
1.Acquisition,7,11____,50,High,F,A++--,CSPre,2.75,3.6500000000000346
1.Acquisition,7,11____,50,Low,F,B+-,CS,2.25,3.810000000000087
1.Acquisition,7,11____,50,Low,F,B+-,Post,0.5,3.765000000000043
1.Acquisition,7,11____,50,Low,F,B+-,Pre,0.5,1.5100000000000477
1.Acquisition,7,11____,50,Low,F,B+-,CSPre,1.75,2.3000000000000393
1.Acquisition,7,11____,100,High,F,C++,CS,0.25,4.949999999999932
1.Acquisition,7,11____,100,High,F,C++,Post,0.25,5
1.Acquisition,7,11____,100,High,F,C++,Pre,0.5,3.1200000000000188
1.Acquisition,7,11____,100,High,F,C++,CSPre,-0.25,1.829999999999913
1.Acquisition,7,11____,100,Low,F,D+,CS,0.5,4.230000000000018
1.Acquisition,7,11____,100,Low,F,D+,Post,0.25,4.5550000000001205
1.Acquisition,7,11____,100,Low,F,D+,Pre,0.75,1.0699999999999645
1.Acquisition,7,11____,100,Low,F,D+,CSPre,-0.25,3.1600000000000534
1.Acquisition,7,12____,50,High,F,A++--,CS,1.25,3.840000000000032
1.Acquisition,7,12____,50,High,F,A++--,Post,0.75,3.7049999999999845
1.Acquisition,7,12____,50,High,F,A++--,Pre,0,0
1.Acquisition,7,12____,50,High,F,A++--,CSPre,1.25,3.840000000000032
1.Acquisition,7,12____,50,Low,F,B+-,CS,2.5,3.8650000000000877
1.Acquisition,7,12____,50,Low,F,B+-,Post,1,3.339999999999975
1.Acquisition,7,12____,50,Low,F,B+-,Pre,0.5,1.04999999999999
1.Acquisition,7,12____,50,Low,F,B+-,CSPre,2,2.8150000000000976
1.Acquisition,7,12____,100,High,F,C++,CS,2,2.479999999999905
1.Acquisition,7,12____,100,High,F,C++,Post,1.25,3.805000000000092
1.Acquisition,7,12____,100,High,F,C++,Pre,0.75,0.21500000000007452
1.Acquisition,7,12____,100,High,F,C++,CSPre,1.25,2.2649999999998305
1.Acquisition,7,12____,100,Low,F,D+,CS,1.75,4.504999999999853
1.Acquisition,7,12____,100,Low,F,D+,Post,2,1.6499999999997785
1.Acquisition,7,12____,100,Low,F,D+,Pre,0.5,0.545000000000016
1.Acquisition,7,12____,100,Low,F,D+,CSPre,1.25,3.9599999999998374
1.Acquisition,7,13____,50,High,F,A++--,CS,2,2.714999999999918
1.Acquisition,7,13____,50,High,F,A++--,Post,0.75,3.295000000000016
1.Acquisition,7,13____,50,High,F,A++--,Pre,1,0.9000000000000341
1.Acquisition,7,13____,50,High,F,A++--,CSPre,1,1.814999999999884
1.Acquisition,7,13____,50,Low,F,B+-,CS,1.25,1.1700000000000157
1.Acquisition,7,13____,50,Low,F,B+-,Post,1,2.1450000000000955
1.Acquisition,7,13____,50,Low,F,B+-,Pre,0,2.3649999999999807
1.Acquisition,7,13____,50,Low,F,B+-,CSPre,1.25,-1.194999999999965
1.Acquisition,7,13____,100,High,F,C++,CS,2.5,2.924999999999983
1.Acquisition,7,13____,100,High,F,C++,Post,0,5
1.Acquisition,7,13____,100,High,F,C++,Pre,0.75,0.7850000000000817
1.Acquisition,7,13____,100,High,F,C++,CSPre,1.75,2.139999999999901
1.Acquisition,7,13____,100,Low,F,D+,CS,1.5,2.8000000000000687
1.Acquisition,7,13____,100,Low,F,D+,Post,0,4.490000000000009
1.Acquisition,7,13____,100,Low,F,D+,Pre,0.25,0.7349999999999852
1.Acquisition,7,13____,100,Low,F,D+,CSPre,1.25,2.0650000000000834
1.Acquisition,7,14____,50,High,F,A++--,CS,2,0.8799999999998959
1.Acquisition,7,14____,50,High,F,A++--,Post,1,2.4150000000000915
1.Acquisition,7,14____,50,High,F,A++--,Pre,0.5,0.02499999999997725
1.Acquisition,7,14____,50,High,F,A++--,CSPre,1.5,0.8549999999999186
1.Acquisition,7,14____,50,Low,F,B+-,CS,1.25,0.3599999999999282
1.Acquisition,7,14____,50,Low,F,B+-,Post,0.25,0.5900000000000317
1.Acquisition,7,14____,50,Low,F,B+-,Pre,0,0
1.Acquisition,7,14____,50,Low,F,B+-,CSPre,1.25,0.3599999999999282
1.Acquisition,7,14____,100,High,F,C++,CS,2,0.2049999999999203
1.Acquisition,7,14____,100,High,F,C++,Post,1,2.0399999999997718
1.Acquisition,7,14____,100,High,F,C++,Pre,0,0
1.Acquisition,7,14____,100,High,F,C++,CSPre,2,0.2049999999999203
1.Acquisition,7,14____,100,Low,F,D+,CS,1.5,0.319999999999993
1.Acquisition,7,14____,100,Low,F,D+,Post,0.75,1.7099999999999793
1.Acquisition,7,14____,100,Low,F,D+,Pre,1.25,0.5949999999999708
1.Acquisition,7,14____,100,Low,F,D+,CSPre,0.25,-0.27499999999997776
1.Acquisition,7,15____,50,High,F,A++--,CS,0.75,1.0199999999999534
1.Acquisition,7,15____,50,High,F,A++--,Post,0.25,3.1250000000000004
1.Acquisition,7,15____,50,High,F,A++--,Pre,0,0
1.Acquisition,7,15____,50,High,F,A++--,CSPre,0.75,1.0199999999999534
1.Acquisition,7,15____,50,Low,F,B+-,CS,0,0.5249999999999773
1.Acquisition,7,15____,50,Low,F,B+-,Post,0.25,0.14999999999997715
1.Acquisition,7,15____,50,Low,F,B+-,Pre,0.5,0.03499999999996825
1.Acquisition,7,15____,50,Low,F,B+-,CSPre,-0.5,0.490000000000009
1.Acquisition,7,15____,100,High,F,C++,CS,2.75,3.334999999999951
1.Acquisition,7,15____,100,High,F,C++,Post,0,4.969999999999999
1.Acquisition,7,15____,100,High,F,C++,Pre,0,0
1.Acquisition,7,15____,100,High,F,C++,CSPre,2.75,3.334999999999951
1.Acquisition,7,15____,100,Low,F,D+,CS,2,2.07499999999996
1.Acquisition,7,15____,100,Low,F,D+,Post,1,2.8799999999999386
1.Acquisition,7,15____,100,Low,F,D+,Pre,0,0
1.Acquisition,7,15____,100,Low,F,D+,CSPre,2,2.07499999999996
1.Acquisition,7,16____,50,High,F,A++--,CS,1.25,1.4100000000000534
1.Acquisition,7,16____,50,High,F,A++--,Post,1.5,1.3300000000001264
1.Acquisition,7,16____,50,High,F,A++--,Pre,0.25,0.02499999999997725
1.Acquisition,7,16____,50,High,F,A++--,CSPre,1,1.3850000000000762
1.Acquisition,7,16____,50,Low,F,B+-,CS,0,0
1.Acquisition,7,16____,50,Low,F,B+-,Post,2,0.8149999999999981
1.Acquisition,7,16____,50,Low,F,B+-,Pre,0,0
1.Acquisition,7,16____,50,Low,F,B+-,CSPre,0,0
1.Acquisition,7,16____,100,High,F,C++,CS,0.75,0.45000000000001694
1.Acquisition,7,16____,100,High,F,C++,Post,1.5,0.5249999999999205
1.Acquisition,7,16____,100,High,F,C++,Pre,0,0
1.Acquisition,7,16____,100,High,F,C++,CSPre,0.75,0.45000000000001694
1.Acquisition,7,16____,100,Low,F,D+,CS,2.75,1.8099999999999454
1.Acquisition,7,16____,100,Low,F,D+,Post,1,0.8149999999999125
1.Acquisition,7,16____,100,Low,F,D+,Pre,0,0
1.Acquisition,7,16____,100,Low,F,D+,CSPre,2.75,1.8099999999999454
1.Acquisition,7,34____,50,High,M,A++--,CS,1.5,1.9600000000000295
1.Acquisition,7,34____,50,High,M,A++--,Post,3,2.0100000000000122
1.Acquisition,7,34____,50,High,M,A++--,Pre,0.25,0.375
1.Acquisition,7,34____,50,High,M,A++--,CSPre,1.25,1.5850000000000295
1.Acquisition,7,34____,50,Low,M,B+-,CS,1.25,1.4150000000000205
1.Acquisition,7,34____,50,Low,M,B+-,Post,1.25,1.6749999999999545
1.Acquisition,7,34____,50,Low,M,B+-,Pre,0,0
1.Acquisition,7,34____,50,Low,M,B+-,CSPre,1.25,1.4150000000000205
1.Acquisition,7,34____,100,High,M,C++,CS,0.5,0.6599999999999682
1.Acquisition,7,34____,100,High,M,C++,Post,3.5,1.5800000000001122
1.Acquisition,7,34____,100,High,M,C++,Pre,0.25,0.12000000000000452
1.Acquisition,7,34____,100,High,M,C++,CSPre,0.25,0.5399999999999636
1.Acquisition,7,34____,100,Low,M,D+,CS,2,1.1150000000000375
1.Acquisition,7,34____,100,Low,M,D+,Post,5.25,1.854999999999905
1.Acquisition,7,34____,100,Low,M,D+,Pre,0.25,0.3050000000000069
1.Acquisition,7,34____,100,Low,M,D+,CSPre,1.75,0.8100000000000307
1.Acquisition,7,35____,50,High,M,A++--,CS,1,1.9000000000000627
1.Acquisition,7,35____,50,High,M,A++--,Post,0.75,2.9399999999999977
1.Acquisition,7,35____,50,High,M,A++--,Pre,0,0
1.Acquisition,7,35____,50,High,M,A++--,CSPre,1,1.9000000000000627
1.Acquisition,7,35____,50,Low,M,B+-,CS,1.5,3.1650000000001337
1.Acquisition,7,35____,50,Low,M,B+-,Post,1,1.6349999999999343
1.Acquisition,7,35____,50,Low,M,B+-,Pre,0.25,0.115000000000009
1.Acquisition,7,35____,50,Low,M,B+-,CSPre,1.25,3.0500000000001246
1.Acquisition,7,35____,100,High,M,C++,CS,1.5,2.814999999999827
1.Acquisition,7,35____,100,High,M,C++,Post,0.25,2.239999999999895
1.Acquisition,7,35____,100,High,M,C++,Pre,0,0
1.Acquisition,7,35____,100,High,M,C++,CSPre,1.5,2.814999999999827
1.Acquisition,7,35____,100,Low,M,D+,CS,1,1.0099999999999483
1.Acquisition,7,35____,100,Low,M,D+,Post,0.75,1.2750000000000414
1.Acquisition,7,35____,100,Low,M,D+,Pre,0,0
1.Acquisition,7,35____,100,Low,M,D+,CSPre,1,1.0099999999999483
1.Acquisition,7,36____,50,High,M,A++--,CS,1,2.8050000000001205
1.Acquisition,7,36____,50,High,M,A++--,Post,0,1.4599999999999227
1.Acquisition,7,36____,50,High,M,A++--,Pre,0.75,1.170000000000016
1.Acquisition,7,36____,50,High,M,A++--,CSPre,0.25,1.6350000000001046
1.Acquisition,7,36____,50,Low,M,B+-,CS,1.25,0.9099999999999685
1.Acquisition,7,36____,50,Low,M,B+-,Post,1.75,0.9649999999999177
1.Acquisition,7,36____,50,Low,M,B+-,Pre,0.25,2.284999999999968
1.Acquisition,7,36____,50,Low,M,B+-,CSPre,1,-1.3749999999999996
1.Acquisition,7,36____,100,High,M,C++,CS,3,1.2950000000001862
1.Acquisition,7,36____,100,High,M,C++,Post,0.75,1.345000000000141
1.Acquisition,7,36____,100,High,M,C++,Pre,0.75,1.115000000000009
1.Acquisition,7,36____,100,High,M,C++,CSPre,2.25,0.18000000000017713
1.Acquisition,7,36____,100,Low,M,D+,CS,1.25,1.3049999999999928
1.Acquisition,7,36____,100,Low,M,D+,Post,0.25,0.6450000000000956
1.Acquisition,7,36____,100,Low,M,D+,Pre,0,0.22500000000002274
1.Acquisition,7,36____,100,Low,M,D+,CSPre,1.25,1.07999999999997
1.Acquisition,7,37____,50,High,M,A++--,CS,0.75,1.0149999999999864
1.Acquisition,7,37____,50,High,M,A++--,Post,1.75,1.584999999999923
1.Acquisition,7,37____,50,High,M,A++--,Pre,0.25,0.01499999999998635
1.Acquisition,7,37____,50,High,M,A++--,CSPre,0.5,1
1.Acquisition,7,37____,50,Low,M,B+-,CS,0.25,0.13999999999998625
1.Acquisition,7,37____,50,Low,M,B+-,Post,0,0.020000000000010225
1.Acquisition,7,37____,50,Low,M,B+-,Pre,0.25,0.23000000000001825
1.Acquisition,7,37____,50,Low,M,B+-,CSPre,0,-0.090000000000032
1.Acquisition,7,37____,100,High,M,C++,CS,0.75,0.5649999999999408
1.Acquisition,7,37____,100,High,M,C++,Post,1.25,0.3199999999999293
1.Acquisition,7,37____,100,High,M,C++,Pre,0.25,0.08500000000000088
1.Acquisition,7,37____,100,High,M,C++,CSPre,0.5,0.4799999999999399
1.Acquisition,7,37____,100,Low,M,D+,CS,0.75,1.6050000000000042
1.Acquisition,7,37____,100,Low,M,D+,Post,1.25,0.7950000000000725
1.Acquisition,7,37____,100,Low,M,D+,Pre,0.75,0.5000000000001138
1.Acquisition,7,37____,100,Low,M,D+,CSPre,0,1.1049999999998903
1.Acquisition,7,38____,50,High,M,A++--,CS,7.25,3.3999999999998645
1.Acquisition,7,38____,50,High,M,A++--,Post,1.75,3.3799999999999097
1.Acquisition,7,38____,50,High,M,A++--,Pre,1,1.4299999999999495
1.Acquisition,7,38____,50,High,M,A++--,CSPre,6.25,1.969999999999915
1.Acquisition,7,38____,50,Low,M,B+-,CS,5,3.084999999999838
1.Acquisition,7,38____,50,Low,M,B+-,Post,2.5,3.414999999999992
1.Acquisition,7,38____,50,Low,M,B+-,Pre,0,0.4099999999999682
1.Acquisition,7,38____,50,Low,M,B+-,CSPre,5,2.6749999999998697
1.Acquisition,7,38____,100,High,M,C++,CS,3.75,2.9799999999998485
1.Acquisition,7,38____,100,High,M,C++,Post,3.75,3.830000000000027
1.Acquisition,7,38____,100,High,M,C++,Pre,0.25,0.0599999999999455
1.Acquisition,7,38____,100,High,M,C++,CSPre,3.5,2.919999999999903
1.Acquisition,7,38____,100,Low,M,D+,CS,4.75,3.5149999999997665
1.Acquisition,7,38____,100,Low,M,D+,Post,3,2.3900000000001
1.Acquisition,7,38____,100,Low,M,D+,Pre,0.5,0.5450000000000728
1.Acquisition,7,38____,100,Low,M,D+,CSPre,4.25,2.9699999999996938
1.Acquisition,7,39____,50,High,M,A++--,CS,1.25,1.8900000000000714
1.Acquisition,7,39____,50,High,M,A++--,Post,1,1.30499999999995
1.Acquisition,7,39____,50,High,M,A++--,Pre,0.25,0.15000000000000574
1.Acquisition,7,39____,50,High,M,A++--,CSPre,1,1.7400000000000657
1.Acquisition,7,39____,50,Low,M,B+-,CS,0.5,1.1950000000001069
1.Acquisition,7,39____,50,Low,M,B+-,Post,3.75,2.4399999999999413
1.Acquisition,7,39____,50,Low,M,B+-,Pre,0,0
1.Acquisition,7,39____,50,Low,M,B+-,CSPre,0.5,1.1950000000001069
1.Acquisition,7,39____,100,High,M,C++,CS,2,1.6800000000001205
1.Acquisition,7,39____,100,High,M,C++,Post,3,3.7449999999999477
1.Acquisition,7,39____,100,High,M,C++,Pre,0,0.0099999999999909
1.Acquisition,7,39____,100,High,M,C++,CSPre,2,1.6700000000001296
1.Acquisition,7,39____,100,Low,M,D+,CS,0.5,0.7649999999999293
1.Acquisition,7,39____,100,Low,M,D+,Post,1,2.0449999999998454
1.Acquisition,7,39____,100,Low,M,D+,Pre,0,0
1.Acquisition,7,39____,100,Low,M,D+,CSPre,0.5,0.7649999999999293
1.Acquisition,7,40____,50,High,M,A++--,CS,0.75,3.6750000000000114
1.Acquisition,7,40____,50,High,M,A++--,Post,3.5,3.729999999999962
1.Acquisition,7,40____,50,High,M,A++--,Pre,0,0.464999999999975
1.Acquisition,7,40____,50,High,M,A++--,CSPre,0.75,3.2100000000000364
1.Acquisition,7,40____,50,Low,M,B+-,CS,1.25,3.05499999999995
1.Acquisition,7,40____,50,Low,M,B+-,Post,2,3.895000000000124
1.Acquisition,7,40____,50,Low,M,B+-,Pre,0,1.25
1.Acquisition,7,40____,50,Low,M,B+-,CSPre,1.25,1.80499999999995
1.Acquisition,7,40____,100,High,M,C++,CS,2.25,2.950000000000017
1.Acquisition,7,40____,100,High,M,C++,Post,4,4.020000000000152
1.Acquisition,7,40____,100,High,M,C++,Pre,0.25,0.6599999999999966
1.Acquisition,7,40____,100,High,M,C++,CSPre,2,2.2900000000000205
1.Acquisition,7,40____,100,Low,M,D+,CS,5.25,3.8100000000000733
1.Acquisition,7,40____,100,Low,M,D+,Post,2.75,4.269999999999939
1.Acquisition,7,40____,100,Low,M,D+,Pre,0,0
1.Acquisition,7,40____,100,Low,M,D+,CSPre,5.25,3.8100000000000733
1.Acquisition,7,41____,50,High,M,A++--,CS,1.5,3.955000000000055
1.Acquisition,7,41____,50,High,M,A++--,Post,1.25,3.3450000000000557
1.Acquisition,7,41____,50,High,M,A++--,Pre,0.5,0.33000000000004104
1.Acquisition,7,41____,50,High,M,A++--,CSPre,1,3.625000000000014
1.Acquisition,7,41____,50,Low,M,B+-,CS,1.75,2.944999999999993
1.Acquisition,7,41____,50,Low,M,B+-,Post,0.5,2.019999999999982
1.Acquisition,7,41____,50,Low,M,B+-,Pre,0,0
1.Acquisition,7,41____,50,Low,M,B+-,CSPre,1.75,2.944999999999993
1.Acquisition,7,41____,100,High,M,C++,CS,1.25,3.0600000000000587
1.Acquisition,7,41____,100,High,M,C++,Post,3,4.175000000000097
1.Acquisition,7,41____,100,High,M,C++,Pre,0,0
1.Acquisition,7,41____,100,High,M,C++,CSPre,1.25,3.0600000000000587
1.Acquisition,7,41____,100,Low,M,D+,CS,2,3.9099999999999966
1.Acquisition,7,41____,100,Low,M,D+,Post,0.25,2.1399999999998727
1.Acquisition,7,41____,100,Low,M,D+,Pre,0,0
1.Acquisition,7,41____,100,Low,M,D+,CSPre,2,3.9099999999999966
1.Acquisition,7,9_____,50,High,F,A++--,CS,1.75,3.515000000000043
1.Acquisition,7,9_____,50,High,F,A++--,Post,1,3.9600000000000364
1.Acquisition,7,9_____,50,High,F,A++--,Pre,2.5,0.755000000000223
1.Acquisition,7,9_____,50,High,F,A++--,CSPre,-0.75,2.7599999999998204
1.Acquisition,7,9_____,50,Low,F,B+-,CS,1.25,2.9149999999999707
1.Acquisition,7,9_____,50,Low,F,B+-,Post,0.5,1.9100000000000819
1.Acquisition,7,9_____,50,Low,F,B+-,Pre,0.5,0.44499999999993634
1.Acquisition,7,9_____,50,Low,F,B+-,CSPre,0.75,2.4700000000000344
1.Acquisition,7,9_____,100,High,F,C++,CS,2.25,2.5200000000000107
1.Acquisition,7,9_____,100,High,F,C++,Post,0.75,4.584999999999951
1.Acquisition,7,9_____,100,High,F,C++,Pre,2,1.0300000000000298
1.Acquisition,7,9_____,100,High,F,C++,CSPre,0.25,1.489999999999981
1.Acquisition,7,9_____,100,Low,F,D+,CS,1.5,2.155000000000001
1.Acquisition,7,9_____,100,Low,F,D+,Post,0.5,4.8349999999999795
1.Acquisition,7,9_____,100,Low,F,D+,Pre,0.25,0.20999999999997976
1.Acquisition,7,9_____,100,Low,F,D+,CSPre,1.25,1.9450000000000214
1.Acquisition,8,10____,50,High,F,A++--,CS,3,2.3849999999999483
1.Acquisition,8,10____,50,High,F,A++--,Post,1.75,2.0200000000000102
1.Acquisition,8,10____,50,High,F,A++--,Pre,0.25,0.24500000000000452
1.Acquisition,8,10____,50,High,F,A++--,CSPre,2.75,2.1399999999999437
1.Acquisition,8,10____,50,Low,F,B+-,CS,3,3.250000000000057
1.Acquisition,8,10____,50,Low,F,B+-,Post,1.5,2.0000000000000004
1.Acquisition,8,10____,50,Low,F,B+-,Pre,0,0
1.Acquisition,8,10____,50,Low,F,B+-,CSPre,3,3.250000000000057
1.Acquisition,8,10____,100,High,F,C++,CS,2.5,4.075000000000159
1.Acquisition,8,10____,100,High,F,C++,Post,2.5,1.27500000000029
1.Acquisition,8,10____,100,High,F,C++,Pre,1,0.4250000000000114
1.Acquisition,8,10____,100,High,F,C++,CSPre,1.5,3.650000000000148
1.Acquisition,8,10____,100,Low,F,D+,CS,2,1.319999999999823
1.Acquisition,8,10____,100,Low,F,D+,Post,1.25,3.899999999999906
1.Acquisition,8,10____,100,Low,F,D+,Pre,0,0
1.Acquisition,8,10____,100,Low,F,D+,CSPre,2,1.319999999999823
1.Acquisition,8,11____,50,High,F,A++--,CS,2.5,3.199999999999875
1.Acquisition,8,11____,50,High,F,A++--,Post,0.25,4.0750000000000455
1.Acquisition,8,11____,50,High,F,A++--,Pre,1,1.6750000000000684
1.Acquisition,8,11____,50,High,F,A++--,CSPre,1.5,1.5249999999998065
1.Acquisition,8,11____,50,Low,F,B+-,CS,2.5,4.009999999999877
1.Acquisition,8,11____,50,Low,F,B+-,Post,1.25,2.4999999999999716
1.Acquisition,8,11____,50,Low,F,B+-,Pre,1.25,0.7800000000000294
1.Acquisition,8,11____,50,Low,F,B+-,CSPre,1.25,3.2299999999998477
1.Acquisition,8,11____,100,High,F,C++,CS,1.75,4.414999999999992
1.Acquisition,8,11____,100,High,F,C++,Post,0,5
1.Acquisition,8,11____,100,High,F,C++,Pre,1.5,0.879999999999967
1.Acquisition,8,11____,100,High,F,C++,CSPre,0.25,3.535000000000025
1.Acquisition,8,11____,100,Low,F,D+,CS,1.5,4.514999999999958
1.Acquisition,8,11____,100,Low,F,D+,Post,0.25,3.6499999999999204
1.Acquisition,8,11____,100,Low,F,D+,Pre,0.5,2.005000000000024
1.Acquisition,8,11____,100,Low,F,D+,CSPre,1,2.509999999999934
1.Acquisition,8,12____,50,High,F,A++--,CS,2.25,2.3800000000000523
1.Acquisition,8,12____,50,High,F,A++--,Post,1,2.710000000000136
1.Acquisition,8,12____,50,High,F,A++--,Pre,0.5,0.600000000000037
1.Acquisition,8,12____,50,High,F,A++--,CSPre,1.75,1.7800000000000153
1.Acquisition,8,12____,50,Low,F,B+-,CS,3.25,2.9549999999998704
1.Acquisition,8,12____,50,Low,F,B+-,Post,1,2.215000000000032
1.Acquisition,8,12____,50,Low,F,B+-,Pre,0.5,1.0749999999999318
1.Acquisition,8,12____,50,Low,F,B+-,CSPre,2.75,1.8799999999999386
1.Acquisition,8,12____,100,High,F,C++,CS,2.5,2.524999999999892
1.Acquisition,8,12____,100,High,F,C++,Post,1,2.8400000000000034
1.Acquisition,8,12____,100,High,F,C++,Pre,0.75,1.150000000000034
