Day,subject,Outcome,CSPair,CS_name,Period,MagEntries,MagDuration
1,3_____,O2,CD,D_O2,CS,1.6666666666666665,3.6900000000000115
1,3_____,O2,CD,D_O2,Post,2.3333333333333335,5.456666666666669
1,3_____,O2,CD,D_O2,Pre,0.6666666666666666,1.1466666666666754
1,3_____,O2,CD,D_O2,CSPre,0.9999999999999999,2.543333333333336
1,30____,O1,AB,A_O1,CS,6.333333333333333,2.716666666666735
1,30____,O1,AB,A_O1,Post,4.666666666666667,4.156666666666562
1,30____,O1,AB,A_O1,Pre,1.1666666666666667,0.9466666666666728
1,30____,O1,AB,A_O1,CSPre,5.166666666666666,1.7700000000000624
1,30____,O1,CD,C_O1,CS,2.166666666666667,0.92666666666662
1,30____,O1,CD,C_O1,Post,4.5,4.119999999999966
1,30____,O1,CD,C_O1,Pre,1.8333333333333333,1.4366666666666863
1,30____,O1,CD,C_O1,CSPre,0.3333333333333337,-0.5100000000000663
1,30____,O2,AB,B_O2,CS,5.833333333333334,3.1366666666666463
1,30____,O2,AB,B_O2,Post,4.666666666666667,4.976666666666603
1,30____,O2,AB,B_O2,Pre,2.5,1.4466666666666965
1,30____,O2,AB,B_O2,CSPre,3.333333333333334,1.6899999999999498
1,30____,O2,CD,D_O2,CS,2.5,1.6399999999998727
1,30____,O2,CD,D_O2,Post,3.8333333333333335,4.383333333333212
1,30____,O2,CD,D_O2,Pre,2.5,0.7266666666666689
1,30____,O2,CD,D_O2,CSPre,0,0.9133333333332038
1,31____,O1,AB,A_O1,CS,2.5,1.9399999999998556
1,31____,O1,AB,A_O1,Post,1.6666666666666665,2.5833333333333335
1,31____,O1,AB,A_O1,Pre,0.6666666666666666,0.5500000000000302
1,31____,O1,AB,A_O1,CSPre,1.8333333333333335,1.3899999999998254
1,31____,O1,CD,C_O1,CS,1.6666666666666665,2.6466666666666465
1,31____,O1,CD,C_O1,Post,1.5,6.106666666666617
1,31____,O1,CD,C_O1,Pre,0.8333333333333333,1.9066666666666852
1,31____,O1,CD,C_O1,CSPre,0.8333333333333333,0.7399999999999614
1,31____,O2,AB,B_O2,CS,2,2.163333333333251
1,31____,O2,AB,B_O2,Post,1.1666666666666667,5.753333333333312
1,31____,O2,AB,B_O2,Pre,1,1.5966666666666924
1,31____,O2,AB,B_O2,CSPre,1,0.5666666666665585
1,31____,O2,CD,D_O2,CS,1,1.2400000000000282
1,31____,O2,CD,D_O2,Post,2.166666666666667,8.239999999999924
1,31____,O2,CD,D_O2,Pre,0.8333333333333333,1.6866666666666483
1,31____,O2,CD,D_O2,CSPre,0.16666666666666674,-0.44666666666662014
1,32____,O1,AB,A_O1,CS,0.5,0.5999999999999849
1,32____,O1,AB,A_O1,Post,3.333333333333333,2.3066666666668043
1,32____,O1,AB,A_O1,Pre,0.6666666666666666,0.6899999999999883
1,32____,O1,AB,A_O1,CSPre,-0.16666666666666663,-0.09000000000000341
1,32____,O1,CD,C_O1,CS,0.5,2.023333333333312
1,32____,O1,CD,C_O1,Post,5.5,3.766666666666642
1,32____,O1,CD,C_O1,Pre,0.16666666666666666,0.36666666666666947
1,32____,O1,CD,C_O1,CSPre,0.33333333333333337,1.6566666666666428
1,32____,O2,AB,B_O2,CS,1.5,1.5833333333332857
1,32____,O2,AB,B_O2,Post,6.666666666666666,3.9233333333332228
1,32____,O2,AB,B_O2,Pre,1,0.44666666666666777
1,32____,O2,AB,B_O2,CSPre,0.5,1.1366666666666179
1,32____,O2,CD,D_O2,CS,1.1666666666666667,1.4999999999999905
1,32____,O2,CD,D_O2,Post,5.666666666666666,5.1166666666666885
1,32____,O2,CD,D_O2,Pre,0.6666666666666666,0.17333333333333437
1,32____,O2,CD,D_O2,CSPre,0.5000000000000001,1.326666666666656
1,33____,O1,AB,A_O1,CS,1.3333333333333333,2.8333333333333144
1,33____,O1,AB,A_O1,Post,3.5,3.3900000000000436
1,33____,O1,AB,A_O1,Pre,0.3333333333333333,0.21666666666665915
1,33____,O1,AB,A_O1,CSPre,1,2.616666666666655
1,33____,O1,CD,C_O1,CS,0.5,0.8133333333333137
1,33____,O1,CD,C_O1,Post,1.8333333333333333,2.3433333333333337
1,33____,O1,CD,C_O1,Pre,1.5,1.3033333333334365
1,33____,O1,CD,C_O1,CSPre,-1,-0.4900000000001228
1,33____,O2,AB,B_O2,CS,2.5,5.376666666666599
1,33____,O2,AB,B_O2,Post,6.166666666666667,6.6666666666667895
1,33____,O2,AB,B_O2,Pre,0.5,0.4666666666666402
1,33____,O2,AB,B_O2,CSPre,2,4.909999999999959
1,33____,O2,CD,D_O2,CS,0.6666666666666666,0.6733333333333367
1,33____,O2,CD,D_O2,Post,4.166666666666667,4.913333333333242
1,33____,O2,CD,D_O2,Pre,0.6666666666666666,0.659999999999987
1,33____,O2,CD,D_O2,CSPre,0,0.013333333333349628
1,4_____,O1,AB,A_O1,CS,3,4.1266666666666465
1,4_____,O1,AB,A_O1,Post,2.833333333333333,6.510000000000043
1,4_____,O1,AB,A_O1,Pre,1.1666666666666667,4.123333333333339
1,4_____,O1,AB,A_O1,CSPre,1.8333333333333333,0.003333333333307209
1,4_____,O1,CD,C_O1,CS,1.6666666666666665,5.579999999999975
1,4_____,O1,CD,C_O1,Post,1.3333333333333333,5.386666666666646
1,4_____,O1,CD,C_O1,Pre,0.6666666666666666,1.279999999999992
1,4_____,O1,CD,C_O1,CSPre,0.9999999999999999,4.299999999999983
1,4_____,O2,AB,B_O2,CS,3,5.023333333333369
1,4_____,O2,AB,B_O2,Post,2.6666666666666665,6.453333333333433
1,4_____,O2,AB,B_O2,Pre,2.833333333333333,3.080000000000007
1,4_____,O2,AB,B_O2,CSPre,0.16666666666666696,1.9433333333333618
1,4_____,O2,CD,D_O2,CS,1.6666666666666665,4.253333333333282
1,4_____,O2,CD,D_O2,Post,2.833333333333333,7.156666666666601
1,4_____,O2,CD,D_O2,Pre,1.8333333333333333,1.35000000000008
1,4_____,O2,CD,D_O2,CSPre,-0.16666666666666674,2.9033333333332023
1,5_____,O1,AB,A_O1,CS,1,1.4166666666666856
1,5_____,O1,AB,A_O1,Post,1.3333333333333333,3.379999999999996
1,5_____,O1,AB,A_O1,Pre,0.8333333333333333,1.8200000000000125
1,5_____,O1,AB,A_O1,CSPre,0.16666666666666674,-0.4033333333333269
1,5_____,O1,CD,C_O1,CS,0.6666666666666666,2.0199999999999814
1,5_____,O1,CD,C_O1,Post,2.3333333333333335,4.773333333333379
1,5_____,O1,CD,C_O1,Pre,1.6666666666666665,1.6900000000000448
1,5_____,O1,CD,C_O1,CSPre,-0.9999999999999999,0.32999999999993657
1,5_____,O2,AB,B_O2,CS,1.3333333333333333,1.6999999999999793
1,5_____,O2,AB,B_O2,Post,2,5.023333333333317
1,5_____,O2,AB,B_O2,Pre,0.6666666666666666,1.1200000000000045
1,5_____,O2,AB,B_O2,CSPre,0.6666666666666666,0.5799999999999748
1,5_____,O2,CD,D_O2,CS,0.8333333333333333,2.33000000000006
1,5_____,O2,CD,D_O2,Post,1.6666666666666665,3.966666666666768
1,5_____,O2,CD,D_O2,Pre,1.8333333333333333,1.1199999999999668
1,5_____,O2,CD,D_O2,CSPre,-1,1.2100000000000932
1,6_____,O1,AB,A_O1,CS,1.1666666666666667,0.556666666666615
1,6_____,O1,AB,A_O1,Post,0.8333333333333333,1.6100000000000516
1,6_____,O1,AB,A_O1,Pre,1.3333333333333333,0.5666666666666629
1,6_____,O1,AB,A_O1,CSPre,-0.16666666666666652,-0.01000000000004786
1,6_____,O1,CD,C_O1,CS,1,1.44999999999997
1,6_____,O1,CD,C_O1,Post,3.6666666666666665,3.056666666666748
1,6_____,O1,CD,C_O1,Pre,1.3333333333333333,0.8466666666666167
1,6_____,O1,CD,C_O1,CSPre,-0.33333333333333326,0.6033333333333533
1,6_____,O2,AB,B_O2,CS,1,0.7599999999999768
1,6_____,O2,AB,B_O2,Post,1.6666666666666665,3.9266666666665815
1,6_____,O2,AB,B_O2,Pre,1.6666666666666665,1.2700000000001288
1,6_____,O2,AB,B_O2,CSPre,-0.6666666666666665,-0.510000000000152
1,6_____,O2,CD,D_O2,CS,0.16666666666666666,0.2433333333333393
1,6_____,O2,CD,D_O2,Post,2.166666666666667,2.6366666666666654
1,6_____,O2,CD,D_O2,Pre,1.3333333333333333,0.44333333333332803
1,6_____,O2,CD,D_O2,CSPre,-1.1666666666666665,-0.19999999999998871
1,7_____,O1,AB,A_O1,CS,1.5,1.0433333333332182
1,7_____,O1,AB,A_O1,Post,2.166666666666667,1.8300000000001169
1,7_____,O1,AB,A_O1,Pre,0.6666666666666666,0.5066666666666225
1,7_____,O1,AB,A_O1,CSPre,0.8333333333333334,0.5366666666665957
1,7_____,O1,CD,C_O1,CS,0.6666666666666666,1.2299999999999043
1,7_____,O1,CD,C_O1,Post,2,2.119999999999929
1,7_____,O1,CD,C_O1,Pre,1.6666666666666665,1.423333333333422
1,7_____,O1,CD,C_O1,CSPre,-0.9999999999999999,-0.19333333333351765
1,7_____,O2,AB,B_O2,CS,2.166666666666667,2.8366666666665648
1,7_____,O2,AB,B_O2,Post,2,4.273333333333388
1,7_____,O2,AB,B_O2,Pre,1,0.8566666666666407
1,7_____,O2,AB,B_O2,CSPre,1.166666666666667,1.979999999999924
1,7_____,O2,CD,D_O2,CS,1,1.7700000000000862
1,7_____,O2,CD,D_O2,Post,1.5,2.9766666666665555
1,7_____,O2,CD,D_O2,Pre,1.1666666666666667,1.3699999999999477
1,7_____,O2,CD,D_O2,CSPre,-0.16666666666666674,0.40000000000013847
1,8_____,O1,AB,A_O1,CS,0.8333333333333333,0.30000000000003035
1,8_____,O1,AB,A_O1,Post,0.6666666666666666,0.7900000000000016
1,8_____,O1,AB,A_O1,Pre,0.8333333333333333,0.7933333333333317
1,8_____,O1,AB,A_O1,CSPre,0,-0.4933333333333013
1,8_____,O1,CD,C_O1,CS,1.1666666666666667,0.8399999999999562
1,8_____,O1,CD,C_O1,Post,2.6666666666666665,3.48333333333332
1,8_____,O1,CD,C_O1,Pre,1.8333333333333333,1.0099999999999532
1,8_____,O1,CD,C_O1,CSPre,-0.6666666666666665,-0.16999999999999693
1,8_____,O2,AB,B_O2,CS,0.8333333333333333,0.26666666666658045
1,8_____,O2,AB,B_O2,Post,1.8333333333333333,2.239999999999995
1,8_____,O2,AB,B_O2,Pre,1.8333333333333333,0.8500000000000228
1,8_____,O2,AB,B_O2,CSPre,-1,-0.5833333333334424
1,8_____,O2,CD,D_O2,CS,0.6666666666666666,0.38999999999996754
1,8_____,O2,CD,D_O2,Post,2.5,2.486666666666679
1,8_____,O2,CD,D_O2,Pre,2.5,1.2666666666666613
1,8_____,O2,CD,D_O2,CSPre,-1.8333333333333335,-0.8766666666666938
2,1_____,O1,AB,A_O1,CS,2.833333333333333,5.5599999999999365
2,1_____,O1,AB,A_O1,Post,5.833333333333334,4.8766666666668925
2,1_____,O1,AB,A_O1,Pre,0.8333333333333333,2.0966666666667115
2,1_____,O1,AB,A_O1,CSPre,1.9999999999999998,3.463333333333225
2,1_____,O1,CD,C_O1,CS,3.333333333333333,4.096666666666674
2,1_____,O1,CD,C_O1,Post,4.166666666666667,6.186666666666687
2,1_____,O1,CD,C_O1,Pre,1.8333333333333333,2.053333333333266
2,1_____,O1,CD,C_O1,CSPre,1.4999999999999998,2.0433333333334076
2,1_____,O2,AB,B_O2,CS,3,4.626666666666618
2,1_____,O2,AB,B_O2,Post,2.166666666666667,4.816666666666654
2,1_____,O2,AB,B_O2,Pre,1.1666666666666667,1.8500000000000605
2,1_____,O2,AB,B_O2,CSPre,1.8333333333333333,2.7766666666665576
2,1_____,O2,CD,D_O2,CS,2.6666666666666665,4.013333333333341
2,1_____,O2,CD,D_O2,Post,3.333333333333333,4.113333333333207
2,1_____,O2,CD,D_O2,Pre,0.8333333333333333,1.6866666666666483
2,1_____,O2,CD,D_O2,CSPre,1.8333333333333333,2.3266666666666924
2,2_____,O1,AB,A_O1,CS,3.333333333333333,4.823333333333347
2,2_____,O1,AB,A_O1,Post,2.3333333333333335,3.500000000000052
2,2_____,O1,AB,A_O1,Pre,1,0.8633333333333771
2,2_____,O1,AB,A_O1,CSPre,2.333333333333333,3.9599999999999693
2,2_____,O1,CD,C_O1,CS,2.166666666666667,2.9400000000000426
2,2_____,O1,CD,C_O1,Post,2.833333333333333,4.01333333333325
2,2_____,O1,CD,C_O1,Pre,0.5,1.0600000000000591
2,2_____,O1,CD,C_O1,CSPre,1.666666666666667,1.8799999999999835
2,2_____,O2,AB,B_O2,CS,1.6666666666666665,2.860000000000023
2,2_____,O2,AB,B_O2,Post,3.6666666666666665,4.380000000000034
2,2_____,O2,AB,B_O2,Pre,0.8333333333333333,1.980000000000037
2,2_____,O2,AB,B_O2,CSPre,0.8333333333333333,0.8799999999999859
2,2_____,O2,CD,D_O2,CS,1.6666666666666665,2.209999999999998
2,2_____,O2,CD,D_O2,Post,3.6666666666666665,3.853333333333505
2,2_____,O2,CD,D_O2,Pre,0.6666666666666666,0.9199999999999969
2,2_____,O2,CD,D_O2,CSPre,0.9999999999999999,1.2900000000000014
2,26____,O1,AB,A_O1,CS,1.8333333333333333,2.186666666666705
2,26____,O1,AB,A_O1,Post,3,4.046666666666567
2,26____,O1,AB,A_O1,Pre,0.6666666666666666,1.01000000000001
2,26____,O1,AB,A_O1,CSPre,1.1666666666666665,1.1766666666666952
2,26____,O1,CD,C_O1,CS,1,1.013333333333397
2,26____,O1,CD,C_O1,Post,2,4.396666666666604
2,26____,O1,CD,C_O1,Pre,0.16666666666666666,1.0500000000000256
2,26____,O1,CD,C_O1,CSPre,0.8333333333333334,-0.036666666666628656
2,26____,O2,AB,B_O2,CS,1,1.8333333333333146
2,26____,O2,AB,B_O2,Post,2,3.0733333333332764
2,26____,O2,AB,B_O2,Pre,0.5,0.1666666666666666
2,26____,O2,AB,B_O2,CSPre,0.5,1.666666666666648
2,26____,O2,CD,D_O2,CS,2,1.4766666666666834
2,26____,O2,CD,D_O2,Post,3.5,3.5333333333333767
2,26____,O2,CD,D_O2,Pre,1.6666666666666665,0.7833333333333223
2,26____,O2,CD,D_O2,CSPre,0.3333333333333335,0.6933333333333611
2,27____,O1,AB,A_O1,CS,1.8333333333333333,1.6399999999999768
2,27____,O1,AB,A_O1,Post,4.166666666666667,4.3966666666667225
2,27____,O1,AB,A_O1,Pre,0.6666666666666666,0.410000000000044
2,27____,O1,AB,A_O1,CSPre,1.1666666666666665,1.229999999999933
2,27____,O1,CD,C_O1,CS,0.8333333333333333,0.9766666666666688
2,27____,O1,CD,C_O1,Post,3.333333333333333,3.316666666666625
2,27____,O1,CD,C_O1,Pre,0.3333333333333333,0.11666666666663635
2,27____,O1,CD,C_O1,CSPre,0.49999999999999994,0.8600000000000324
2,27____,O2,AB,B_O2,CS,2,1.4366666666666537
2,27____,O2,AB,B_O2,Post,2.3333333333333335,2.476666666666688
2,27____,O2,AB,B_O2,Pre,0.6666666666666666,0.6466666666666611
2,27____,O2,AB,B_O2,CSPre,1.3333333333333335,0.7899999999999926
2,27____,O2,CD,D_O2,CS,1.3333333333333333,0.7233333333333197
2,27____,O2,CD,D_O2,Post,2.833333333333333,3.7466666666666795
2,27____,O2,CD,D_O2,Pre,0.3333333333333333,0.04999999999999244
2,27____,O2,CD,D_O2,CSPre,1,0.6733333333333273
2,28____,O1,AB,A_O1,CS,4,3.610000000000111
2,28____,O1,AB,A_O1,Post,1.6666666666666665,5.576666666666647
2,28____,O1,AB,A_O1,Pre,1.3333333333333333,2.3333333333332957
2,28____,O1,AB,A_O1,CSPre,2.666666666666667,1.2766666666668152
2,28____,O1,CD,C_O1,CS,2.3333333333333335,2.0933333333332964
2,28____,O1,CD,C_O1,Post,2,5.683333333333318
2,28____,O1,CD,C_O1,Pre,1.3333333333333333,1.8466666666666876
2,28____,O1,CD,C_O1,CSPre,1.0000000000000002,0.24666666666660886
2,28____,O2,AB,B_O2,CS,3.5,4.256666666666736
2,28____,O2,AB,B_O2,Post,2.5,6.310000000000031
2,28____,O2,AB,B_O2,Pre,2.833333333333333,3.523333333333331
2,28____,O2,AB,B_O2,CSPre,0.666666666666667,0.7333333333334049
2,28____,O2,CD,D_O2,CS,3,3.78666666666669
2,28____,O2,CD,D_O2,Post,3.5,6.963333333333262
2,28____,O2,CD,D_O2,Pre,1.8333333333333333,2.3400000000000603
2,28____,O2,CD,D_O2,CSPre,1.1666666666666667,1.44666666666663
2,29____,O1,AB,A_O1,CS,3.6666666666666665,3.246666666666637
2,29____,O1,AB,A_O1,Post,1.6666666666666665,3.6166666666666036
2,29____,O1,AB,A_O1,Pre,0.6666666666666666,0.24000000000002802
2,29____,O1,AB,A_O1,CSPre,3,3.0066666666666086
2,29____,O1,CD,C_O1,CS,3.1666666666666665,4.946666666666654
2,29____,O1,CD,C_O1,Post,2.6666666666666665,3.4300000000000024
2,29____,O1,CD,C_O1,Pre,1.1666666666666667,0.7600000000000549
2,29____,O1,CD,C_O1,CSPre,1.9999999999999998,4.186666666666599
2,29____,O2,AB,B_O2,CS,4,4.193333333333214
2,29____,O2,AB,B_O2,Post,2,4.2399999999999904
2,29____,O2,AB,B_O2,Pre,1.8333333333333333,1.536666666666633
2,29____,O2,AB,B_O2,CSPre,2.166666666666667,2.656666666666581
2,29____,O2,CD,D_O2,CS,2.6666666666666665,2.820000000000031
2,29____,O2,CD,D_O2,Post,2.833333333333333,6.2033333333332425
2,29____,O2,CD,D_O2,Pre,0.5,0.5366666666666522
2,29____,O2,CD,D_O2,CSPre,2.1666666666666665,2.2833333333333785
2,3_____,O1,AB,A_O1,CS,1.8333333333333333,4.516666666666727
2,3_____,O1,AB,A_O1,Post,1.6666666666666665,4.186666666666724
2,3_____,O1,AB,A_O1,Pre,1.3333333333333333,2.016666666666604
2,3_____,O1,AB,A_O1,CSPre,0.5,2.500000000000123
2,3_____,O1,CD,C_O1,CS,1,4.116666666666674
2,3_____,O1,CD,C_O1,Post,2.166666666666667,4.303333333333238
2,3_____,O1,CD,C_O1,Pre,0.5,1.0433333333333317
2,3_____,O1,CD,C_O1,CSPre,0.5,3.0733333333333426
2,3_____,O2,AB,B_O2,CS,2.6666666666666665,7.166666666666686
2,3_____,O2,AB,B_O2,Post,0.8333333333333333,4.903333333333327
2,3_____,O2,AB,B_O2,Pre,0.8333333333333333,1.5699999999999554
2,3_____,O2,AB,B_O2,CSPre,1.8333333333333333,5.59666666666673
2,3_____,O2,CD,D_O2,CS,1.1666666666666667,4.2133333333332486
2,3_____,O2,CD,D_O2,Post,1.8333333333333333,6.256666666666675
2,3_____,O2,CD,D_O2,Pre,0.5,2.3633333333332494
2,3_____,O2,CD,D_O2,CSPre,0.6666666666666667,1.8499999999999992
2,30____,O1,AB,A_O1,CS,5.833333333333334,3.3399999999998946
2,30____,O1,AB,A_O1,Post,2.5,4.170000000000044
2,30____,O1,AB,A_O1,Pre,1.6666666666666665,2.083333333333248
2,30____,O1,AB,A_O1,CSPre,4.166666666666668,1.2566666666666464
2,30____,O1,CD,C_O1,CS,2.5,2.0000000000000755
2,30____,O1,CD,C_O1,Post,3.1666666666666665,5.413333333333289
2,30____,O1,CD,C_O1,Pre,1.1666666666666667,1.910000000000025
2,30____,O1,CD,C_O1,CSPre,1.3333333333333333,0.09000000000005048
2,30____,O2,AB,B_O2,CS,5.666666666666666,4.563333333333143
2,30____,O2,AB,B_O2,Post,1.8333333333333333,6.5700000000000225
2,30____,O2,AB,B_O2,Pre,2.833333333333333,2.470000000000122
2,30____,O2,AB,B_O2,CSPre,2.833333333333333,2.0933333333330215
2,30____,O2,CD,D_O2,CS,3.5,2.109999999999829
2,30____,O2,CD,D_O2,Post,2.833333333333333,6.1433333333333495
2,30____,O2,CD,D_O2,Pre,1.3333333333333333,2.3333333333334045
2,30____,O2,CD,D_O2,CSPre,2.166666666666667,-0.22333333333357563
2,31____,O1,AB,A_O1,CS,5,4.75
2,31____,O1,AB,A_O1,Post,2.6666666666666665,5.9833333333333005
2,31____,O1,AB,A_O1,Pre,1,1.580000000000079
2,31____,O1,AB,A_O1,CSPre,4,3.169999999999921
2,31____,O1,CD,C_O1,CS,2.5,3.2966666666667948
2,31____,O1,CD,C_O1,Post,3.1666666666666665,3.956666666666683
2,31____,O1,CD,C_O1,Pre,0.6666666666666666,1.3833333333333449
2,31____,O1,CD,C_O1,CSPre,1.8333333333333335,1.91333333333345
2,31____,O2,AB,B_O2,CS,3.8333333333333335,5.520000000000048
2,31____,O2,AB,B_O2,Post,4.333333333333334,6.143333333333382
2,31____,O2,AB,B_O2,Pre,0.3333333333333333,0.7866666666666523
2,31____,O2,AB,B_O2,CSPre,3.5,4.7333333333333965
2,31____,O2,CD,D_O2,CS,1.6666666666666665,1.680000000000073
2,31____,O2,CD,D_O2,Post,2.5,4.823333333333258
2,31____,O2,CD,D_O2,Pre,0.3333333333333333,0.4833333333333485
2,31____,O2,CD,D_O2,CSPre,1.3333333333333333,1.1966666666667245
2,32____,O1,AB,A_O1,CS,0.5,0.31666666666670085
2,32____,O1,AB,A_O1,Post,1.6666666666666665,2.8999999999999866
2,32____,O1,AB,A_O1,Pre,0.5,0.716666666666716
2,32____,O1,AB,A_O1,CSPre,0,-0.4000000000000151
2,32____,O1,CD,C_O1,CS,0.5,1.759999999999991
2,32____,O1,CD,C_O1,Post,3.6666666666666665,3.970000000000084
2,32____,O1,CD,C_O1,Pre,0.3333333333333333,0.3233333333333424
2,32____,O1,CD,C_O1,CSPre,0.16666666666666669,1.4366666666666486
2,32____,O2,AB,B_O2,CS,3.1666666666666665,4.716666666666541
2,32____,O2,AB,B_O2,Post,3.8333333333333335,4.989999999999877
2,32____,O2,AB,B_O2,Pre,1.3333333333333333,1.0400000000001153
2,32____,O2,AB,B_O2,CSPre,1.8333333333333333,3.676666666666425
2,32____,O2,CD,D_O2,CS,2.3333333333333335,5.1566666666666805
2,32____,O2,CD,D_O2,Post,8.333333333333334,6.38333333333326
2,32____,O2,CD,D_O2,Pre,0.8333333333333333,0.3833333333333256
2,32____,O2,CD,D_O2,CSPre,1.5000000000000002,4.773333333333355
2,33____,O1,AB,A_O1,CS,3.5,4.6599999999999024
2,33____,O1,AB,A_O1,Post,6.333333333333333,6.259999999999981
2,33____,O1,AB,A_O1,Pre,0.8333333333333333,0.8733333333333159
2,33____,O1,AB,A_O1,CSPre,2.666666666666667,3.7866666666665867
2,33____,O1,CD,C_O1,CS,3,3.1900000000000355
2,33____,O1,CD,C_O1,Post,2,4.51666666666669
2,33____,O1,CD,C_O1,Pre,0,2.056666666666653
2,33____,O1,CD,C_O1,CSPre,3,1.1333333333333826
2,33____,O2,AB,B_O2,CS,2.6666666666666665,6.886666666666717
2,33____,O2,AB,B_O2,Post,4.5,6.21666666666664
2,33____,O2,AB,B_O2,Pre,0.8333333333333333,1.093333333333381
2,33____,O2,AB,B_O2,CSPre,1.8333333333333333,5.7933333333333366
2,33____,O2,CD,D_O2,CS,1.6666666666666665,2.8433333333333715
2,33____,O2,CD,D_O2,Post,4.5,5.53000000000001
2,33____,O2,CD,D_O2,Pre,0.8333333333333333,1.9666666666666213
2,33____,O2,CD,D_O2,CSPre,0.8333333333333333,0.8766666666667502
2,4_____,O1,AB,A_O1,CS,2,5.673333333333241
2,4_____,O1,AB,A_O1,Post,2,6.200000000000074
2,4_____,O1,AB,A_O1,Pre,1,2.883333333333316
2,4_____,O1,AB,A_O1,CSPre,1,2.7899999999999254
2,4_____,O1,CD,C_O1,CS,1.6666666666666665,5.16999999999994
2,4_____,O1,CD,C_O1,Post,2.166666666666667,5.133333333333448
2,4_____,O1,CD,C_O1,Pre,2.3333333333333335,2.893333333333388
2,4_____,O1,CD,C_O1,CSPre,-0.666666666666667,2.2766666666665523
2,4_____,O2,AB,B_O2,CS,3,6.036666666666633
2,4_____,O2,AB,B_O2,Post,1.3333333333333333,6.483333333333263
2,4_____,O2,AB,B_O2,Pre,1.3333333333333333,1.6033333333333533
2,4_____,O2,AB,B_O2,CSPre,1.6666666666666667,4.43333333333328
2,4_____,O2,CD,D_O2,CS,2.6666666666666665,4.986666666666632
2,4_____,O2,CD,D_O2,Post,1.5,6.683333333333318
2,4_____,O2,CD,D_O2,Pre,2.3333333333333335,1.1666666666667045
2,4_____,O2,CD,D_O2,CSPre,0.33333333333333304,3.8199999999999275
2,5_____,O1,AB,A_O1,CS,1.8333333333333333,4.663333333333279
2,5_____,O1,AB,A_O1,Post,1.6666666666666665,5.6166666666667
2,5_____,O1,AB,A_O1,Pre,2.5,0.8733333333333395
2,5_____,O1,AB,A_O1,CSPre,-0.6666666666666667,3.7899999999999396
2,5_____,O1,CD,C_O1,CS,1.1666666666666667,2.4566666666666066
2,5_____,O1,CD,C_O1,Post,2.5,5.336666666666696
2,5_____,O1,CD,C_O1,Pre,1,1.1833333333333516
2,5_____,O1,CD,C_O1,CSPre,0.16666666666666674,1.273333333333255
2,5_____,O2,AB,B_O2,CS,1.6666666666666665,4.116666666666617
2,5_____,O2,AB,B_O2,Post,2.166666666666667,5.346666666666654
2,5_____,O2,AB,B_O2,Pre,1,1.1433333333332691
2,5_____,O2,AB,B_O2,CSPre,0.6666666666666665,2.9733333333333483
2,5_____,O2,CD,D_O2,CS,1.1666666666666667,3.5766666666666156
2,5_____,O2,CD,D_O2,Post,1.8333333333333333,5.009999999999972
2,5_____,O2,CD,D_O2,Pre,1,0.509999999999972
2,5_____,O2,CD,D_O2,CSPre,0.16666666666666674,3.0666666666666433
2,6_____,O1,AB,A_O1,CS,2.5,2.233333333333261
2,6_____,O1,AB,A_O1,Post,0.6666666666666666,2.819999999999965
2,6_____,O1,AB,A_O1,Pre,0.3333333333333333,0.2566666666666605
2,6_____,O1,AB,A_O1,CSPre,2.1666666666666665,1.9766666666666004
2,6_____,O1,CD,C_O1,CS,1.5,2.250000000000057
2,6_____,O1,CD,C_O1,Post,2,3.6233333333333535
2,6_____,O1,CD,C_O1,Pre,0.6666666666666666,0.32333333333332354
2,6_____,O1,CD,C_O1,CSPre,0.8333333333333334,1.9266666666667334
2,6_____,O2,AB,B_O2,CS,3.1666666666666665,3.0166666666666986
2,6_____,O2,AB,B_O2,Post,1.1666666666666667,3.159999999999978
2,6_____,O2,AB,B_O2,Pre,0.16666666666666666,0.056666666666691
2,6_____,O2,AB,B_O2,CSPre,3,2.9600000000000075
2,6_____,O2,CD,D_O2,CS,1.5,1.746666666666684
2,6_____,O2,CD,D_O2,Post,1.6666666666666665,3.1800000000000543
2,6_____,O2,CD,D_O2,Pre,1,1.1633333333333837
2,6_____,O2,CD,D_O2,CSPre,0.5,0.5833333333333002
2,7_____,O1,AB,A_O1,CS,2.166666666666667,1.7533333333333159
2,7_____,O1,AB,A_O1,Post,2.6666666666666665,2.7500000000000755
2,7_____,O1,AB,A_O1,Pre,0.6666666666666666,0.993333333333382
2,7_____,O1,AB,A_O1,CSPre,1.5000000000000004,0.7599999999999338
2,7_____,O1,CD,C_O1,CS,2.166666666666667,2.753333333333425
2,7_____,O1,CD,C_O1,Post,1.3333333333333333,3.4633333333333667
2,7_____,O1,CD,C_O1,Pre,1.8333333333333333,2.51666666666668
2,7_____,O1,CD,C_O1,CSPre,0.3333333333333337,0.23666666666674496
2,7_____,O2,AB,B_O2,CS,2.166666666666667,3.5566666666666906
2,7_____,O2,AB,B_O2,Post,2.3333333333333335,3.9733333333333527
2,7_____,O2,AB,B_O2,Pre,0.8333333333333333,0.6800000000000306
2,7_____,O2,AB,B_O2,CSPre,1.3333333333333337,2.87666666666666
2,7_____,O2,CD,D_O2,CS,1.8333333333333333,1.979999999999966
2,7_____,O2,CD,D_O2,Post,1.6666666666666665,3.1399999999999535
2,7_____,O2,CD,D_O2,Pre,2.5,1.8833333333333966
