Day,subject,sex,CS_name,Period,MagEntries,MagDuration
6,8_____,F,A_O1,CS,3.75,4.565000000000197
6,8_____,F,A_O1,Post,1.25,6.275000000000034
6,8_____,F,A_O1,Pre,0.25,0.05500000000000675
6,8_____,F,A_O1,CSPre,3.5,4.51000000000019
6,8_____,F,AX_,CS,0.25,0.11500000000000912
6,8_____,F,AX_,Post,1,0.8350000000001361
6,8_____,F,AX_,Pre,0.75,0.2925000000000325
6,8_____,F,AX_,CSPre,-0.5,-0.1775000000000234
6,8_____,F,B_O2,CS,3.75,6.890000000000289
6,8_____,F,B_O2,Post,2.25,5.845000000000148
6,8_____,F,B_O2,Pre,0.5,0.28500000000000025
6,8_____,F,B_O2,CSPre,3.25,6.605000000000289
6,8_____,F,BY_,CS,1,1.7099999999999866
6,8_____,F,BY_,Post,0.75,1.5874999999999773
6,8_____,F,BY_,Pre,0.625,0.8549999999999898
6,8_____,F,BY_,CSPre,0.375,0.8549999999999969
7,1_____,F,A_O1,CS,7.5,5.234999999999999
7,1_____,F,A_O1,Post,6.25,6.385000000000005
7,1_____,F,A_O1,Pre,1,1.6150000000000377
7,1_____,F,A_O1,CSPre,6.5,3.619999999999962
7,1_____,F,AX_,CS,1.125,1.8050000000000352
7,1_____,F,AX_,Post,2.5,2.0700000000000465
7,1_____,F,AX_,Pre,0.875,0.5275000000000212
7,1_____,F,AX_,CSPre,0.25,1.277500000000014
7,1_____,F,B_O2,CS,4.75,5.080000000000084
7,1_____,F,B_O2,Post,4.5,6.665000000000036
7,1_____,F,B_O2,Pre,1,0.32500000000004553
7,1_____,F,B_O2,CSPre,3.75,4.755000000000038
7,1_____,F,BY_,CS,0.25,0.26499999999998636
7,1_____,F,BY_,Post,0.25,0.04249999999998981
7,1_____,F,BY_,Pre,0.125,0.1875
7,1_____,F,BY_,CSPre,0.125,0.07749999999998636
7,2_____,F,A_O1,CS,4.75,4.114999999999833
7,2_____,F,A_O1,Post,1.25,5.004999999999935
7,2_____,F,A_O1,Pre,1.5,1.3099999999998886
7,2_____,F,A_O1,CSPre,3.25,2.8049999999999446
7,2_____,F,AX_,CS,1.125,1.0524999999999523
7,2_____,F,AX_,Post,1.5,1.9349999999999454
7,2_____,F,AX_,Pre,0.25,0.3200000000000216
7,2_____,F,AX_,CSPre,0.875,0.7324999999999307
7,2_____,F,B_O2,CS,3.25,3.8850000000000477
7,2_____,F,B_O2,Post,0.5,4.274999999999864
7,2_____,F,B_O2,Pre,0.25,0.4749999999999944
7,2_____,F,B_O2,CSPre,3,3.4100000000000534
7,2_____,F,BY_,CS,1.625,1.2175000000000156
7,2_____,F,BY_,Post,1.5,2.3475000000000534
7,2_____,F,BY_,Pre,0.75,0.7049999999999983
7,2_____,F,BY_,CSPre,0.875,0.5125000000000173
7,26____,M,A_O1,CS,4.5,4.609999999999758
7,26____,M,A_O1,Post,2.75,6.015000000000036
7,26____,M,A_O1,Pre,0.25,0.544999999999959
7,26____,M,A_O1,CSPre,4.25,4.064999999999799
7,26____,M,AX_,CS,1.75,2.5249999999999915
7,26____,M,AX_,Post,1.375,2.205000000000005
7,26____,M,AX_,Pre,2.375,2.3299999999999095
7,26____,M,AX_,CSPre,-0.625,0.195000000000082
7,26____,M,B_O2,CS,4.5,5.605000000000061
7,26____,M,B_O2,Post,3.25,8.190000000000069
7,26____,M,B_O2,Pre,1.5,0.5399999999999777
7,26____,M,B_O2,CSPre,3,5.065000000000083
7,26____,M,BY_,CS,1,0.9924999999999712
7,26____,M,BY_,Post,0.625,0.5775000000000432
7,26____,M,BY_,Pre,0.25,0.22999999999999685
7,26____,M,BY_,CSPre,0.75,0.7624999999999743
7,27____,M,A_O1,CS,1.75,4.1299999999999795
7,27____,M,A_O1,Post,3.25,6.545000000000037
7,27____,M,A_O1,Pre,0,0
7,27____,M,A_O1,CSPre,1.75,4.1299999999999795
7,27____,M,AX_,CS,1.25,0.3724999999999739
7,27____,M,AX_,Post,1.125,0.9124999999999978
7,27____,M,AX_,Pre,0.375,0.08999999999999632
7,27____,M,AX_,CSPre,0.875,0.2824999999999776
7,27____,M,B_O2,CS,3,3.419999999999874
7,27____,M,B_O2,Post,5.75,5.055000000000064
7,27____,M,B_O2,Pre,0.5,0.6999999999999886
7,27____,M,B_O2,CSPre,2.5,2.719999999999885
7,27____,M,BY_,CS,1.25,1.782500000000027
7,27____,M,BY_,Post,0.875,2.322500000000076
7,27____,M,BY_,Pre,0.125,0.2400000000000021
7,27____,M,BY_,CSPre,1.125,1.5425000000000249
7,28____,M,A_O1,CS,4.75,2.8000000000001677
7,28____,M,A_O1,Post,1.25,5.699999999999974
7,28____,M,A_O1,Pre,1,0.09999999999995172
7,28____,M,A_O1,CSPre,3.75,2.700000000000216
7,28____,M,AX_,CS,1.875,0.7700000000000387
7,28____,M,AX_,Post,1.625,1.2075000000000227
7,28____,M,AX_,Pre,0.625,0.22499999999995163
7,28____,M,AX_,CSPre,1.25,0.545000000000087
7,28____,M,B_O2,CS,3.75,2.8449999999998847
7,28____,M,B_O2,Post,1.75,5.355000000000032
7,28____,M,B_O2,Pre,1.75,1.2700000000000244
7,28____,M,B_O2,CSPre,2,1.5749999999998603
7,28____,M,BY_,CS,0.875,0.4724999999999896
7,28____,M,BY_,Post,0.875,0.6574999999999702
7,28____,M,BY_,Pre,0.625,0.5324999999999848
7,28____,M,BY_,CSPre,0.25,-0.05999999999999517
7,29____,M,A_O1,CS,3,3.7799999999997667
7,29____,M,A_O1,Post,1.75,4.529999999999923
7,29____,M,A_O1,Pre,0.5,1.7700000000000173
7,29____,M,A_O1,CSPre,2.5,2.0099999999997493
7,29____,M,AX_,CS,0.625,1.2674999999999699
7,29____,M,AX_,Post,1.125,0.9499999999999886
7,29____,M,AX_,Pre,1.125,1.4724999999999966
7,29____,M,AX_,CSPre,-0.5,-0.20500000000002672
7,29____,M,B_O2,CS,3.5,6.089999999999918
7,29____,M,B_O2,Post,2.25,6.564999999999898
7,29____,M,B_O2,Pre,0.5,0.5199999999999962
7,29____,M,B_O2,CSPre,3,5.569999999999922
7,29____,M,BY_,CS,1.75,2.6249999999999147
7,29____,M,BY_,Post,1.875,4.2849999999999255
7,29____,M,BY_,Pre,0.125,0.2199999999999705
7,29____,M,BY_,CSPre,1.625,2.4049999999999443
7,3_____,F,A_O1,CS,1.5,2.5350000000000823
7,3_____,F,A_O1,Post,1.75,4.8200000000000855
7,3_____,F,A_O1,Pre,0.5,0.47500000000002274
7,3_____,F,A_O1,CSPre,1,2.0600000000000596
7,3_____,F,AX_,CS,0.875,1.0425000000000324
7,3_____,F,AX_,Post,1.125,1.9149999999999778
7,3_____,F,AX_,Pre,0.75,0.7650000000000576
7,3_____,F,AX_,CSPre,0.125,0.27749999999997477
7,3_____,F,B_O2,CS,2,3.249999999999943
7,3_____,F,B_O2,Post,2.5,4.094999999999942
7,3_____,F,B_O2,Pre,0.5,0.8750000000000566
7,3_____,F,B_O2,CSPre,1.5,2.3749999999998863
7,3_____,F,BY_,CS,2,3.084999999999937
7,3_____,F,BY_,Post,1.25,1.92500000000004
7,3_____,F,BY_,Pre,0.625,0.7700000000000218
7,3_____,F,BY_,CSPre,1.375,2.314999999999915
7,30____,M,A_O1,CS,9.25,6.414999999999949
7,30____,M,A_O1,Post,2.5,7.19500000000005
7,30____,M,A_O1,Pre,0.5,0.3550000000000182
7,30____,M,A_O1,CSPre,8.75,6.059999999999931
7,30____,M,AX_,CS,1.5,0.7025000000000149
7,30____,M,AX_,Post,1.25,0.9125000000000372
7,30____,M,AX_,Pre,0.875,1.444999999999993
7,30____,M,AX_,CSPre,0.625,-0.7424999999999781
7,30____,M,B_O2,CS,8.5,7.31499999999998
7,30____,M,B_O2,Post,5.5,7.219999999999845
7,30____,M,B_O2,Pre,2.5,0.510000000000094
7,30____,M,B_O2,CSPre,6,6.804999999999886
7,30____,M,BY_,CS,3.5,2.8799999999999955
7,30____,M,BY_,Post,1.125,2.6824999999999615
7,30____,M,BY_,Pre,1.125,0.9075000000000345
7,30____,M,BY_,CSPre,2.375,1.972499999999961
7,31____,M,A_O1,CS,2.75,8.65000000000002
7,31____,M,A_O1,Post,1,7.43499999999997
7,31____,M,A_O1,Pre,0.25,0.48000000000007503
7,31____,M,A_O1,CSPre,2.5,8.169999999999945
7,31____,M,AX_,CS,0.5,1.2550000000000239
7,31____,M,AX_,Post,0.625,1.2749999999999915
7,31____,M,AX_,Pre,0.375,0.4224999999999818
7,31____,M,AX_,CSPre,0.125,0.8325000000000421
7,31____,M,B_O2,CS,3.5,7.255000000000137
7,31____,M,B_O2,Post,2.25,9.690000000000026
7,31____,M,B_O2,Pre,0.5,0.9350000000000019
7,31____,M,B_O2,CSPre,3,6.320000000000134
7,31____,M,BY_,CS,1.125,2.010000000000005
7,31____,M,BY_,Post,1.25,4.415000000000013
7,31____,M,BY_,Pre,0.375,0.8324999999999889
7,31____,M,BY_,CSPre,0.75,1.1775000000000162
7,32____,M,A_O1,CS,4,3.865000000000123
7,32____,M,A_O1,Post,3.75,6.470000000000198
7,32____,M,A_O1,Pre,0.5,0.15000000000000574
7,32____,M,A_O1,CSPre,3.5,3.715000000000117
7,32____,M,AX_,CS,0.875,0.8150000000000545
7,32____,M,AX_,Post,2,4.329999999999991
7,32____,M,AX_,Pre,0.5,0.5699999999999933
7,32____,M,AX_,CSPre,0.375,0.24500000000006117
7,32____,M,B_O2,CS,4.25,4.319999999999879
7,32____,M,B_O2,Post,3.75,7.974999999999909
7,32____,M,B_O2,Pre,0.25,0.23499999999998525
7,32____,M,B_O2,CSPre,4,4.084999999999893
7,32____,M,BY_,CS,1.125,0.7049999999999272
7,32____,M,BY_,Post,1.125,2.0099999999999767
7,32____,M,BY_,Pre,0.75,0.45750000000000146
7,32____,M,BY_,CSPre,0.375,0.24749999999992578
7,33____,M,A_O1,CS,2.5,3.935000000000031
7,33____,M,A_O1,Post,4.75,5.1550000000002285
7,33____,M,A_O1,Pre,0,3.034999999999968
7,33____,M,A_O1,CSPre,2.5,0.900000000000063
7,33____,M,AX_,CS,1.625,2.2500000000000284
7,33____,M,AX_,Post,1.625,3.3699999999999837
7,33____,M,AX_,Pre,0.25,1.140000000000029
7,33____,M,AX_,CSPre,1.375,1.1099999999999994
7,33____,M,B_O2,CS,2.25,3.3099999999998673
7,33____,M,B_O2,Post,4.25,7.090000000000131
7,33____,M,B_O2,Pre,0,0
7,33____,M,B_O2,CSPre,2.25,3.3099999999998673
7,33____,M,BY_,CS,0.625,1.4824999999999307
7,33____,M,BY_,Post,1,2.86749999999995
7,33____,M,BY_,Pre,0.5,0.25750000000005
7,33____,M,BY_,CSPre,0.125,1.2249999999998806
7,4_____,F,A_O1,CS,3,5.340000000000153
7,4_____,F,A_O1,Post,3.25,5.474999999999959
7,4_____,F,A_O1,Pre,0.25,0.009999999999998
7,4_____,F,A_O1,CSPre,2.75,5.330000000000155
7,4_____,F,AX_,CS,1,1.3574999999999626
7,4_____,F,AX_,Post,1.375,1.9349999999999983
7,4_____,F,AX_,Pre,0.125,0.0200000000000005
7,4_____,F,AX_,CSPre,0.875,1.3374999999999622
7,4_____,F,B_O2,CS,4.75,5.625000000000115
7,4_____,F,B_O2,Post,2.25,7.385000000000105
7,4_____,F,B_O2,Pre,0,0
7,4_____,F,B_O2,CSPre,4.75,5.625000000000115
7,4_____,F,BY_,CS,2.375,3.0249999999998782
7,4_____,F,BY_,Post,1.625,2.1224999999999956
7,4_____,F,BY_,Pre,0.5,0.5300000000000153
7,4_____,F,BY_,CSPre,1.875,2.494999999999863
7,5_____,F,A_O1,CS,4,5.360000000000099
7,5_____,F,A_O1,Post,1.5,9.115000000000038
7,5_____,F,A_O1,Pre,0,0
7,5_____,F,A_O1,CSPre,4,5.360000000000099
7,5_____,F,AX_,CS,2,2.752499999999994
7,5_____,F,AX_,Post,1.125,1.7750000000000197
7,5_____,F,AX_,Pre,0.375,0.8725000000000059
7,5_____,F,AX_,CSPre,1.625,1.8799999999999883
7,5_____,F,B_O2,CS,2.25,4.910000000000068
7,5_____,F,B_O2,Post,2.25,8.575000000000045
7,5_____,F,B_O2,Pre,0.25,0.134999999999991
7,5_____,F,B_O2,CSPre,2,4.775000000000077
7,5_____,F,BY_,CS,1.5,2.1200000000000045
7,5_____,F,BY_,Post,0.625,1.7374999999999545
7,5_____,F,BY_,Pre,0.625,0.237500000000038
7,5_____,F,BY_,CSPre,0.875,1.8824999999999665
7,6_____,F,A_O1,CS,7.75,4.784999999999963
7,6_____,F,A_O1,Post,0.75,5.349999999999934
7,6_____,F,A_O1,Pre,1.75,0.424999999999967
7,6_____,F,A_O1,CSPre,6,4.359999999999996
7,6_____,F,AX_,CS,1.625,0.6000000000000509
7,6_____,F,AX_,Post,0.875,2.6975000000000335
7,6_____,F,AX_,Pre,1.25,1.234999999999971
7,6_____,F,AX_,CSPre,0.375,-0.6349999999999201
7,6_____,F,B_O2,CS,3.5,2.4250000000000256
7,6_____,F,B_O2,Post,1.75,3.63499999999992
7,6_____,F,B_O2,Pre,1,2.4999999999999645
7,6_____,F,B_O2,CSPre,2.5,-0.0749999999999389
7,6_____,F,BY_,CS,0.25,0.21999999999999886
7,6_____,F,BY_,Post,0.25,0.5649999999999693
7,6_____,F,BY_,Pre,1.75,2.6725000000000136
7,6_____,F,BY_,CSPre,-1.5,-2.452500000000015
7,7_____,F,A_O1,CS,6,3.2800000000000007
7,7_____,F,A_O1,Post,2,4.54500000000013
7,7_____,F,A_O1,Pre,0.5,1.4399999999999409
7,7_____,F,A_O1,CSPre,5.5,1.8400000000000598
7,7_____,F,AX_,CS,1.25,0.602500000000127
7,7_____,F,AX_,Post,1.5,1.9499999999998607
7,7_____,F,AX_,Pre,0.375,0.7049999999999841
7,7_____,F,AX_,CSPre,0.875,-0.10249999999985704
7,7_____,F,B_O2,CS,2,1.5899999999999181
7,7_____,F,B_O2,Post,2,3.4649999999998613
7,7_____,F,B_O2,Pre,0,0
7,7_____,F,B_O2,CSPre,2,1.5899999999999181
7,7_____,F,BY_,CS,0.25,0.1050000000000484
7,7_____,F,BY_,Post,0.75,1.069999999999979
7,7_____,F,BY_,Pre,0.625,0.4874999999999884
7,7_____,F,BY_,CSPre,-0.375,-0.38249999999994
7,8_____,F,A_O1,CS,3.25,2.549999999999841
7,8_____,F,A_O1,Post,3.5,6.050000000000012
7,8_____,F,A_O1,Pre,2.25,1.7449999999999475
7,8_____,F,A_O1,CSPre,1,0.8049999999998934
7,8_____,F,AX_,CS,1.125,0.8700000000000402
7,8_____,F,AX_,Post,1.25,1.5699999999999363
7,8_____,F,AX_,Pre,2.125,1.8474999999999753
7,8_____,F,AX_,CSPre,-1,-0.9774999999999351
7,8_____,F,B_O2,CS,4.25,5.510000000000105
7,8_____,F,B_O2,Post,1.25,5.3849999999999625
7,8_____,F,B_O2,Pre,1.25,0.94999999999987494
7,8_____,F,B_O2,CSPre,3,4.56000000000023
7,8_____,F,BY_,CS,1.875,2.0925000000000153
7,8_____,F,BY_,Post,1.25,2.809999999999974
7,8_____,F,BY_,Pre,2,0.6224999999999313
7,8_____,F,BY_,CSPre,-0.125,1.4700000000000841
8,1_____,F,A_O1,CS,7.5,6.229999999999933
8,1_____,F,A_O1,Post,5.5,6.204999999999899
8,1_____,F,A_O1,Pre,0,0
8,1_____,F,A_O1,CSPre,7.5,6.229999999999933
8,1_____,F,AX_,CS,0.875,1.6524999999999468
8,1_____,F,AX_,Post,1.75,1.6525000000000318
8,1_____,F,AX_,Pre,0,0
8,1_____,F,AX_,CSPre,0.875,1.6524999999999468
8,1_____,F,B_O2,CS,3.25,5.600000000000136
8,1_____,F,B_O2,Post,3.5,4.24499999999999
8,1_____,F,B_O2,Pre,0,0
8,1_____,F,B_O2,CSPre,3.25,5.600000000000136
8,1_____,F,BY_,CS,0.625,1.0925000000000082
8,1_____,F,BY_,Post,0.75,1.1300000000000132
8,1_____,F,BY_,Pre,0.375,0.6799999999999572
8,1_____,F,BY_,CSPre,0.25,0.41250000000005105
8,2_____,F,A_O1,CS,5.5,3.515000000000015
8,2_____,F,A_O1,Post,1.75,4.855000000000004
8,2_____,F,A_O1,Pre,1,2.159999999999947
8,2_____,F,A_O1,CSPre,4.5,1.355000000000068
8,2_____,F,AX_,CS,1.375,1.2425000000000495
8,2_____,F,AX_,Post,0.75,1.0675000000000558
8,2_____,F,AX_,Pre,0.125,0.1924999999999954
8,2_____,F,AX_,CSPre,1.25,1.050000000000054
8,2_____,F,B_O2,CS,5,3.6900000000002176
8,2_____,F,B_O2,Post,1.75,3.4899999999999625
8,2_____,F,B_O2,Pre,0.5,0.09500000000000251
8,2_____,F,B_O2,CSPre,4.5,3.595000000000215
8,2_____,F,BY_,CS,0.5,0.6950000000000501
8,2_____,F,BY_,Post,1,1.2775000000000603
8,2_____,F,BY_,Pre,1,0.6124999999999757
8,2_____,F,BY_,CSPre,-0.5,0.0825000000000744
8,26____,M,A_O1,CS,4,5.529999999999831
8,26____,M,A_O1,Post,1.75,6.67000000000013
8,26____,M,A_O1,Pre,0.25,0.715000000000032
8,26____,M,A_O1,CSPre,3.75,4.814999999999799
8,26____,M,AX_,CS,1,2.187499999999929
8,26____,M,AX_,Post,0.875,1.6525000000000245
8,26____,M,AX_,Pre,0.5,1.5874999999999773
8,26____,M,AX_,CSPre,0.5,0.5999999999999517
8,26____,M,B_O2,CS,4,5.679999999999907
8,26____,M,B_O2,Post,7.5,8.005000000000045
8,26____,M,B_O2,Pre,0.5,0.7500000000000284
8,26____,M,B_O2,CSPre,3.5,4.929999999999879
8,26____,M,BY_,CS,1.125,1.0075000000000003
8,26____,M,BY_,Post,0.625,0.9124999999999872
8,26____,M,BY_,Pre,0.5,0.5175000000000196
8,26____,M,BY_,CSPre,0.625,0.4899999999999807
8,27____,M,A_O1,CS,1.5,3.8850000000000477
8,27____,M,A_O1,Post,2.5,4.805000000000092
8,27____,M,A_O1,Pre,0.5,0.04499999999995907
8,27____,M,A_O1,CSPre,1,3.8400000000000887
8,27____,M,AX_,CS,0.375,1.3250000000000097
8,27____,M,AX_,Post,0.75,1.5550000000000141
8,27____,M,AX_,Pre,0.125,0.41500000000002035
8,27____,M,AX_,CSPre,0.25,0.9099999999999894
8,27____,M,B_O2,CS,2.5,4.774999999999936
8,27____,M,B_O2,Post,4.5,4.77499999999997
8,27____,M,B_O2,Pre,0,0
8,27____,M,B_O2,CSPre,2.5,4.774999999999936
8,27____,M,BY_,CS,0.625,0.6724999999999569
8,27____,M,BY_,Post,0.125,1.2549999999999812
8,27____,M,BY_,Pre,0.375,0.15500000000000128
8,27____,M,BY_,CSPre,0.25,0.5174999999999557
8,28____,M,A_O1,CS,5,4.704999999999991
8,28____,M,A_O1,Post,2,5.994999999999976
8,28____,M,A_O1,Pre,0.5,0.6049999999999542
8,28____,M,A_O1,CSPre,4.5,4.100000000000037
8,28____,M,AX_,CS,0.875,0.7774999999999608
8,28____,M,AX_,Post,1.125,1.1949999999999648
8,28____,M,AX_,Pre,0.375,0.18250000000003294
8,28____,M,AX_,CSPre,0.5,0.5949999999999278
8,28____,M,B_O2,CS,4.75,3.2549999999999386
8,28____,M,B_O2,Post,0.75,7.199999999999989
8,28____,M,B_O2,Pre,0.25,0.080000000000041
8,28____,M,B_O2,CSPre,4.5,3.1749999999998977
8,28____,M,BY_,CS,1.625,1.709999999999984
8,28____,M,BY_,Post,0.875,0.8999999999999774
8,28____,M,BY_,Pre,0.25,0.09999999999999437
8,28____,M,BY_,CSPre,1.375,1.6099999999999897
8,29____,M,A_O1,CS,4.5,4.990000000000322
8,29____,M,A_O1,Post,2,6.260000000000048
8,29____,M,A_O1,Pre,1.25,1.135000000000019
8,29____,M,A_O1,CSPre,3.25,3.8550000000003024
8,29____,M,AX_,CS,1.625,1.7699999999999392
8,29____,M,AX_,Post,2.625,1.7374999999999403
8,29____,M,AX_,Pre,1.125,1.1225000000000447
8,29____,M,AX_,CSPre,0.5,0.6474999999998945
8,29____,M,B_O2,CS,2.75,5.455000000000037
8,29____,M,B_O2,Post,2.5,5.655000000000026
8,29____,M,B_O2,Pre,1.25,0.344999999999999
8,29____,M,B_O2,CSPre,1.5,5.1100000000000385
8,29____,M,BY_,CS,1.375,1.9850000000000136
8,29____,M,BY_,Post,2.125,2.612500000000029
8,29____,M,BY_,Pre,0.125,0.07499999999998863
8,29____,M,BY_,CSPre,1.25,1.910000000000025
8,3_____,F,A_O1,CS,2.25,2.034999999999982
8,3_____,F,A_O1,Post,2.25,4.684999999999945
8,3_____,F,A_O1,Pre,0,0.22500000000002274
8,3_____,F,A_O1,CSPre,2.25,1.8099999999999592
8,3_____,F,AX_,CS,1.625,1.8925000000000765
8,3_____,F,AX_,Post,1.375,2.4924999999999677
8,3_____,F,AX_,Pre,0.625,0.38500000000003004
8,3_____,F,AX_,CSPre,1,1.5075000000000465
8,3_____,F,B_O2,CS,3.25,3.275000000000063
8,3_____,F,B_O2,Post,2.75,7.409999999999911
8,3_____,F,B_O2,Pre,0.25,0.9000000000000058
8,3_____,F,B_O2,CSPre,3,2.3750000000000573
8,3_____,F,BY_,CS,1.75,2.357499999999958
8,3_____,F,BY_,Post,2,2.524999999999972
8,3_____,F,BY_,Pre,2.375,2.282499999999956
8,3_____,F,BY_,CSPre,-0.625,0.0750000000000024
8,30____,M,A_O1,CS,8.25,8.184999999999917
8,30____,M,A_O1,Post,2,8.410000000000025
8,30____,M,A_O1,Pre,1.25,2.0700000000000216
8,30____,M,A_O1,CSPre,7,6.114999999999895
8,30____,M,AX_,CS,0,0
8,30____,M,AX_,Post,1.25,0.46999999999997055
8,30____,M,AX_,Pre,0.875,0.752499999999948
8,30____,M,AX_,CSPre,-0.875,-0.752499999999948
8,30____,M,B_O2,CS,6.25,6.559999999999975
8,30____,M,B_O2,Post,2.25,7.170000000000015
8,30____,M,B_O2,Pre,1,2.240000000000066
8,30____,M,B_O2,CSPre,5.25,4.319999999999909
8,30____,M,BY_,CS,1.375,1.1375000000000774
8,30____,M,BY_,Post,2.125,2.6474999999999618
8,30____,M,BY_,Pre,0.5,1.0624999999999432
8,30____,M,BY_,CSPre,0.875,0.07500000000013429
8,31____,M,A_O1,CS,5.25,6.899999999999977
8,31____,M,A_O1,Post,4,7.455000000000126
8,31____,M,A_O1,Pre,0.25,0.6100000000000138
8,31____,M,A_O1,CSPre,5,6.289999999999964
8,31____,M,AX_,CS,2.125,4.092499999999987
8,31____,M,AX_,Post,1,3.165000000000049
8,31____,M,AX_,Pre,0,0
8,31____,M,AX_,CSPre,2.125,4.092499999999987
8,31____,M,B_O2,CS,4.25,7.750000000000071
8,31____,M,B_O2,Post,3.5,7.744999999999963
8,31____,M,B_O2,Pre,0.25,1.3449999999999986
8,31____,M,B_O2,CSPre,4,6.405000000000072
8,31____,M,BY_,CS,2.75,4.050000000000111
8,31____,M,BY_,Post,1.5,4.405000000000005
8,31____,M,BY_,Pre,0,0
8,31____,M,BY_,CSPre,2.75,4.050000000000111
8,32____,M,A_O1,CS,3.5,4.484999999999999
8,32____,M,A_O1,Post,2,6.105000000000004
8,32____,M,A_O1,Pre,0.5,0.3300000000000128
8,32____,M,A_O1,CSPre,3,4.154999999999987
8,32____,M,AX_,CS,1.5,1.6875000000000568
8,32____,M,AX_,Post,1.5,2.562500000000057
8,32____,M,AX_,Pre,1.25,0.7874999999999517
8,32____,M,AX_,CSPre,0.25,0.9000000000001052
8,32____,M,B_O2,CS,4.75,5.434999999999989
8,32____,M,B_O2,Post,5.75,7.265000000000114
8,32____,M,B_O2,Pre,0.75,0.7849999999999113
8,32____,M,B_O2,CSPre,4,4.650000000000078
8,32____,M,BY_,CS,1,0.6524999999999749
8,32____,M,BY_,Post,1.25,1.3850000000000762
8,32____,M,BY_,Pre,0.625,0.4650000000000033
8,32____,M,BY_,CSPre,0.375,0.18749999999997158
8,33____,M,A_O1,CS,4.25,5.520000000000124
8,33____,M,A_O1,Post,2.25,6.2349999999998715
8,33____,M,A_O1,Pre,1.5,2.7099999999999937
8,33____,M,A_O1,CSPre,2.75,2.81000000000013
8,33____,M,AX_,CS,1,1.092499999999987
8,33____,M,AX_,Post,1,2.9899999999999665
8,33____,M,AX_,Pre,0.375,0.36499999999999483
8,33____,M,AX_,CSPre,0.625,0.727499999999992
8,33____,M,B_O2,CS,3.5,4.080000000000041
8,33____,M,B_O2,Post,7.5,7.280000000000172
8,33____,M,B_O2,Pre,0,0
8,33____,M,B_O2,CSPre,3.5,4.080000000000041
8,33____,M,BY_,CS,1.25,2.0949999999999704
8,33____,M,BY_,Post,0.75,2.2550000000000097
8,33____,M,BY_,Pre,2.5,1.8075000000000898
8,33____,M,BY_,CSPre,-1.25,0.28749999999988063
8,4_____,F,A_O1,CS,3,4.755000000000109
8,4_____,F,A_O1,Post,0,3.3500000000000227
8,4_____,F,A_O1,Pre,0.5,0.3300000000000533
8,4_____,F,A_O1,CSPre,2.5,4.425000000000056
8,4_____,F,AX_,CS,1.375,1.7249999999999799
8,4_____,F,AX_,Post,1,2.202500000000038
8,4_____,F,AX_,Pre,0,0.3025000000000091
8,4_____,F,AX_,CSPre,1.375,1.4224999999999708
8,4_____,F,B_O2,CS,4.25,6.225000000000023
8,4_____,F,B_O2,Post,1.25,7.129999999999853
8,4_____,F,B_O2,Pre,0.5,0.7600000000000051
8,4_____,F,B_O2,CSPre,3.75,5.465000000000018
8,4_____,F,BY_,CS,2.25,3.8849999999998843
8,4_____,F,BY_,Post,2.25,3.2150000000000247
8,4_____,F,BY_,Pre,0.5,0.2174999999999797
8,4_____,F,BY_,CSPre,1.75,3.6674999999999045
8,5_____,F,A_O1,CS,5.25,4.904999999999994
8,5_____,F,A_O1,Post,1.25,6.7999999999999545
8,5_____,F,A_O1,Pre,1.25,1.5399999999999707
8,5_____,F,A_O1,CSPre,4,3.3650000000000233
8,5_____,F,AX_,CS,1.75,2.8099999999999463
8,5_____,F,AX_,Post,2.625,3.3374999999999737
8,5_____,F,AX_,Pre,1.375,1.380000000000028
8,5_____,F,AX_,CSPre,0.375,1.4299999999999182
8,5_____,F,B_O2,CS,2.5,4.074999999999903
8,5_____,F,B_O2,Post,4.5,7.314999999999997
8,5_____,F,B_O2,Pre,1.5,0.8450000000000844
8,5_____,F,B_O2,CSPre,1,3.2299999999998192
8,5_____,F,BY_,CS,0.875,0.5825000000000032
8,5_____,F,BY_,Post,0.625,0.26749999999999124
8,5_____,F,BY_,Pre,0.25,0.27499999999999863
8,5_____,F,BY_,CSPre,0.625,0.3075000000000046
8,6_____,F,A_O1,CS,6.75,5.019999999999839
8,6_____,F,A_O1,Post,0.75,3.4449999999999648
8,6_____,F,A_O1,Pre,0.5,0.450000000000017
8,6_____,F,A_O1,CSPre,6.25,4.569999999999822
8,6_____,F,AX_,CS,1.5,1.1574999999999844
8,6_____,F,AX_,Post,1.25,0.98750000000012494
8,6_____,F,AX_,Pre,0.875,0.8775000000000119
8,6_____,F,AX_,CSPre,0.625,0.2799999999999725
8,6_____,F,B_O2,CS,5.25,3.765000000000214
8,6_____,F,B_O2,Post,2.5,3.7000000000000166
8,6_____,F,B_O2,Pre,1,1.0049999999999955
8,6_____,F,B_O2,CSPre,4.25,2.7600000000002187
8,6_____,F,BY_,CS,0.875,0.9350000000000307
8,6_____,F,BY_,Post,1.125,1.7600000000001046
8,6_____,F,BY_,Pre,0.375,1.5075000000000216
8,6_____,F,BY_,CSPre,0.5,-0.5724999999999909
8,7_____,F,A_O1,CS,5.25,3.2750000000000625
8,7_____,F,A_O1,Post,2.5,6.820000000000164
8,7_____,F,A_O1,Pre,0.75,0.17000000000000176
8,7_____,F,A_O1,CSPre,4.5,3.105000000000061
8,7_____,F,AX_,CS,0.875,0.5749999999999885
