folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur,counterbalancing,sex,Left_LeverCueID,Right_LeverCueID,CS_LeftLeverName,CS_RightLeverName,TestCondition,Test,Day,timebins_10,measure,Probability,Value,Freq
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,23,1320,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,24,1380,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,25,1440,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,26,1500,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,27,1560,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,28,1620,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,29,1680,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,LP,P50,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P100,High,0
Test1_Day13,CRFTest1P45,CRFTest1P45_Rat39.csv,39____,45,15,1,C,Marios,189,30,1740,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,M,Siren,Noise,A++--,C++,High_100Vs50,Test1,Day13,3,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,1,0,60,1,0.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,1,0,60,1,0.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,1,0,60,1,0.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,1,0,60,1,0.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,2,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,3,120,180,1,0.180000000000007,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,3,120,180,1,0.180000000000007,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,3,120,180,1,0.180000000000007,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,3,120,180,1,0.180000000000007,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,4,180,240,0,0,1,7.36000000000001,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,4,180,240,0,0,1,7.36000000000001,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,4,180,240,0,0,1,7.36000000000001,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,4,180,240,0,0,1,7.36000000000001,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,5,240,300,1,0.480000000000018,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,5,240,300,1,0.480000000000018,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,5,240,300,1,0.480000000000018,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,5,240,300,1,0.480000000000018,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,6,300,360,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,6,300,360,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,6,300,360,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,6,300,360,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,7,360,420,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,7,360,420,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,7,360,420,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,7,360,420,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,8,420,480,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,8,420,480,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,8,420,480,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,8,420,480,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,9,480,540,2,2.67999999999995,0,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,2
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,9,480,540,2,2.67999999999995,0,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,9,480,540,2,2.67999999999995,0,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,9,480,540,2,2.67999999999995,0,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,10,540,600,2,0.82000000000005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P100,High,2
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,10,540,600,2,0.82000000000005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,10,540,600,2,0.82000000000005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,10,540,600,2,0.82000000000005,0,0,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,1,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,12,660,720,2,1.92000000000007,1,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,2
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,12,660,720,2,1.92000000000007,1,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,12,660,720,2,1.92000000000007,1,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,12,660,720,2,1.92000000000007,1,1.27999999999997,0,0,0,0,1,1,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,13,720,780,1,0.0799999999999272,2,5.88,0,0,0,0,0,0,0,0,1,1,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,13,720,780,1,0.0799999999999272,2,5.88,0,0,0,0,0,0,0,0,1,1,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,2
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,13,720,780,1,0.0799999999999272,2,5.88,0,0,0,0,0,0,0,0,1,1,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,13,720,780,1,0.0799999999999272,2,5.88,0,0,0,0,0,0,0,0,1,1,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,1
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,14,780,840,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,14,780,840,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,14,780,840,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,14,780,840,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,15,840,900,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,15,840,900,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,15,840,900,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,15,840,900,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,16,900,960,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,16,900,960,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,LP,P50,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,16,900,960,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P100,High,0
Test2_Day13,CRFTest2P38,CRFTest2P38_Rat15.csv,15____,38,1,1,C,Marios,194,16,900,960,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,C,F,Click,Tone,C++,A++--,High_100Vs50,Test2,Day13,2,CS,P50,High,0
