Day,subject,CS_name,Period,MagEntries,MagDuration
2,6_____,A_O1,CS,0.8333333333333333,1.1033333333334288
2,6_____,A_O1,Post,0,0.1533333333333455
2,6_____,A_O1,Pre,0,0
2,6_____,A_O1,CSPre,0.8333333333333333,1.1033333333334288
2,6_____,B_O2,CS,0.8333333333333333,1.5300000000000202
2,6_____,B_O2,Post,0.3333333333333333,0.10999999999999467
2,6_____,B_O2,Pre,0,0
2,6_____,B_O2,CSPre,0.8333333333333333,1.5300000000000202
2,6_____,C_O1,CS,0.3333333333333333,0.780000000000039
2,6_____,C_O1,Post,0.3333333333333333,0.6866666666666104
2,6_____,C_O1,Pre,0.5,0.18000000000000685
2,6_____,C_O1,CSPre,-0.16666666666666669,0.6000000000000322
2,6_____,D_O2,CS,0.6666666666666666,0.9966666666666886
2,6_____,D_O2,Post,1,0.9500000000000739
2,6_____,D_O2,Pre,0.6666666666666666,0.8266666666667202
2,6_____,D_O2,CSPre,0,0.1699999999999684
2,7_____,A_O1,CS,0.8333333333333333,0.41999999999994714
2,7_____,A_O1,Post,0.6666666666666666,0.6333333333333259
2,7_____,A_O1,Pre,0.3333333333333333,0.48666666666671665
2,7_____,A_O1,CSPre,0.49999999999999994,-0.06666666666676951
2,7_____,B_O2,CS,1,1.4533333333333378
2,7_____,B_O2,Post,1.8333333333333333,1.5633333333333563
2,7_____,B_O2,Pre,0.5,0.3633333333333535
2,7_____,B_O2,CSPre,0.5,1.0899999999999843
2,7_____,C_O1,CS,0.8333333333333333,1.0233333333334256
2,7_____,C_O1,Post,0.3333333333333333,0.9500000000000266
2,7_____,C_O1,Pre,1.3333333333333333,1.2133333333333476
2,7_____,C_O1,CSPre,-0.5,-0.189999999999922
2,7_____,D_O2,CS,0.3333333333333333,0.7966666666666005
2,7_____,D_O2,Post,0.16666666666666666,0.6766666666666575
2,7_____,D_O2,Pre,1,0.6700000000000822
2,7_____,D_O2,CSPre,-0.6666666666666667,0.12666666666651827
2,8_____,A_O1,CS,0.8333333333333333,1.6566666666666996
2,8_____,A_O1,Post,1,1.223333333333315
2,8_____,A_O1,Pre,0.3333333333333333,0.6699999999999875
2,8_____,A_O1,CSPre,0.49999999999999994,0.9866666666667121
2,8_____,B_O2,CS,1,1.5999999999999515
2,8_____,B_O2,Post,2,1.0966666666667235
2,8_____,B_O2,Pre,0.16666666666666666,0.3166666666666628
2,8_____,B_O2,CSPre,0.8333333333333334,1.2833333333332886
2,8_____,C_O1,CS,1.3333333333333333,1.9933333333334153
2,8_____,C_O1,Post,1.1666666666666667,1.056666666666672
2,8_____,C_O1,Pre,0.5,1.703333333333338
2,8_____,C_O1,CSPre,0.8333333333333333,0.2900000000000773
2,8_____,D_O2,CS,1,2.6733333333332703
2,8_____,D_O2,Post,1.6666666666666665,1.8800000000000239
2,8_____,D_O2,Pre,0.3333333333333333,0.170000000000016
2,8_____,D_O2,CSPre,0.6666666666666667,2.5033333333332544
3,1_____,A_O1,CS,1.6666666666666665,2.549999999999964
3,1_____,A_O1,Post,0.6666666666666666,1.6000000000000039
3,1_____,A_O1,Pre,0.16666666666666666,0.566666666666644
3,1_____,A_O1,CSPre,1.4999999999999998,1.9833333333333198
3,1_____,B_O2,CS,1.3333333333333333,1.5500000000000944
3,1_____,B_O2,Post,0.6666666666666666,1.7933333333333694
3,1_____,B_O2,Pre,0.3333333333333333,0.21333333333334764
3,1_____,B_O2,CSPre,1,1.3366666666667468
3,1_____,C_O1,CS,1,1.670000000000016
3,1_____,C_O1,Post,1.3333333333333333,2.386666666666713
3,1_____,C_O1,Pre,0.3333333333333333,0.316666666666625
3,1_____,C_O1,CSPre,0.6666666666666667,1.3533333333333908
3,1_____,D_O2,CS,1.3333333333333333,1.8366666666666256
3,1_____,D_O2,Post,1.6666666666666665,0.7433333333333108
3,1_____,D_O2,Pre,0,0.3466666666666545
3,1_____,D_O2,CSPre,1.3333333333333333,1.4899999999999711
3,2_____,A_O1,CS,1.8333333333333333,2.200000000000159
3,2_____,A_O1,Post,1.5,1.9699999999999322
3,2_____,A_O1,Pre,0.16666666666666666,1.0533333333333226
3,2_____,A_O1,CSPre,1.6666666666666665,1.1466666666668366
3,2_____,B_O2,CS,0.8333333333333333,1.2399999999999902
3,2_____,B_O2,Post,3.1666666666666665,1.9233333333332991
3,2_____,B_O2,Pre,0.3333333333333333,0.273333333333293
3,2_____,B_O2,CSPre,0.49999999999999994,0.9666666666666972
3,2_____,C_O1,CS,1.3333333333333333,1.5266666666666142
3,2_____,C_O1,Post,1,1.4266666666666956
3,2_____,C_O1,Pre,0.16666666666666666,0.17000000000001583
3,2_____,C_O1,CSPre,1.1666666666666665,1.3566666666665983
3,2_____,D_O2,CS,1.1666666666666667,1.1900000000000237
3,2_____,D_O2,Post,1.6666666666666665,1.956666666666706
3,2_____,D_O2,Pre,1.1666666666666667,1.0166666666665876
3,2_____,D_O2,CSPre,0,0.17333333333343615
3,26____,A_O1,CS,2,2.1366666666665424
3,26____,A_O1,Post,1.1666666666666667,1.210000000000084
3,26____,A_O1,Pre,0.6666666666666666,0.4599999999999985
3,26____,A_O1,CSPre,1.3333333333333335,1.6766666666665437
3,26____,B_O2,CS,2,2.8000000000001153
3,26____,B_O2,Post,2,1.6666666666665813
3,26____,B_O2,Pre,0.6666666666666666,1.0900000000000556
3,26____,B_O2,CSPre,1.3333333333333335,1.7100000000000597
3,26____,C_O1,CS,2.166666666666667,2.436666666666705
3,26____,C_O1,Post,2.166666666666667,0.730000000000056
3,26____,C_O1,Pre,1.5,1.7133333333333856
3,26____,C_O1,CSPre,0.666666666666667,0.7233333333333196
3,26____,D_O2,CS,1.5,1.7766666666667845
3,26____,D_O2,Post,1.1666666666666667,0.7733333333333502
3,26____,D_O2,Pre,0.3333333333333333,0.320000000000012
3,26____,D_O2,CSPre,1.1666666666666667,1.4566666666667725
3,27____,A_O1,CS,1.5,2.600000000000042
3,27____,A_O1,Post,1,1.3133333333333512
3,27____,A_O1,Pre,0,0
3,27____,A_O1,CSPre,1.5,2.600000000000042
3,27____,B_O2,CS,1.6666666666666665,2.5166666666665853
3,27____,B_O2,Post,1.1666666666666667,2.099999999999928
3,27____,B_O2,Pre,0,0
3,27____,B_O2,CSPre,1.6666666666666665,2.5166666666665853
3,27____,C_O1,CS,0.8333333333333333,1.9933333333333392
3,27____,C_O1,Post,0.6666666666666666,1.8366666666666684
3,27____,C_O1,Pre,0.6666666666666666,0.40000000000003416
3,27____,C_O1,CSPre,0.16666666666666663,1.593333333333305
3,27____,D_O2,CS,0.8333333333333333,1.7033333333333474
3,27____,D_O2,Post,1.8333333333333333,1.556666666666634
3,27____,D_O2,Pre,0.16666666666666666,0.11000000000000418
3,27____,D_O2,CSPre,0.6666666666666666,1.5933333333333433
3,28____,A_O1,CS,1.8333333333333333,1.336666666666664
3,28____,A_O1,Post,1.5,1.170000000000016
3,28____,A_O1,Pre,0.5,0.4366666666666485
3,28____,A_O1,CSPre,1.3333333333333333,0.9000000000000155
3,28____,B_O2,CS,2.166666666666667,2.2633333333333403
3,28____,B_O2,Post,1.5,2.4899999999999336
3,28____,B_O2,Pre,1.3333333333333333,0.7599999999999718
3,28____,B_O2,CSPre,0.8333333333333337,1.5033333333333685
3,28____,C_O1,CS,0.8333333333333333,0.6133333333332872
3,28____,C_O1,Post,1.6666666666666665,2.0733333333332196
3,28____,C_O1,Pre,0.8333333333333333,0.3999999999999207
3,28____,C_O1,CSPre,0,0.21333333333336651
3,28____,D_O2,CS,1.5,0.95666666666661615
3,28____,D_O2,Post,2.5,2.1999999999999127
3,28____,D_O2,Pre,0.16666666666666666,0.07333333333334249
3,28____,D_O2,CSPre,1.3333333333333333,0.8833333333332737
3,29____,A_O1,CS,1,1.3733333333333348
3,29____,A_O1,Post,0.8333333333333333,0.5100000000000101
3,29____,A_O1,Pre,0,0
3,29____,A_O1,CSPre,1,1.3733333333333348
3,29____,B_O2,CS,2.6666666666666665,2.266666666666557
3,29____,B_O2,Post,0.5,0.28999999999998266
3,29____,B_O2,Pre,0.16666666666666666,0.033333333333340834
3,29____,B_O2,CSPre,2.5,2.233333333333216
3,29____,C_O1,CS,1.1666666666666667,1.280000000000011
3,29____,C_O1,Post,0.8333333333333333,0.7233333333333007
3,29____,C_O1,Pre,0.3333333333333333,0.033333333333378866
3,29____,C_O1,CSPre,0.8333333333333335,1.246666666666632
3,29____,D_O2,CS,1.8333333333333333,0.9000000000000485
3,29____,D_O2,Post,1.8333333333333333,0.6433333333333356
3,29____,D_O2,Pre,0.6666666666666666,0.41999999999999704
3,29____,D_O2,CSPre,1.1666666666666665,0.4800000000000515
3,3_____,A_O1,CS,1.1666666666666667,1.426666666666667
3,3_____,A_O1,Post,0.6666666666666666,1.4799999999999425
3,3_____,A_O1,Pre,0.6666666666666666,1.6033333333333533
3,3_____,A_O1,CSPre,0.5000000000000001,-0.1766666666666863
3,3_____,B_O2,CS,1.6666666666666665,2.000000000000057
3,3_____,B_O2,Post,1,2.3666666666666933
3,3_____,B_O2,Pre,0.16666666666666666,0.9766666666666308
3,3_____,B_O2,CSPre,1.4999999999999998,1.023333333333426
3,3_____,C_O1,CS,0.6666666666666666,0.8533333333333151
3,3_____,C_O1,Post,0.3333333333333333,2.77666666666668
3,3_____,C_O1,Pre,0.5,0.9366666666666863
3,3_____,C_O1,CSPre,0.16666666666666663,-0.08333333333337123
3,3_____,D_O2,CS,1,2.286666666666664
3,3_____,D_O2,Post,1.6666666666666665,0.9999999999999525
3,3_____,D_O2,Pre,0.5,1.1933333333333898
3,3_____,D_O2,CSPre,0.5,1.0933333333332742
3,30____,A_O1,CS,3.8333333333333335,2.259999999999953
3,30____,A_O1,Post,1.3333333333333333,2.2233333333333767
3,30____,A_O1,Pre,0.8333333333333333,0.8300000000000975
3,30____,A_O1,CSPre,3,1.4299999999998556
3,30____,B_O2,CS,3.333333333333333,2.2666666666666324
3,30____,B_O2,Post,1,2.8166666666666815
3,30____,B_O2,Pre,0.6666666666666666,0.8066666666666722
3,30____,B_O2,CSPre,2.6666666666666665,1.4599999999999602
3,30____,C_O1,CS,1.6666666666666665,1.0100000000000382
3,30____,C_O1,Post,1.1666666666666667,2.176666666666553
3,30____,C_O1,Pre,0.8333333333333333,0.6400000000000241
3,30____,C_O1,CSPre,0.8333333333333333,0.3700000000000141
3,30____,D_O2,CS,2.166666666666667,1.1399999999999653
3,30____,D_O2,Post,1.5,2.1800000000000166
3,30____,D_O2,Pre,1.5,1.3033333333333608
3,30____,D_O2,CSPre,0.666666666666667,-0.1633333333333955
3,31____,A_O1,CS,2.3333333333333335,1.933333333333195
3,31____,A_O1,Post,2.3333333333333335,1.203333333333352
3,31____,A_O1,Pre,0.3333333333333333,0.14999999999999616
3,31____,A_O1,CSPre,2,1.7833333333331989
3,31____,B_O2,CS,2.5,3.153333333333336
3,31____,B_O2,Post,2.6666666666666665,1.3933333333333644
3,31____,B_O2,Pre,0,0
3,31____,B_O2,CSPre,2.5,3.153333333333336
3,31____,C_O1,CS,1.5,1.7433333333333252
3,31____,C_O1,Post,3,1.6033333333332112
3,31____,C_O1,Pre,0.16666666666666666,0.14999999999999633
3,31____,C_O1,CSPre,1.3333333333333333,1.5933333333333288
3,31____,D_O2,CS,1.8333333333333333,1.856666666666702
3,31____,D_O2,Post,2.6666666666666665,1.7899999999999447
3,31____,D_O2,Pre,0,0
3,31____,D_O2,CSPre,1.8333333333333333,1.856666666666702
3,32____,A_O1,CS,0.8333333333333333,1.7566666666666322
3,32____,A_O1,Post,1.1666666666666667,1.3466666666667304
3,32____,A_O1,Pre,0.3333333333333333,0.3933333333333735
3,32____,A_O1,CSPre,0.49999999999999994,1.3633333333332587
3,32____,B_O2,CS,1.8333333333333333,1.2600000000000289
3,32____,B_O2,Post,4.333333333333334,1.079999999999965
3,32____,B_O2,Pre,0.5,0.35000000000000386
3,32____,B_O2,CSPre,1.3333333333333333,0.910000000000025
3,32____,C_O1,CS,0.5,2.293333333333332
3,32____,C_O1,Post,1.6666666666666665,1.193333333333309
3,32____,C_O1,Pre,0.16666666666666666,0.136666666666656
3,32____,C_O1,CSPre,0.33333333333333337,2.156666666666676
3,32____,D_O2,CS,1.5,2.396666666666609
3,32____,D_O2,Post,1.6666666666666665,1.8666666666666836
3,32____,D_O2,Pre,0.5,0.40333333333330745
3,32____,D_O2,CSPre,1,1.9933333333333016
3,33____,A_O1,CS,1.6666666666666665,1.809999999999917
3,33____,A_O1,Post,2.166666666666667,1.4333333333333558
3,33____,A_O1,Pre,0.3333333333333333,0.683333333333318
3,33____,A_O1,CSPre,1.3333333333333333,1.126666666666599
3,33____,B_O2,CS,1.6666666666666665,2.7933333333333983
3,33____,B_O2,Post,2.166666666666667,0.9333333333332186
3,33____,B_O2,Pre,0,0
3,33____,B_O2,CSPre,1.6666666666666665,2.7933333333333983
3,33____,C_O1,CS,1.1666666666666667,2.623333333333411
3,33____,C_O1,Post,2.3333333333333335,1.8233333333333521
3,33____,C_O1,Pre,0,0.2800000000000107
3,33____,C_O1,CSPre,1.1666666666666667,2.3433333333334003
3,33____,D_O2,CS,0.8333333333333333,2.0533333333332466
3,33____,D_O2,Post,1.3333333333333333,0.7833333333333978
3,33____,D_O2,Pre,0,0.113333333333325
3,33____,D_O2,CSPre,0.8333333333333333,1.9399999999999216
3,4_____,A_O1,CS,1.6666666666666665,1.5166666666666326
3,4_____,A_O1,Post,1.3333333333333333,1.5566666666666529
3,4_____,A_O1,Pre,0,0
3,4_____,A_O1,CSPre,1.6666666666666665,1.5166666666666326
3,4_____,B_O2,CS,1.8333333333333333,2.496666666666566
3,4_____,B_O2,Post,0.5,1.1399999999999864
3,4_____,B_O2,Pre,0.8333333333333333,0.17999999999998784
3,4_____,B_O2,CSPre,1,2.316666666666578
3,4_____,C_O1,CS,1.3333333333333333,2.473333333333455
3,4_____,C_O1,Post,1.1666666666666667,1.943333333333257
3,4_____,C_O1,Pre,0.5,0.943333333333347
3,4_____,C_O1,CSPre,0.8333333333333333,1.5300000000001077
3,4_____,D_O2,CS,1.1666666666666667,2.7266666666667065
3,4_____,D_O2,Post,1.1666666666666667,1.6666666666666807
3,4_____,D_O2,Pre,0.5,0.34666666666659773
3,4_____,D_O2,CSPre,0.6666666666666667,2.3800000000001087
3,5_____,A_O1,CS,1.3333333333333333,3.3099999999998886
3,5_____,A_O1,Post,0.6666666666666666,1.4466666666666819
3,5_____,A_O1,Pre,0.5,0.12666666666664142
3,5_____,A_O1,CSPre,0.8333333333333333,3.183333333333247
3,5_____,B_O2,CS,0.6666666666666666,1.923333333333299
3,5_____,B_O2,Post,0,2.5066666666666793
3,5_____,B_O2,Pre,0.3333333333333333,0.5699999999999932
3,5_____,B_O2,CSPre,0.3333333333333333,1.3533333333333057
3,5_____,C_O1,CS,0.6666666666666666,2.4600000000000173
3,5_____,C_O1,Post,0.3333333333333333,1.5399999999999634
3,5_____,C_O1,Pre,0.16666666666666666,0.660000000000025
3,5_____,C_O1,CSPre,0.5,1.7999999999999923
3,5_____,D_O2,CS,0.8333333333333333,2.5833333333331816
3,5_____,D_O2,Post,4.5,3.0299999999999256
3,5_____,D_O2,Pre,0.16666666666666666,0.2666666666666515
3,5_____,D_O2,CSPre,0.6666666666666666,2.31666666666653
3,6_____,A_O1,CS,1.1666666666666667,1.373333333333373
3,6_____,A_O1,Post,0.6666666666666666,0.13999999999994853
3,6_____,A_O1,Pre,0.3333333333333333,0.2566666666666985
3,6_____,A_O1,CSPre,0.8333333333333335,1.1166666666666745
3,6_____,B_O2,CS,1.1666666666666667,1.6966666666666772
3,6_____,B_O2,Post,0.8333333333333333,0.310000000000059
3,6_____,B_O2,Pre,0.16666666666666666,0.17999999999996882
3,6_____,B_O2,CSPre,1,1.5166666666667084
3,6_____,C_O1,CS,0.6666666666666666,1.5566666666666908
3,6_____,C_O1,Post,0.6666666666666666,0.15333333333336435
3,6_____,C_O1,Pre,0.5,0.20999999999999866
3,6_____,C_O1,CSPre,0.16666666666666663,1.3466666666666922
3,6_____,D_O2,CS,1.1666666666666667,1.0066666666667363
3,6_____,D_O2,Post,0.8333333333333333,0.8233333333333943
3,6_____,D_O2,Pre,0.16666666666666666,0.6866666666666674
3,6_____,D_O2,CSPre,1,0.3200000000000689
3,7_____,A_O1,CS,1.6666666666666665,1.8999999999999986
3,7_____,A_O1,Post,0.16666666666666666,0.1299999999999575
3,7_____,A_O1,Pre,0,0
3,7_____,A_O1,CSPre,1.6666666666666665,1.8999999999999986
3,7_____,B_O2,CS,1.8333333333333333,1.4633333333333718
3,7_____,B_O2,Post,0.8333333333333333,1.1299999999998818
3,7_____,B_O2,Pre,0.6666666666666666,0.8766666666666462
3,7_____,B_O2,CSPre,1.1666666666666665,0.5866666666667256
3,7_____,C_O1,CS,0.8333333333333333,1.1100000000000136
3,7_____,C_O1,Post,1,1.5199999999999818
3,7_____,C_O1,Pre,0.6666666666666666,1.7966666666666335
3,7_____,C_O1,CSPre,0.16666666666666663,-0.6866666666666199
3,7_____,D_O2,CS,0.8333333333333333,1.2666666666666326
3,7_____,D_O2,Post,0.5,0.060000000000011704
3,7_____,D_O2,Pre,0.3333333333333333,0.48333333333331063
3,7_____,D_O2,CSPre,0.49999999999999994,0.783333333333322
3,8_____,A_O1,CS,0.6666666666666666,1.410000000000044
3,8_____,A_O1,Post,0.6666666666666666,0.8866666666666845
3,8_____,A_O1,Pre,0.3333333333333333,0.5033333333332924
3,8_____,A_O1,CSPre,0.3333333333333333,0.9066666666667517
3,8_____,B_O2,CS,1.3333333333333333,1.8133333333333137
3,8_____,B_O2,Post,0.8333333333333333,0.6966666666666393
3,8_____,B_O2,Pre,0.16666666666666666,0.5066666666666606
3,8_____,B_O2,CSPre,1.1666666666666665,1.306666666666653
3,8_____,C_O1,CS,1.3333333333333333,2.356666666666693
3,8_____,C_O1,Post,0.6666666666666666,0.7166666666666401
3,8_____,C_O1,Pre,0.5,0.19666666666660154
3,8_____,C_O1,CSPre,0.8333333333333333,2.1600000000000916
3,8_____,D_O2,CS,0.3333333333333333,0.8466666666667115
3,8_____,D_O2,Post,0.8333333333333333,0.9599999999998845
3,8_____,D_O2,Pre,0.5,0.2133333333333477
3,8_____,D_O2,CSPre,-0.16666666666666669,0.6333333333333638
4,1_____,A_O1,CS,1.1666666666666667,2.500000000000027
4,1_____,A_O1,Post,2.166666666666667,1.2799999999999914
4,1_____,A_O1,Pre,0.3333333333333333,0.10000000000002283
4,1_____,A_O1,CSPre,0.8333333333333335,2.4000000000000044
4,1_____,B_O2,CS,1.6666666666666665,2.4166666666667425
4,1_____,B_O2,Post,1.5,1.3566666666666505
4,1_____,B_O2,Pre,0,0
4,1_____,B_O2,CSPre,1.6666666666666665,2.4166666666667425
4,1_____,C_O1,CS,1,2.153333333333326
4,1_____,C_O1,Post,0.5,0.9099999999999777
4,1_____,C_O1,Pre,0.16666666666666666,0.16333333333329847
4,1_____,C_O1,CSPre,0.8333333333333334,1.9900000000000277
4,1_____,D_O2,CS,1.3333333333333333,2.0300000000000575
4,1_____,D_O2,Post,1.1666666666666667,1.2833333333333221
4,1_____,D_O2,Pre,0,0
4,1_____,D_O2,CSPre,1.3333333333333333,2.0300000000000575
4,2_____,A_O1,CS,2.3333333333333335,2.21999999999999
4,2_____,A_O1,Post,0.5,0.34333333333332416
4,2_____,A_O1,Pre,0.6666666666666666,1.2566666666666795
4,2_____,A_O1,CSPre,1.666666666666667,0.9633333333333105
4,2_____,B_O2,CS,1.6666666666666665,1.569999999999965
4,2_____,B_O2,Post,1.1666666666666667,1.2133333333333667
4,2_____,B_O2,Pre,0.3333333333333333,0.5733333333333047
4,2_____,B_O2,CSPre,1.3333333333333333,0.9966666666666603
4,2_____,C_O1,CS,1.6666666666666665,1.9233333333334124
4,2_____,C_O1,Post,0.5,0.373333333333335
4,2_____,C_O1,Pre,0.3333333333333333,0.6933333333333279
4,2_____,C_O1,CSPre,1.3333333333333333,1.2300000000000844
4,2_____,D_O2,CS,1,1.4633333333332907
4,2_____,D_O2,Post,1.5,1.2333333333334147
4,2_____,D_O2,Pre,0,0.740000000000028
4,2_____,D_O2,CSPre,1,0.7233333333332628
4,26____,A_O1,CS,2,1.9433333333334226
4,26____,A_O1,Post,1,0.8433333333332861
4,26____,A_O1,Pre,1,1.5433333333333459
4,26____,A_O1,CSPre,1,0.40000000000007674
4,26____,B_O2,CS,2,3.186666666666715
4,26____,B_O2,Post,1.1666666666666667,0.6766666666666387
4,26____,B_O2,Pre,0.6666666666666666,0.7533333333333493
4,26____,B_O2,CSPre,1.3333333333333335,2.4333333333333655
4,26____,C_O1,CS,2.3333333333333335,2.470000000000037
4,26____,C_O1,Post,0.6666666666666666,0.3533333333332962
4,26____,C_O1,Pre,0.8333333333333333,1.3233333333332475
4,26____,C_O1,CSPre,1.5000000000000002,1.1466666666667895
4,26____,D_O2,CS,1.3333333333333333,2.056666666666672
4,26____,D_O2,Post,2.3333333333333335,2.0000000000000946
4,26____,D_O2,Pre,0.5,1.6499999999999393
4,26____,D_O2,CSPre,0.8333333333333333,0.4066666666667327
4,27____,A_O1,CS,1.3333333333333333,1.7700000000001141
4,27____,A_O1,Post,1.6666666666666665,1.040000000000077
4,27____,A_O1,Pre,0.16666666666666666,0.18333333333331817
4,27____,A_O1,CSPre,1.1666666666666665,1.586666666666796
4,27____,B_O2,CS,1.8333333333333333,2.8633333333334106
4,27____,B_O2,Post,2.833333333333333,1.219999999999989
4,27____,B_O2,Pre,0.16666666666666666,0.0166666666666705
4,27____,B_O2,CSPre,1.6666666666666665,2.84666666666674
4,27____,C_O1,CS,1.6666666666666665,0.6866666666666106
4,27____,C_O1,Post,1.6666666666666665,0.8300000000000408
4,27____,C_O1,Pre,0.16666666666666666,0.3533333333333152
4,27____,C_O1,CSPre,1.4999999999999998,0.3333333333332954
4,27____,D_O2,CS,0.8333333333333333,1.4933333333333965
4,27____,D_O2,Post,1.8333333333333333,1.759999999999993
4,27____,D_O2,Pre,0,0
4,27____,D_O2,CSPre,0.8333333333333333,1.4933333333333965
4,28____,A_O1,CS,3.6666666666666665,1.609999999999947
4,28____,A_O1,Post,0.5,1.8166666666665683
4,28____,A_O1,Pre,0.6666666666666666,0.4800000000000656
4,28____,A_O1,CSPre,3,1.1299999999998813
4,28____,B_O2,CS,2.5,1.4233333333332894
4,28____,B_O2,Post,1.5,1.8666666666668257
4,28____,B_O2,Pre,1.1666666666666667,0.5600000000000591
4,28____,B_O2,CSPre,1.3333333333333333,0.8633333333332303
4,28____,C_O1,CS,1.8333333333333333,0.9833333333333248
4,28____,C_O1,Post,0.16666666666666666,1.456666666666706
4,28____,C_O1,Pre,0.5,0.3333333333333333
4,28____,C_O1,CSPre,1.3333333333333333,0.6499999999999915
4,28____,D_O2,CS,2.6666666666666665,1.4799999999999636
4,28____,D_O2,Post,2.5,1.7466666666666955
4,28____,D_O2,Pre,0.5,0.363333333333287
4,28____,D_O2,CSPre,2.1666666666666665,1.1166666666666765
4,29____,A_O1,CS,1.3333333333333333,1.2966666666667381
4,29____,A_O1,Post,1.5,0.8966666666666185
4,29____,A_O1,Pre,0,0
4,29____,A_O1,CSPre,1.3333333333333333,1.2966666666667381
4,29____,B_O2,CS,2,1.7433333333333159
4,29____,B_O2,Post,1.3333333333333333,0.8433333333332487
4,29____,B_O2,Pre,0.5,0.183333333333337
4,29____,B_O2,CSPre,1.5,1.5599999999999787
4,29____,C_O1,CS,0.8333333333333333,0.6966666666666277
4,29____,C_O1,Post,0.8333333333333333,0.48333333333336737
4,29____,C_O1,Pre,0.5,0.996666666666594
4,29____,C_O1,CSPre,0.33333333333333326,-0.2999999999999663
4,29____,D_O2,CS,1.1666666666666667,1.0100000000000477
4,29____,D_O2,Post,2.5,0.7566666666668693
4,29____,D_O2,Pre,0.6666666666666666,0.8233333333333615
4,29____,D_O2,CSPre,0.5000000000000001,0.1866666666666863
4,3_____,A_O1,CS,1,1.5366666666667186
4,3_____,A_O1,Post,0.3333333333333333,1.3666666666667404
4,3_____,A_O1,Pre,1,0.7800000000000389
4,3_____,A_O1,CSPre,0,0.7566666666666797
4,3_____,B_O2,CS,1.3333333333333333,2.2166666666666304
4,3_____,B_O2,Post,1,1.333333333333201
4,3_____,B_O2,Pre,0.16666666666666666,0.6033333333333153
4,3_____,B_O2,CSPre,1.1666666666666665,1.613333333333315
4,3_____,C_O1,CS,0.5,0.41000000000000847
4,3_____,C_O1,Post,0.6666666666666666,0.5033333333333065
4,3_____,C_O1,Pre,0.16666666666666666,0.24333333333333934
4,3_____,C_O1,CSPre,0.33333333333333337,0.16666666666666913
4,3_____,D_O2,CS,1.3333333333333333,1.7700000000000387
4,3_____,D_O2,Post,0.5,0.7600000000000098
4,3_____,D_O2,Pre,0.3333333333333333,1.3266666666666727
4,3_____,D_O2,CSPre,1,0.443333333333366
4,30____,A_O1,CS,5,2.7700000000001337
4,30____,A_O1,Post,1.1666666666666667,1.853333333333353
4,30____,A_O1,Pre,0.3333333333333333,0.09666666666661664
4,30____,A_O1,CSPre,4.666666666666667,2.673333333333517
4,30____,B_O2,CS,5.166666666666667,3.0133333333332835
4,30____,B_O2,Post,1.5,2.2533333333333205
4,30____,B_O2,Pre,0.6666666666666666,0.5466666666665484
4,30____,B_O2,CSPre,4.5,2.466666666666735
4,30____,C_O1,CS,2,2.1366666666666254
4,30____,C_O1,Post,0.5,2.466666666666652
4,30____,C_O1,Pre,0,0.19666666666665833
4,30____,C_O1,CSPre,2,1.939999999999967
4,30____,D_O2,CS,4.166666666666667,2.200000000000046
4,30____,D_O2,Post,0.3333333333333333,2.006666666666651
4,30____,D_O2,Pre,0.6666666666666666,0.6666666666666478
4,30____,D_O2,CSPre,3.5000000000000004,1.533333333333398
4,31____,A_O1,CS,2.3333333333333335,3.5833333333333997
4,31____,A_O1,Post,0.6666666666666666,1.0266666666665665
4,31____,A_O1,Pre,0.16666666666666666,0.7800000000000107
4,31____,A_O1,CSPre,2.166666666666667,2.8033333333333887
4,31____,B_O2,CS,1.3333333333333333,3.0400000000000205
4,31____,B_O2,Post,1.3333333333333333,2.4833333333333556
4,31____,B_O2,Pre,0.16666666666666666,0.3133333333333515
4,31____,B_O2,CSPre,1.1666666666666665,2.726666666666669
4,31____,C_O1,CS,1.8333333333333333,2.7833333333334167
4,31____,C_O1,Post,1.6666666666666665,1.7199999999998568
4,31____,C_O1,Pre,0,0
4,31____,C_O1,CSPre,1.8333333333333333,2.7833333333334167
4,31____,D_O2,CS,2.833333333333333,3.149999999999944
4,31____,D_O2,Post,1.1666666666666667,2.863333333333396
4,31____,D_O2,Pre,0.16666666666666666,0.1400000000000005
4,31____,D_O2,CSPre,2.6666666666666665,3.0099999999999434
4,32____,A_O1,CS,1.1666666666666667,2.0766666666666347
4,32____,A_O1,Post,2,2.1333333333334394
4,32____,A_O1,Pre,0.16666666666666666,0.15666666666666632
4,32____,A_O1,CSPre,1,1.9199999999999684
4,32____,B_O2,CS,2.833333333333333,3.3199999999999594
4,32____,B_O2,Post,2.5,2.6866666666667287
4,32____,B_O2,Pre,0.3333333333333333,0.8199999999999931
4,32____,B_O2,CSPre,2.4999999999999996,2.4999999999999662
4,32____,C_O1,CS,1.5,2.8599999999999475
4,32____,C_O1,Post,1.1666666666666667,2.4766666666666595
4,32____,C_O1,Pre,0.8333333333333333,0.4999999999999811
4,32____,C_O1,CSPre,0.6666666666666667,2.3599999999999666
4,32____,D_O2,CS,1.3333333333333333,1.8266666666665592
4,32____,D_O2,Post,2.3333333333333335,1.4099999999999493
4,32____,D_O2,Pre,0.16666666666666666,1.0733333333333426
4,32____,D_O2,CSPre,1.1666666666666665,0.7533333333332166
4,33____,A_O1,CS,2.5,3.1333333333333497
