Day,subject,Outcome,CSPair,CS_name,Period,MagEntries,MagDuration
13,29____,O1,CD,C_O1,CSPre,3.3333333333333335,4.091666666666643
13,29____,O2,CD,D_O2,CS,3.9166666666666665,3.429999999999917
13,29____,O2,CD,D_O2,Post,1.9166666666666667,5.405000000000005
13,29____,O2,CD,D_O2,Pre,0.3333333333333333,0.2666666666666705
13,29____,O2,CD,D_O2,CSPre,3.583333333333333,3.1633333333332465
13,3_____,O1,CD,C_O1,CS,3.1666666666666665,5.215000000000066
13,3_____,O1,CD,C_O1,Post,2.166666666666667,7.373333333333311
13,3_____,O1,CD,C_O1,Pre,0.5,0.8300000000000314
13,3_____,O1,CD,C_O1,CSPre,2.6666666666666665,4.385000000000034
13,3_____,O2,CD,D_O2,CS,2.75,5.071666666666703
13,3_____,O2,CD,D_O2,Post,2.25,7.521666666666657
13,3_____,O2,CD,D_O2,Pre,1.5,3.843333333333343
13,3_____,O2,CD,D_O2,CSPre,1.25,1.2283333333333597
13,30____,O1,CD,C_O1,CS,5.75,5.471666666666603
13,30____,O1,CD,C_O1,Post,2.916666666666667,6.181666666666622
13,30____,O1,CD,C_O1,Pre,0.6666666666666666,0.5016666666666224
13,30____,O1,CD,C_O1,CSPre,5.083333333333333,4.96999999999998
13,30____,O2,CD,D_O2,CS,7.833333333333333,6.826666666666651
13,30____,O2,CD,D_O2,Post,3.416666666666667,7.165000000000004
13,30____,O2,CD,D_O2,Pre,1.1666666666666667,1.2383333333333817
13,30____,O2,CD,D_O2,CSPre,6.666666666666666,5.588333333333269
13,31____,O1,CD,C_O1,CS,6.833333333333334,5.878333333333259
13,31____,O1,CD,C_O1,Post,3.6666666666666665,5.731666666666745
13,31____,O1,CD,C_O1,Pre,0,0.12833333333333977
13,31____,O1,CD,C_O1,CSPre,6.833333333333334,5.749999999999919
13,31____,O2,CD,D_O2,CS,6.083333333333333,6.200000000000049
13,31____,O2,CD,D_O2,Post,3,7.356666666666626
13,31____,O2,CD,D_O2,Pre,0.75,1.0916666666666877
13,31____,O2,CD,D_O2,CSPre,5.333333333333333,5.108333333333361
13,32____,O1,CD,C_O1,CS,4.583333333333333,6.1733333333334
13,32____,O1,CD,C_O1,Post,4.416666666666666,8.441666666666674
13,32____,O1,CD,C_O1,Pre,0.8333333333333333,1.124999999999974
13,32____,O1,CD,C_O1,CSPre,3.75,5.048333333333426
13,32____,O2,CD,D_O2,CS,5.75,5.676666666666533
13,32____,O2,CD,D_O2,Post,4.5,8.876666666666788
13,32____,O2,CD,D_O2,Pre,0.25,0.9716666666666687
13,32____,O2,CD,D_O2,CSPre,5.5,4.704999999999864
13,33____,O1,CD,C_O1,CS,2.5833333333333335,4.205000000000042
13,33____,O1,CD,C_O1,Post,2.75,5.375000000000066
13,33____,O1,CD,C_O1,Pre,0.5833333333333334,0.8599999999999948
13,33____,O1,CD,C_O1,CSPre,2,3.345000000000047
13,33____,O2,CD,D_O2,CS,1.9166666666666667,3.5349999999999016
13,33____,O2,CD,D_O2,Post,5,6.428333333333232
13,33____,O2,CD,D_O2,Pre,0.25,0.2866666666666712
13,33____,O2,CD,D_O2,CSPre,1.6666666666666667,3.2483333333332305
13,4_____,O1,CD,C_O1,CS,3.333333333333333,4.22166666666664
13,4_____,O1,CD,C_O1,Post,1.1666666666666667,3.7816666666667045
13,4_____,O1,CD,C_O1,Pre,0.5,0.2033333333333616
13,4_____,O1,CD,C_O1,CSPre,2.833333333333333,4.0183333333332785
13,4_____,O2,CD,D_O2,CS,4.083333333333333,4.2033333333333776
13,4_____,O2,CD,D_O2,Post,2,5.2183333333333595
13,4_____,O2,CD,D_O2,Pre,0.75,0.2900000000000418
13,4_____,O2,CD,D_O2,CSPre,3.333333333333333,3.9133333333333358
13,5_____,O1,CD,C_O1,CS,2.916666666666667,4.090000000000017
13,5_____,O1,CD,C_O1,Post,3.25,6.775000000000016
13,5_____,O1,CD,C_O1,Pre,0.5833333333333334,0.4333333333333466
13,5_____,O1,CD,C_O1,CSPre,2.3333333333333335,3.6566666666666703
13,5_____,O2,CD,D_O2,CS,3.5,4.189999999999945
13,5_____,O2,CD,D_O2,Post,2.833333333333333,8.216666666666741
13,5_____,O2,CD,D_O2,Pre,0.3333333333333333,1.096666666666664
13,5_____,O2,CD,D_O2,CSPre,3.1666666666666665,3.0933333333332813
13,6_____,O1,CD,C_O1,CS,3.5,2.883333333333387
13,6_____,O1,CD,C_O1,Post,1.75,3.705000000000036
13,6_____,O1,CD,C_O1,Pre,0.8333333333333333,0.5133333333333687
13,6_____,O1,CD,C_O1,CSPre,2.666666666666667,2.3700000000000183
13,6_____,O2,CD,D_O2,CS,5.583333333333334,3.2933333333333836
13,6_____,O2,CD,D_O2,Post,1.9166666666666667,2.598333333333263
13,6_____,O2,CD,D_O2,Pre,0.5833333333333334,1.3533333333333437
13,6_____,O2,CD,D_O2,CSPre,5.000000000000001,1.94000000000004
13,7_____,O1,CD,C_O1,CS,5,3.2250000000000134
13,7_____,O1,CD,C_O1,Post,2.166666666666667,3.8633333333333963
13,7_____,O1,CD,C_O1,Pre,0.41666666666666663,0.31999999999999795
13,7_____,O1,CD,C_O1,CSPre,4.583333333333333,2.9050000000000153
13,7_____,O2,CD,D_O2,CS,4.583333333333333,2.979999999999979
13,7_____,O2,CD,D_O2,Post,2.833333333333333,4.8749999999999165
13,7_____,O2,CD,D_O2,Pre,0.41666666666666663,1.1583333333333599
13,7_____,O2,CD,D_O2,CSPre,4.166666666666666,1.8216666666666192
13,8_____,O1,CD,C_O1,CS,6,3.4366666666667585
13,8_____,O1,CD,C_O1,Post,2.5833333333333335,6.973333333333194
13,8_____,O1,CD,C_O1,Pre,1.3333333333333333,1.2616666666667211
13,8_____,O1,CD,C_O1,CSPre,4.666666666666667,2.175000000000037
13,8_____,O2,CD,D_O2,CS,5.416666666666666,4.2766666666666335
13,8_____,O2,CD,D_O2,Post,4.416666666666666,7.218333333333291
13,8_____,O2,CD,D_O2,Pre,0.8333333333333333,0.7550000000000263
13,8_____,O2,CD,D_O2,CSPre,4.583333333333333,3.521666666666607
14,1_____,O1,CD,C_O1,CS,10.083333333333332,4.878333333333221
14,1_____,O1,CD,C_O1,Post,3.5833333333333335,4.698333333333407
14,1_____,O1,CD,C_O1,Pre,1.6666666666666665,0.8366666666666779
14,1_____,O1,CD,C_O1,CSPre,8.416666666666666,4.0416666666665435
14,1_____,O2,CD,D_O2,CS,11.166666666666668,4.814999999999995
14,1_____,O2,CD,D_O2,Post,3.6666666666666665,4.488333333333341
14,1_____,O2,CD,D_O2,Pre,1.4166666666666665,0.6199999999999334
14,1_____,O2,CD,D_O2,CSPre,9.750000000000002,4.195000000000062
14,2_____,O1,CD,C_O1,CS,6.583333333333333,4.74333333333332
14,2_____,O1,CD,C_O1,Post,3.1666666666666665,4.839999999999966
14,2_____,O1,CD,C_O1,Pre,1.3333333333333333,1.0650000000000044
14,2_____,O1,CD,C_O1,CSPre,5.25,3.6783333333333155
14,2_____,O2,CD,D_O2,CS,7.416666666666667,4.434999999999971
14,2_____,O2,CD,D_O2,Post,2.5833333333333335,5.638333333333331
14,2_____,O2,CD,D_O2,Pre,1.25,1.8266666666666633
14,2_____,O2,CD,D_O2,CSPre,6.166666666666667,2.6083333333333076
14,26____,O1,CD,C_O1,CS,3,1.9466666666666799
14,26____,O1,CD,C_O1,Post,1.75,5.188333333333351
14,26____,O1,CD,C_O1,Pre,0.08333333333333333,0.04333333333333181
14,26____,O1,CD,C_O1,CSPre,2.9166666666666665,1.903333333333348
14,26____,O2,CD,D_O2,CS,2.6666666666666665,1.9366666666666863
14,26____,O2,CD,D_O2,Post,3,6.396666666666627
14,26____,O2,CD,D_O2,Pre,0.08333333333333333,0.218333333333329
14,26____,O2,CD,D_O2,CSPre,2.583333333333333,1.7183333333333572
14,27____,O1,CD,C_O1,CS,0.6666666666666666,0.4483333333333589
14,27____,O1,CD,C_O1,Post,2,1.783333333333399
14,27____,O1,CD,C_O1,Pre,0,0
14,27____,O1,CD,C_O1,CSPre,0.6666666666666666,0.4483333333333589
14,27____,O2,CD,D_O2,CS,1.1666666666666667,1.531666666666697
14,27____,O2,CD,D_O2,Post,3,3.144999999999958
14,27____,O2,CD,D_O2,Pre,0.25,0.2066666666666682
14,27____,O2,CD,D_O2,CSPre,0.9166666666666667,1.3250000000000288
14,28____,O1,CD,C_O1,CS,2.6666666666666665,1.5033333333332761
14,28____,O1,CD,C_O1,Post,1.3333333333333333,4.625
14,28____,O1,CD,C_O1,Pre,0.25,0.0533333333333416
14,28____,O1,CD,C_O1,CSPre,2.4166666666666665,1.4499999999999345
14,28____,O2,CD,D_O2,CS,3,2.06666666666667
14,28____,O2,CD,D_O2,Post,1.5,5.41500000000002
14,28____,O2,CD,D_O2,Pre,0.9166666666666666,0.808333333333314
14,28____,O2,CD,D_O2,CSPre,2.0833333333333335,1.258333333333356
14,29____,O1,CD,C_O1,CS,2.166666666666667,2.0899999999999954
14,29____,O1,CD,C_O1,Post,1.3333333333333333,3.9916666666667098
14,29____,O1,CD,C_O1,Pre,0.16666666666666666,0.2333333333333295
14,29____,O1,CD,C_O1,CSPre,2.0000000000000004,1.856666666666666
14,29____,O2,CD,D_O2,CS,2.833333333333333,2.8583333333333605
14,29____,O2,CD,D_O2,Post,3,5.495000000000031
14,29____,O2,CD,D_O2,Pre,0.08333333333333333,0.04666666666666208
14,29____,O2,CD,D_O2,CSPre,2.7499999999999996,2.8116666666666985
14,3_____,O1,CD,C_O1,CS,2.5,5.045000000000045
14,3_____,O1,CD,C_O1,Post,1.75,6.08499999999996
14,3_____,O1,CD,C_O1,Pre,1.6666666666666665,3.2816666666666072
14,3_____,O1,CD,C_O1,CSPre,0.8333333333333335,1.763333333333438
14,3_____,O2,CD,D_O2,CS,3.0833333333333335,5.106666666666596
14,3_____,O2,CD,D_O2,Post,1.5,6.458333333333367
14,3_____,O2,CD,D_O2,Pre,0.8333333333333333,2.0649999999999507
14,3_____,O2,CD,D_O2,CSPre,2.25,3.0416666666666456
14,30____,O1,CD,C_O1,CS,6.666666666666666,6.163333333333277
14,30____,O1,CD,C_O1,Post,3.25,5.848333333333358
14,30____,O1,CD,C_O1,Pre,1.4166666666666665,0.9416666666666722
14,30____,O1,CD,C_O1,CSPre,5.25,5.221666666666605
14,30____,O2,CD,D_O2,CS,6,5.321666666666729
14,30____,O2,CD,D_O2,Post,3.416666666666667,5.781666666666691
14,30____,O2,CD,D_O2,Pre,1.5833333333333333,1.0733333333334256
14,30____,O2,CD,D_O2,CSPre,4.416666666666667,4.248333333333304
14,31____,O1,CD,C_O1,CS,9.666666666666666,6.518333333333446
14,31____,O1,CD,C_O1,Post,2.5833333333333335,6.763333333333289
14,31____,O1,CD,C_O1,Pre,0.41666666666666663,0.4816666666666716
14,31____,O1,CD,C_O1,CSPre,9.25,6.0366666666667745
14,31____,O2,CD,D_O2,CS,7.5,6.4883333333334425
14,31____,O2,CD,D_O2,Post,2.3333333333333335,7.728333333333353
14,31____,O2,CD,D_O2,Pre,0.08333333333333333,0.26000000000000983
14,31____,O2,CD,D_O2,CSPre,7.416666666666667,6.228333333333433
14,32____,O1,CD,C_O1,CS,4.25,6.303333333333171
14,32____,O1,CD,C_O1,Post,5.5,8.466666666666647
14,32____,O1,CD,C_O1,Pre,0.5833333333333334,0.2933333333333165
14,32____,O1,CD,C_O1,CSPre,3.6666666666666665,6.009999999999855
14,32____,O2,CD,D_O2,CS,5.083333333333333,7.22666666666674
14,32____,O2,CD,D_O2,Post,5.083333333333333,8.78166666666669
14,32____,O2,CD,D_O2,Pre,0.5833333333333334,0.9049999999999775
14,32____,O2,CD,D_O2,CSPre,4.5,6.321666666666763
14,33____,O1,CD,C_O1,CS,2.3333333333333335,3.658333333333327
14,33____,O1,CD,C_O1,Post,2,4.165000000000073
14,33____,O1,CD,C_O1,Pre,0.9166666666666666,1.7433333333333156
14,33____,O1,CD,C_O1,CSPre,1.416666666666667,1.9150000000000114
14,33____,O2,CD,D_O2,CS,2.833333333333333,3.3150000000000217
14,33____,O2,CD,D_O2,Post,4.083333333333333,6.013333333333324
14,33____,O2,CD,D_O2,Pre,0.8333333333333333,1.3533333333333437
14,33____,O2,CD,D_O2,CSPre,1.9999999999999998,1.961666666666678
14,4_____,O1,CD,C_O1,CS,2.75,5.836666666666682
14,4_____,O1,CD,C_O1,Post,1.5,4.188333333333317
14,4_____,O1,CD,C_O1,Pre,0.9166666666666666,0.3266666666666347
14,4_____,O1,CD,C_O1,CSPre,1.8333333333333335,5.510000000000048
14,4_____,O2,CD,D_O2,CS,2.4166666666666665,4.396666666666614
14,4_____,O2,CD,D_O2,Post,1.5,4.400000000000048
14,4_____,O2,CD,D_O2,Pre,0.6666666666666666,0.3033333333333487
14,4_____,O2,CD,D_O2,CSPre,1.75,4.093333333333265
14,5_____,O1,CD,C_O1,CS,3.5833333333333335,4.3149999999999595
14,5_____,O1,CD,C_O1,Post,2.5,8.041666666666734
14,5_____,O1,CD,C_O1,Pre,0.41666666666666663,0.7133333333333193
14,5_____,O1,CD,C_O1,CSPre,3.166666666666667,3.6016666666666404
14,5_____,O2,CD,D_O2,CS,4.416666666666666,4.063333333333217
14,5_____,O2,CD,D_O2,Post,2.166666666666667,7.2833333333332835
14,5_____,O2,CD,D_O2,Pre,1.1666666666666667,1.5316666666666376
14,5_____,O2,CD,D_O2,CSPre,3.249999999999999,2.5316666666665792
14,6_____,O1,CD,C_O1,CS,4,2.7016666666666906
14,6_____,O1,CD,C_O1,Post,1.75,3.2050000000000436
14,6_____,O1,CD,C_O1,Pre,0.3333333333333333,0.14333333333329773
14,6_____,O1,CD,C_O1,CSPre,3.6666666666666665,2.558333333333393
14,6_____,O2,CD,D_O2,CS,4.166666666666667,2.78833333333337
14,6_____,O2,CD,D_O2,Post,2.3333333333333335,3.131666666666671
14,6_____,O2,CD,D_O2,Pre,0.41666666666666663,0.5550000000000067
14,6_____,O2,CD,D_O2,CSPre,3.7500000000000004,2.233333333333363
14,7_____,O1,CD,C_O1,CS,4.5,2.9283333333332973
14,7_____,O1,CD,C_O1,Post,2.25,5.318333333333283
14,7_____,O1,CD,C_O1,Pre,0.8333333333333333,0.8000000000000065
14,7_____,O1,CD,C_O1,CSPre,3.666666666666667,2.1283333333332908
14,7_____,O2,CD,D_O2,CS,4.416666666666666,2.6016666666667283
14,7_____,O2,CD,D_O2,Post,5.916666666666667,6.050000000000026
14,7_____,O2,CD,D_O2,Pre,0.8333333333333333,0.7900000000000108
14,7_____,O2,CD,D_O2,CSPre,3.583333333333333,1.8116666666667176
14,8_____,O1,CD,C_O1,CS,8,5.0766666666666325
14,8_____,O1,CD,C_O1,Post,2.833333333333333,5.878333333333269
14,8_____,O1,CD,C_O1,Pre,2.25,1.5683333333333707
14,8_____,O1,CD,C_O1,CSPre,5.75,3.508333333333262
14,8_____,O2,CD,D_O2,CS,5.416666666666666,4.62500000000001
14,8_____,O2,CD,D_O2,Post,1.0833333333333335,7.0233333333333645
14,8_____,O2,CD,D_O2,Pre,1.1666666666666667,1.578333333333338
14,8_____,O2,CD,D_O2,CSPre,4.249999999999999,3.0466666666666717
