Day,subject,sex,Outcome,CSPair,CS_name,Period,MagEntries,MagDuration
6,32____,M,O1,AB,A_O1,Post,0.75,3.0499999999999545
6,32____,M,O1,AB,A_O1,Pre,0.5,0.3700000000000045
6,32____,M,O1,AB,A_O1,CSPre,1,1.530000000000058
6,32____,M,O1,AXBY,AX_,CS,0.5,0.537500000000051
6,32____,M,O1,AXBY,AX_,Post,0.375,1.2750000000000057
6,32____,M,O1,AXBY,AX_,Pre,0,0.625
6,32____,M,O1,AXBY,AX_,CSPre,0.5,-0.08749999999994895
6,32____,M,O2,AB,B_O2,CS,1.75,2.775000000000034
6,32____,M,O2,AB,B_O2,Post,3.25,4.2650000000001
6,32____,M,O2,AB,B_O2,Pre,0.25,0.2549999999999955
6,32____,M,O2,AB,B_O2,CSPre,1.5,2.5200000000000387
6,32____,M,O2,AXBY,BY_,CS,0.5,0.4500000000000065
6,32____,M,O2,AXBY,BY_,Post,0.875,0.7299999999999471
6,32____,M,O2,AXBY,BY_,Pre,0.125,0.45249999999997204
6,32____,M,O2,AXBY,BY_,CSPre,0.375,-0.00249999999996553
6,33____,M,O1,AB,A_O1,CS,2,3.1849999999999454
6,33____,M,O1,AB,A_O1,Post,2.5,1.4300000000000492
6,33____,M,O1,AB,A_O1,Pre,0,0
6,33____,M,O1,AB,A_O1,CSPre,2,3.1849999999999454
6,33____,M,O1,AXBY,AX_,CS,0.5,0.525000000000034
6,33____,M,O1,AXBY,AX_,Post,0.625,1.309999999999988
6,33____,M,O1,AXBY,AX_,Pre,0.5,0.7099999999999795
6,33____,M,O1,AXBY,AX_,CSPre,0,-0.18499999999994554
6,33____,M,O2,AB,B_O2,CS,1.5,3.525000000000105
6,33____,M,O2,AB,B_O2,Post,6.25,1.9849999999999857
6,33____,M,O2,AB,B_O2,Pre,0.5,0.10499999999996125
6,33____,M,O2,AB,B_O2,CSPre,1,3.420000000000144
6,33____,M,O2,AXBY,BY_,CS,0.75,0.9675000000000156
6,33____,M,O2,AXBY,BY_,Post,0.375,0.5300000000000153
6,33____,M,O2,AXBY,BY_,Pre,0.375,0.26999999999999236
6,33____,M,O2,AXBY,BY_,CSPre,0.375,0.6975000000000232
6,4_____,F,O1,AB,A_O1,CS,1,2.2299999999999893
6,4_____,F,O1,AB,A_O1,Post,2.25,1.7999999999998688
6,4_____,F,O1,AB,A_O1,Pre,0,0
6,4_____,F,O1,AB,A_O1,CSPre,1,2.2299999999999893
6,4_____,F,O1,AXBY,AX_,CS,0.25,0.7174999999999727
6,4_____,F,O1,AXBY,AX_,Post,0.25,1.1325000000000358
6,4_____,F,O1,AXBY,AX_,Pre,0.375,0.15750000000004155
6,4_____,F,O1,AXBY,AX_,CSPre,-0.125,0.5599999999999312
6,4_____,F,O2,AB,B_O2,CS,1.5,3.600000000000008
6,4_____,F,O2,AB,B_O2,Post,2.75,2.350000000000051
6,4_____,F,O2,AB,B_O2,Pre,0.25,0.024999999999977277
6,4_____,F,O2,AB,B_O2,CSPre,1.25,3.575000000000031
6,4_____,F,O2,AXBY,BY_,CS,0.875,1.9175000000000184
6,4_____,F,O2,AXBY,BY_,Post,1,1.2974999999999564
6,4_____,F,O2,AXBY,BY_,Pre,0.375,0.5250000000000057
6,4_____,F,O2,AXBY,BY_,CSPre,0.5,1.3925000000000127
6,5_____,F,O1,AB,A_O1,CS,1,3.26499999999994
6,5_____,F,O1,AB,A_O1,Post,1,2.000000000000057
6,5_____,F,O1,AB,A_O1,Pre,0,0
6,5_____,F,O1,AB,A_O1,CSPre,1,3.26499999999994
6,5_____,F,O1,AXBY,AX_,CS,0.625,1.7925000000000182
6,5_____,F,O1,AXBY,AX_,Post,0.375,1.5174999999999699
6,5_____,F,O1,AXBY,AX_,Pre,0,0.5924999999999727
6,5_____,F,O1,AXBY,AX_,CSPre,0.625,1.2000000000000455
6,5_____,F,O2,AB,B_O2,CS,1.25,3.1049999999999613
6,5_____,F,O2,AB,B_O2,Post,0.25,3.2400000000000024
6,5_____,F,O2,AB,B_O2,Pre,0,0.030000000000001248
6,5_____,F,O2,AB,B_O2,CSPre,1.25,3.07499999999996
6,5_____,F,O2,AXBY,BY_,CS,0.375,1.5200000000000389
6,5_____,F,O2,AXBY,BY_,Post,0.625,1.5225000000000009
6,5_____,F,O2,AXBY,BY_,Pre,0.375,0.3199999999999861
6,5_____,F,O2,AXBY,BY_,CSPre,0,1.2000000000000528
6,6_____,F,O1,AB,A_O1,CS,1.5,1.4800000000000466
6,6_____,F,O1,AB,A_O1,Post,0.25,0.15999999999999648
6,6_____,F,O1,AB,A_O1,Pre,0.25,0.23000000000001825
6,6_____,F,O1,AB,A_O1,CSPre,1.25,1.2500000000000284
6,6_____,F,O1,AXBY,AX_,CS,1,0.5575000000001183
6,6_____,F,O1,AXBY,AX_,Post,0.25,0.5850000000000078
6,6_____,F,O1,AXBY,AX_,Pre,0.125,0.19749999999999088
6,6_____,F,O1,AXBY,AX_,CSPre,0.875,0.36000000000012744
6,6_____,F,O2,AB,B_O2,CS,2.25,2.0800000000000125
6,6_____,F,O2,AB,B_O2,Post,3.5,0.7299999999999047
6,6_____,F,O2,AB,B_O2,Pre,0,0.5149999999999864
6,6_____,F,O2,AB,B_O2,CSPre,2.25,1.5650000000000261
6,6_____,F,O2,AXBY,BY_,CS,0,0
6,6_____,F,O2,AXBY,BY_,Post,0,0.28000000000000114
6,6_____,F,O2,AXBY,BY_,Pre,0.125,0.04000000000002043
6,6_____,F,O2,AXBY,BY_,CSPre,-0.125,-0.04000000000002043
6,7_____,F,O1,AB,A_O1,CS,3.5,1.9199999999998525
6,7_____,F,O1,AB,A_O1,Post,1,1.6650000000000633
6,7_____,F,O1,AB,A_O1,Pre,1.25,0.6549999999999943
6,7_____,F,O1,AB,A_O1,CSPre,2.25,1.2649999999998582
6,7_____,F,O1,AXBY,AX_,CS,0.25,0.042499999999961374
6,7_____,F,O1,AXBY,AX_,Post,0.25,0.7849999999999967
6,7_____,F,O1,AXBY,AX_,Pre,0.375,0.542500000000004
6,7_____,F,O1,AXBY,AX_,CSPre,-0.125,-0.5000000000000426
6,7_____,F,O2,AB,B_O2,CS,2,1.254999999999882
6,7_____,F,O2,AB,B_O2,Post,3.75,1.6700000000000732
6,7_____,F,O2,AB,B_O2,Pre,1,2.2299999999999898
6,7_____,F,O2,AB,B_O2,CSPre,1,-0.9750000000001078
6,7_____,F,O2,AXBY,BY_,CS,0,0
6,7_____,F,O2,AXBY,BY_,Post,0.625,0.6799999999999928
6,7_____,F,O2,AXBY,BY_,Pre,0.25,0.769999999999996
6,7_____,F,O2,AXBY,BY_,CSPre,-0.25,-0.769999999999996
6,8_____,F,O1,AB,A_O1,CS,1.75,3.155000000000129
6,8_____,F,O1,AB,A_O1,Post,0.25,2.035000000000025
6,8_____,F,O1,AB,A_O1,Pre,0.25,0.05500000000000675
6,8_____,F,O1,AB,A_O1,CSPre,1.5,3.100000000000122
6,8_____,F,O1,AXBY,AX_,CS,0.25,0.11500000000000912
6,8_____,F,O1,AXBY,AX_,Post,0.5,0.31250000000005684
6,8_____,F,O1,AXBY,AX_,Pre,0.625,0.19000000000001208
6,8_____,F,O1,AXBY,AX_,CSPre,-0.375,-0.07500000000000295
6,8_____,F,O2,AB,B_O2,CS,1.5,4.18500000000013
6,8_____,F,O2,AB,B_O2,Post,1.75,1.8050000000001205
6,8_____,F,O2,AB,B_O2,Pre,0.5,0.28500000000000025
6,8_____,F,O2,AB,B_O2,CSPre,1,3.90000000000013
6,8_____,F,O2,AXBY,BY_,CS,0.25,1.0024999999999977
6,8_____,F,O2,AXBY,BY_,Post,0.5,1.0800000000000125
6,8_____,F,O2,AXBY,BY_,Pre,0.5,0.8400000000000034
6,8_____,F,O2,AXBY,BY_,CSPre,-0.25,0.16249999999999432
7,1_____,F,O1,AB,A_O1,CS,3.75,3.26000000000009
7,1_____,F,O1,AB,A_O1,Post,2.75,1.924999999999983
7,1_____,F,O1,AB,A_O1,Pre,0.5,1.215000000000032
7,1_____,F,O1,AB,A_O1,CSPre,3.25,2.0450000000000577
7,1_____,F,O1,AXBY,AX_,CS,0.625,1.2850000000000537
7,1_____,F,O1,AXBY,AX_,Post,1.125,0.9074999999999669
7,1_____,F,O1,AXBY,AX_,Pre,0.375,0.17750000000004462
7,1_____,F,O1,AXBY,AX_,CSPre,0.25,1.107500000000009
7,1_____,F,O2,AB,B_O2,CS,3.5,2.8050000000001205
7,1_____,F,O2,AB,B_O2,Post,2.75,2.0350000000000255
7,1_____,F,O2,AB,B_O2,Pre,0,0
7,1_____,F,O2,AB,B_O2,CSPre,3.5,2.8050000000001205
7,1_____,F,O2,AXBY,BY_,CS,0,0
7,1_____,F,O2,AXBY,BY_,Post,0,0
7,1_____,F,O2,AXBY,BY_,Pre,0.125,0.1875
7,1_____,F,O2,AXBY,BY_,CSPre,-0.125,-0.1875
7,2_____,F,O1,AB,A_O1,CS,2.75,2.369999999999894
7,2_____,F,O1,AB,A_O1,Post,0,0.8350000000000363
7,2_____,F,O1,AB,A_O1,Pre,1,0.7449999999998907
7,2_____,F,O1,AB,A_O1,CSPre,1.75,1.625000000000003
7,2_____,F,O1,AXBY,AX_,CS,0.75,0.7649999999999295
7,2_____,F,O1,AXBY,AX_,Post,0.625,0.8499999999999659
7,2_____,F,O1,AXBY,AX_,Pre,0.25,0.16250000000002274
7,2_____,F,O1,AXBY,AX_,CSPre,0.5,0.6024999999999068
7,2_____,F,O2,AB,B_O2,CS,1.75,2.6750000000001535
7,2_____,F,O2,AB,B_O2,Post,0,0.45999999999997954
7,2_____,F,O2,AB,B_O2,Pre,0,0
7,2_____,F,O2,AB,B_O2,CSPre,1.75,2.6750000000001535
7,2_____,F,O2,AXBY,BY_,CS,1,0.9000000000000342
7,2_____,F,O2,AXBY,BY_,Post,0.625,1.1025000000000489
7,2_____,F,O2,AXBY,BY_,Pre,0.25,0.4900000000000091
7,2_____,F,O2,AXBY,BY_,CSPre,0.75,0.4100000000000251
7,26____,M,O1,AB,A_O1,CS,2,2.4749999999997883
7,26____,M,O1,AB,A_O1,Post,1.25,2.375000000000057
7,26____,M,O1,AB,A_O1,Pre,0,0
7,26____,M,O1,AB,A_O1,CSPre,2,2.4749999999997883
7,26____,M,O1,AXBY,AX_,CS,0.875,1.5324999999999847
7,26____,M,O1,AXBY,AX_,Post,0.375,0.7224999999999965
7,26____,M,O1,AXBY,AX_,Pre,1.125,1.324999999999946
7,26____,M,O1,AXBY,AX_,CSPre,-0.25,0.20750000000003865
7,26____,M,O2,AB,B_O2,CS,2.25,2.8100000000000303
7,26____,M,O2,AB,B_O2,Post,1.75,3.5700000000000642
7,26____,M,O2,AB,B_O2,Pre,1.5,0.5399999999999777
7,26____,M,O2,AB,B_O2,CSPre,0.75,2.2700000000000524
7,26____,M,O2,AXBY,BY_,CS,0.25,0.4000000000000056
7,26____,M,O2,AXBY,BY_,Post,0.5,0.3225000000000478
7,26____,M,O2,AXBY,BY_,Pre,0.25,0.22999999999999685
7,26____,M,O2,AXBY,BY_,CSPre,0,0.17000000000000873
7,27____,M,O1,AB,A_O1,CS,1,3.7600000000000477
7,27____,M,O1,AB,A_O1,Post,1.75,2.2150000000000887
7,27____,M,O1,AB,A_O1,Pre,0,0
7,27____,M,O1,AB,A_O1,CSPre,1,3.7600000000000477
7,27____,M,O1,AXBY,AX_,CS,0.875,0.2199999999999705
7,27____,M,O1,AXBY,AX_,Post,0.5,0.3975000000000648
7,27____,M,O1,AXBY,AX_,Pre,0,0.022500000000000873
7,27____,M,O1,AXBY,AX_,CSPre,0.875,0.19749999999996962
7,27____,M,O2,AB,B_O2,CS,1.5,2.0999999999999375
7,27____,M,O2,AB,B_O2,Post,3,2.1400000000001143
7,27____,M,O2,AB,B_O2,Pre,0,0
7,27____,M,O2,AB,B_O2,CSPre,1.5,2.0999999999999375
7,27____,M,O2,AXBY,BY_,CS,0.75,1.2600000000000477
7,27____,M,O2,AXBY,BY_,Post,0.5,1.3625000000000398
7,27____,M,O2,AXBY,BY_,Pre,0,0
7,27____,M,O2,AXBY,BY_,CSPre,0.75,1.2600000000000477
7,28____,M,O1,AB,A_O1,CS,3,1.9200000000001014
7,28____,M,O1,AB,A_O1,Post,0.5,1.5499999999999403
7,28____,M,O1,AB,A_O1,Pre,0.25,0.04500000000000175
7,28____,M,O1,AB,A_O1,CSPre,2.75,1.8750000000000997
7,28____,M,O1,AXBY,AX_,CS,1.25,0.6075000000000444
7,28____,M,O1,AXBY,AX_,Post,0.5,0.43250000000001887
7,28____,M,O1,AXBY,AX_,Pre,0.5,0.21749999999995845
7,28____,M,O1,AXBY,AX_,CSPre,0.75,0.390000000000086
7,28____,M,O2,AB,B_O2,CS,1.75,1.5549999999998645
7,28____,M,O2,AB,B_O2,Post,1,2.3000000000000536
7,28____,M,O2,AB,B_O2,Pre,0.5,0.700000000000003
7,28____,M,O2,AB,B_O2,CSPre,1.25,0.8549999999998615
7,28____,M,O2,AXBY,BY_,CS,0.5,0.3549999999999898
7,28____,M,O2,AXBY,BY_,Post,0.375,0.2774999999999749
7,28____,M,O2,AXBY,BY_,Pre,0.5,0.44999999999998874
7,28____,M,O2,AXBY,BY_,CSPre,0,-0.09499999999999892
7,29____,M,O1,AB,A_O1,CS,1.5,2.7799999999999088
7,29____,M,O1,AB,A_O1,Post,0.25,0.3799999999999954
7,29____,M,O1,AB,A_O1,Pre,0.25,1.1299999999999741
7,29____,M,O1,AB,A_O1,CSPre,1.25,1.6499999999999346
7,29____,M,O1,AXBY,AX_,CS,0,0.5500000000000114
7,29____,M,O1,AXBY,AX_,Post,0.625,0.6924999999999957
7,29____,M,O1,AXBY,AX_,Pre,0.75,0.5050000000000024
7,29____,M,O1,AXBY,AX_,CSPre,-0.75,0.04500000000000892
7,29____,M,O2,AB,B_O2,CS,1.5,3.579999999999899
7,29____,M,O2,AB,B_O2,Post,1.25,2.4449999999999648
7,29____,M,O2,AB,B_O2,Pre,0.25,0.030000000000001248
7,29____,M,O2,AB,B_O2,CSPre,1.25,3.5499999999998977
7,29____,M,O2,AXBY,BY_,CS,0.875,1.227499999999992
7,29____,M,O2,AXBY,BY_,Post,0.75,2.402499999999989
7,29____,M,O2,AXBY,BY_,Pre,0,0
7,29____,M,O2,AXBY,BY_,CSPre,0.875,1.227499999999992
7,3_____,F,O1,AB,A_O1,CS,0.75,1.0900000000001029
7,3_____,F,O1,AB,A_O1,Post,0.25,1.5750000000000455
7,3_____,F,O1,AB,A_O1,Pre,0.25,0.11000000000001375
7,3_____,F,O1,AB,A_O1,CSPre,0.5,0.9800000000000891
7,3_____,F,O1,AXBY,AX_,CS,0.5,0.5450000000000159
7,3_____,F,O1,AXBY,AX_,Post,0.375,0.914999999999978
7,3_____,F,O1,AXBY,AX_,Pre,0.5,0.22000000000005573
7,3_____,F,O1,AXBY,AX_,CSPre,0,0.3249999999999602
7,3_____,F,O2,AB,B_O2,CS,1,1.4849999999999566
7,3_____,F,O2,AB,B_O2,Post,0.25,0.384999999999934
7,3_____,F,O2,AB,B_O2,Pre,0,0.14499999999998175
7,3_____,F,O2,AB,B_O2,CSPre,1,1.3399999999999748
7,3_____,F,O2,AXBY,BY_,CS,0.875,1.872499999999988
7,3_____,F,O2,AXBY,BY_,Post,0.5,0.4749999999999943
7,3_____,F,O2,AXBY,BY_,Pre,0.5,0.44250000000003537
7,3_____,F,O2,AXBY,BY_,CSPre,0.375,1.4299999999999526
7,30____,M,O1,AB,A_O1,CS,4.75,4.52000000000001
7,30____,M,O1,AB,A_O1,Post,1.25,2.7450000000000614
7,30____,M,O1,AB,A_O1,Pre,0.25,0.2350000000000137
7,30____,M,O1,AB,A_O1,CSPre,4.5,4.284999999999997
7,30____,M,O1,AXBY,AX_,CS,0.625,0.3924999999999983
7,30____,M,O1,AXBY,AX_,Post,0.5,0.49750000000003075
7,30____,M,O1,AXBY,AX_,Pre,0.25,0.8700000000000045
7,30____,M,O1,AXBY,AX_,CSPre,0.375,-0.47750000000000625
7,30____,M,O2,AB,B_O2,CS,3.5,4.6149999999999025
7,30____,M,O2,AB,B_O2,Post,5.25,2.6049999999998477
7,30____,M,O2,AB,B_O2,Pre,1,0.0950000000000842
7,30____,M,O2,AB,B_O2,CSPre,2.5,4.519999999999818
7,30____,M,O2,AXBY,BY_,CS,1.75,1.6650000000000347
7,30____,M,O2,AXBY,BY_,Post,0.5,1.0499999999999972
7,30____,M,O2,AXBY,BY_,Pre,0.75,0.4399999999999977
7,30____,M,O2,AXBY,BY_,CSPre,1,1.225000000000037
7,31____,M,O1,AB,A_O1,CS,1,4.929999999999998
7,31____,M,O1,AB,A_O1,Post,0.75,2.6899999999999693
7,31____,M,O1,AB,A_O1,Pre,0.25,0.32000000000004997
7,31____,M,O1,AB,A_O1,CSPre,0.75,4.609999999999948
7,31____,M,O1,AXBY,AX_,CS,0,0.6650000000000205
7,31____,M,O1,AXBY,AX_,Post,0.125,0.3025000000000091
7,31____,M,O1,AXBY,AX_,Pre,0.125,0.125
7,31____,M,O1,AXBY,AX_,CSPre,-0.125,0.5400000000000205
7,31____,M,O2,AB,B_O2,CS,1.5,4.300000000000011
7,31____,M,O2,AB,B_O2,Post,1.5,4.805000000000007
7,31____,M,O2,AB,B_O2,Pre,0,0.289999999999992
7,31____,M,O2,AB,B_O2,CSPre,1.5,4.010000000000019
7,31____,M,O2,AXBY,BY_,CS,0.375,1.2475000000000094
7,31____,M,O2,AXBY,BY_,Post,0.75,2.184999999999995
7,31____,M,O2,AXBY,BY_,Pre,0.375,0.8324999999999889
7,31____,M,O2,AXBY,BY_,CSPre,0,0.41500000000002046
7,32____,M,O1,AB,A_O1,CS,2.25,2.4650000000000887
7,32____,M,O1,AB,A_O1,Post,1.75,2.6950000000001633
7,32____,M,O1,AB,A_O1,Pre,0.5,0.15000000000000574
7,32____,M,O1,AB,A_O1,CSPre,1.75,2.315000000000083
7,32____,M,O1,AXBY,AX_,CS,0.5,0.43999999999999767
7,32____,M,O1,AXBY,AX_,Post,0.625,2.747499999999981
7,32____,M,O1,AXBY,AX_,Pre,0.25,0.13499999999999088
7,32____,M,O1,AXBY,AX_,CSPre,0.25,0.3050000000000068
7,32____,M,O2,AB,B_O2,CS,2.5,2.459999999999894
7,32____,M,O2,AB,B_O2,Post,3.5,3.0249999999999204
7,32____,M,O2,AB,B_O2,Pre,0,0
7,32____,M,O2,AB,B_O2,CSPre,2.5,2.459999999999894
7,32____,M,O2,AXBY,BY_,CS,0.5,0.2950000000000159
7,32____,M,O2,AXBY,BY_,Post,0.5,0.9274999999999949
7,32____,M,O2,AXBY,BY_,Pre,0.5,0.2149999999999946
7,32____,M,O2,AXBY,BY_,CSPre,0,0.0800000000000213
7,33____,M,O1,AB,A_O1,CS,1.75,2.1150000000000526
7,33____,M,O1,AB,A_O1,Post,3.25,0.9300000000001774
7,33____,M,O1,AB,A_O1,Pre,0,1.25
7,33____,M,O1,AB,A_O1,CSPre,1.75,0.8650000000000526
7,33____,M,O1,AXBY,AX_,CS,0.75,1.5224999999999937
7,33____,M,O1,AXBY,AX_,Post,0.875,1.4150000000000063
7,33____,M,O1,AXBY,AX_,Pre,0.125,0.8250000000000313
7,33____,M,O1,AXBY,AX_,CSPre,0.625,0.6974999999999625
7,33____,M,O2,AB,B_O2,CS,1.25,2.114999999999881
7,33____,M,O2,AB,B_O2,Post,3.25,2.265000000000086
7,33____,M,O2,AB,B_O2,Pre,0,0
7,33____,M,O2,AB,B_O2,CSPre,1.25,2.114999999999881
7,33____,M,O2,AXBY,BY_,CS,0.5,1.042499999999933
7,33____,M,O2,AXBY,BY_,Post,0.5,1.6099999999999852
7,33____,M,O2,AXBY,BY_,Pre,0.25,0.14750000000003638
7,33____,M,O2,AXBY,BY_,CSPre,0.25,0.8949999999998965
7,4_____,F,O1,AB,A_O1,CS,1.5,3.5750000000000526
7,4_____,F,O1,AB,A_O1,Post,3,0.9249999999999404
7,4_____,F,O1,AB,A_O1,Pre,0.25,0.009999999999998
7,4_____,F,O1,AB,A_O1,CSPre,1.25,3.5650000000000546
7,4_____,F,O1,AXBY,AX_,CS,0.75,1.227499999999992
7,4_____,F,O1,AXBY,AX_,Post,0.375,0.9049999999999975
7,4_____,F,O1,AXBY,AX_,Pre,0.125,0.0200000000000005
7,4_____,F,O1,AXBY,AX_,CSPre,0.625,1.2074999999999916
7,4_____,F,O2,AB,B_O2,CS,3.75,3.6550000000000296
7,4_____,F,O2,AB,B_O2,Post,1.75,2.5700000000001073
7,4_____,F,O2,AB,B_O2,Pre,0,0
7,4_____,F,O2,AB,B_O2,CSPre,3.75,3.6550000000000296
7,4_____,F,O2,AXBY,BY_,CS,1.125,1.8849999999998772
7,4_____,F,O2,AXBY,BY_,Post,0.5,0.8099999999999596
7,4_____,F,O2,AXBY,BY_,Pre,0.5,0.5300000000000153
7,4_____,F,O2,AXBY,BY_,CSPre,0.625,1.3549999999998619
7,5_____,F,O1,AB,A_O1,CS,2.5,2.755000000000081
7,5_____,F,O1,AB,A_O1,Post,0.75,4.320000000000022
7,5_____,F,O1,AB,A_O1,Pre,0,0
7,5_____,F,O1,AB,A_O1,CSPre,2.5,2.755000000000081
7,5_____,F,O1,AXBY,AX_,CS,0.875,1.5499999999999545
7,5_____,F,O1,AXBY,AX_,Post,0.75,0.5550000000000068
7,5_____,F,O1,AXBY,AX_,Pre,0.125,0.6775000000000091
7,5_____,F,O1,AXBY,AX_,CSPre,0.75,0.8724999999999454
7,5_____,F,O2,AB,B_O2,CS,1.5,3.3650000000001086
7,5_____,F,O2,AB,B_O2,Post,1.75,3.8000000000000114
7,5_____,F,O2,AB,B_O2,Pre,0.25,0.134999999999991
7,5_____,F,O2,AB,B_O2,CSPre,1.25,3.2300000000001177
7,5_____,F,O2,AXBY,BY_,CS,0.5,1.2524999999999975
7,5_____,F,O2,AXBY,BY_,Post,0,0.4474999999999909
7,5_____,F,O2,AXBY,BY_,Pre,0.625,0.1875000000000266
7,5_____,F,O2,AXBY,BY_,CSPre,-0.125,1.0649999999999709
7,6_____,F,O1,AB,A_O1,CS,3.25,2.464999999999902
7,6_____,F,O1,AB,A_O1,Post,0,1.1249999999999432
7,6_____,F,O1,AB,A_O1,Pre,0,0
7,6_____,F,O1,AB,A_O1,CSPre,3.25,2.464999999999902
7,6_____,F,O1,AXBY,AX_,CS,1,0.450000000000031
7,6_____,F,O1,AXBY,AX_,Post,0.375,1.0175000000000267
7,6_____,F,O1,AXBY,AX_,Pre,0.375,0.4000000000000058
7,6_____,F,O1,AXBY,AX_,CSPre,0.625,0.05000000000002519
7,6_____,F,O2,AB,B_O2,CS,2.5,1.8700000000000188
7,6_____,F,O2,AB,B_O2,Post,0.5,1.079999999999984
7,6_____,F,O2,AB,B_O2,Pre,0.75,1.3399999999999963
7,6_____,F,O2,AB,B_O2,CSPre,1.75,0.5300000000000225
7,6_____,F,O2,AXBY,BY_,CS,0.125,0.05000000000001137
7,6_____,F,O2,AXBY,BY_,Post,0.125,0.08749999999997721
7,6_____,F,O2,AXBY,BY_,Pre,1,0.8600000000000207
7,6_____,F,O2,AXBY,BY_,CSPre,-0.875,-0.8100000000000094
7,7_____,F,O1,AB,A_O1,CS,3.75,2.0550000000000637
7,7_____,F,O1,AB,A_O1,Post,1,0.5450000000000725
7,7_____,F,O1,AB,A_O1,Pre,0.25,1.1999999999999318
7,7_____,F,O1,AB,A_O1,CSPre,3.5,0.8550000000001319
7,7_____,F,O1,AXBY,AX_,CS,0.375,0.18750000000005684
7,7_____,F,O1,AXBY,AX_,Post,1,0.9924999999999358
7,7_____,F,O1,AXBY,AX_,Pre,0.125,0.1749999999999829
7,7_____,F,O1,AXBY,AX_,CSPre,0.25,0.012500000000073952
7,7_____,F,O2,AB,B_O2,CS,1.25,1.2999999999999545
7,7_____,F,O2,AB,B_O2,Post,0.5,0.6899999999999409
7,7_____,F,O2,AB,B_O2,Pre,0,0
7,7_____,F,O2,AB,B_O2,CSPre,1.25,1.2999999999999545
7,7_____,F,O2,AXBY,BY_,CS,0.125,0.0625
7,7_____,F,O2,AXBY,BY_,Post,0.25,0.7199999999999989
7,7_____,F,O2,AXBY,BY_,Pre,0.375,0.4099999999999985
7,7_____,F,O2,AXBY,BY_,CSPre,-0.25,-0.3474999999999985
7,8_____,F,O1,AB,A_O1,CS,1.5,1.9849999999999568
7,8_____,F,O1,AB,A_O1,Post,1.5,1.7100000000000362
7,8_____,F,O1,AB,A_O1,Pre,1,0.9049999999999727
7,8_____,F,O1,AB,A_O1,CSPre,0.5,1.079999999999984
7,8_____,F,O1,AXBY,AX_,CS,0.125,0.2574999999999932
7,8_____,F,O1,AXBY,AX_,Post,0.75,0.9974999999999455
7,8_____,F,O1,AXBY,AX_,Pre,1,0.8100000000000092
7,8_____,F,O1,AXBY,AX_,CSPre,-0.875,-0.552500000000016
7,8_____,F,O2,AB,B_O2,CS,2,3.6000000000000516
7,8_____,F,O2,AB,B_O2,Post,0,0.8499999999999658
7,8_____,F,O2,AB,B_O2,Pre,0.5,0.2299999999999046
7,8_____,F,O2,AB,B_O2,CSPre,1.5,3.370000000000147
7,8_____,F,O2,AXBY,BY_,CS,0.75,1.197499999999991
7,8_____,F,O2,AXBY,BY_,Post,0.75,1.5349999999999824
7,8_____,F,O2,AXBY,BY_,Pre,0.5,0.2375000000000044
7,8_____,F,O2,AXBY,BY_,CSPre,0.25,0.9599999999999865
8,1_____,F,O1,AB,A_O1,CS,4.5,3.8099999999999454
8,1_____,F,O1,AB,A_O1,Post,2.75,2.1899999999999125
8,1_____,F,O1,AB,A_O1,Pre,0,0
8,1_____,F,O1,AB,A_O1,CSPre,4.5,3.8099999999999454
8,1_____,F,O1,AXBY,AX_,CS,0.25,1.0000000000000144
8,1_____,F,O1,AXBY,AX_,Post,1.125,1.2625000000000313
8,1_____,F,O1,AXBY,AX_,Pre,0,0
8,1_____,F,O1,AXBY,AX_,CSPre,0.25,1.0000000000000144
8,1_____,F,O2,AB,B_O2,CS,2,3.250000000000014
8,1_____,F,O2,AB,B_O2,Post,2,1.1500000000000483
8,1_____,F,O2,AB,B_O2,Pre,0,0
8,1_____,F,O2,AB,B_O2,CSPre,2,3.250000000000014
8,1_____,F,O2,AXBY,BY_,CS,0.375,0.4800000000000111
8,1_____,F,O2,AXBY,BY_,Post,0.125,0.385000000000005
8,1_____,F,O2,AXBY,BY_,Pre,0.125,0.34249999999997277
8,1_____,F,O2,AXBY,BY_,CSPre,0.25,0.1375000000000383
8,2_____,F,O1,AB,A_O1,CS,3.5,1.9400000000000406
8,2_____,F,O1,AB,A_O1,Post,0.75,0.8249999999999748
8,2_____,F,O1,AB,A_O1,Pre,0,1.25
8,2_____,F,O1,AB,A_O1,CSPre,3.5,0.6900000000000406
8,2_____,F,O1,AXBY,AX_,CS,0.875,0.7025000000000574
8,2_____,F,O1,AXBY,AX_,Post,0.5,0.4825000000000337
8,2_____,F,O1,AXBY,AX_,Pre,0,0
8,2_____,F,O1,AXBY,AX_,CSPre,0.875,0.7025000000000574
8,2_____,F,O2,AB,B_O2,CS,3.25,2.465000000000183
8,2_____,F,O2,AB,B_O2,Post,1.25,0.5900000000000141
8,2_____,F,O2,AB,B_O2,Pre,0.5,0.09500000000000251
8,2_____,F,O2,AB,B_O2,CSPre,2.75,2.3700000000001804
8,2_____,F,O2,AXBY,BY_,CS,0.25,0.5675000000000524
8,2_____,F,O2,AXBY,BY_,Post,0.375,0.13499999999999102
8,2_____,F,O2,AXBY,BY_,Pre,0.25,0.12249999999998804
8,2_____,F,O2,AXBY,BY_,CSPre,0,0.44500000000006434
8,26____,M,O1,AB,A_O1,CS,2,2.4549999999997567
8,26____,M,O1,AB,A_O1,Post,0.75,2.470000000000141
