folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,1,214.02,274.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,2,274.02,334.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,3,334.02,394.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,4,394.02,454.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,5,454.02,514.02,1,0.160000000000025,1,0.0400000000000205,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,6,514.02,574.02,0,0,3,4.96000000000004,0,0,0,0,2,4,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,7,574.02,634.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,8,634.02,694.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,9,694.02,754.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,10,754.02,814.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,11,814.02,874.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,12,874.02,934.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,13,934.02,994.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,14,994.02,1054.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,15,1054.02,1114.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P68,CRFRepeatTest2P68_Rat16.csv,16____,68,9,1,C,Marios,296,16,1114.02,1174.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
