folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Click_freq,Click_dur,Noise_freq,Noise_dur,Tone_freq,Tone_dur,Siren_freq,Siren_dur
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,1,213.9,273.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,2,273.9,333.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,3,333.9,393.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,4,393.9,453.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,5,453.9,513.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,6,513.9,573.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,7,573.9,633.9,0,0,1,0.0200000000000955,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,8,633.9,693.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,9,693.9,753.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,10,753.9,813.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,11,813.9,873.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,12,873.9,933.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,13,933.9,993.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,14,993.9,1053.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,15,1053.9,1113.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,16,1113.9,1173.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,17,1173.9,1233.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,18,1233.9,1293.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,19,1293.9,1353.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,20,1353.9,1413.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,21,1413.9,1473.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,22,1473.9,1533.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,23,1533.9,1593.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RepeatTest2_Day24,CRFRepeatTest2P71,CRFRepeatTest2P71_Rat35.csv,35____,71,13,1,C,Marios,295,24,1593.9,1653.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
