Experiment,Day,Subject,CS_Name,US_Name,AvgRewards,CS_PreCS,MagEntry_PreCS,MagEntry_CS
skr214_sPIT_Satiety,7,11,Noise,Pellet,4.75,7.75,3.125,10.875
skr214_sPIT_Satiety,7,11,Tone,Maltodextrin,3.25,3.5,2.5,6
skr214_sPIT_Satiety,7,12,Click,Maltodextrin,5,5.125,3.875,9
skr214_sPIT_Satiety,7,12,Noise,Pellet,4,10.5,6,16.5
skr214_sPIT_Satiety,7,12,Tone,Sucrose,2.75,4.375,6.25,10.625
skr214_sPIT_Satiety,7,13,Click,Sucrose,2.5,5.375,5,10.375
skr214_sPIT_Satiety,7,13,Noise,Maltodextrin,4.25,11.5,3.5,15
skr214_sPIT_Satiety,7,13,Tone,Pellet,3.75,4,6.625,10.625
skr214_sPIT_Satiety,7,14,Click,Pellet,3,9,2.125,11.125
skr214_sPIT_Satiety,7,14,Noise,Maltodextrin,4.5,9.375,1.875,11.25
skr214_sPIT_Satiety,7,14,Tone,Sucrose,3.25,8.875,2.25,11.125
skr214_sPIT_Satiety,7,15,Click,Pellet,3.25,11.125,3.375,14.5
skr214_sPIT_Satiety,7,15,Noise,Sucrose,4.5,7.375,3.5,10.875
skr214_sPIT_Satiety,7,15,Tone,Maltodextrin,3.5,5.625,4,9.625
skr214_sPIT_Satiety,7,16,Click,Sucrose,5,12.375,4.5,16.875
skr214_sPIT_Satiety,7,16,Noise,Maltodextrin,3.75,17.125,2.375,19.5
skr214_sPIT_Satiety,7,16,Tone,Pellet,4,10.625,6.875,17.5
skr214_sPIT_Satiety,8,1,Click,Maltodextrin,5.75,3.125,5.625,8.75
skr214_sPIT_Satiety,8,1,Noise,Sucrose,5.5,6.625,7.75,14.375
skr214_sPIT_Satiety,8,1,Tone,Pellet,3.5,7.375,6.625,14
skr214_sPIT_Satiety,8,2,Click,Pellet,4,13.125,3.125,16.25
skr214_sPIT_Satiety,8,2,Noise,Sucrose,4.25,13.375,6,19.375
skr214_sPIT_Satiety,8,2,Tone,Maltodextrin,2,9.125,6.5,15.625
skr214_sPIT_Satiety,8,3,Click,Sucrose,2.75,3.125,3.875,7
skr214_sPIT_Satiety,8,3,Noise,Pellet,3.5,22,3.625,25.625
skr214_sPIT_Satiety,8,3,Tone,Maltodextrin,3.75,0,5.875,5.875
skr214_sPIT_Satiety,8,4,Click,Maltodextrin,4.5,3.25,6.75,10
skr214_sPIT_Satiety,8,4,Noise,Pellet,3.5,17.5,4.5,22
skr214_sPIT_Satiety,8,4,Tone,Sucrose,5,6.75,6.5,13.25
skr214_sPIT_Satiety,8,5,Click,Sucrose,3.25,6.75,3.25,10
skr214_sPIT_Satiety,8,5,Noise,Maltodextrin,4.25,10.125,3.625,13.75
skr214_sPIT_Satiety,8,5,Tone,Pellet,4,10.75,3.5,14.25
skr214_sPIT_Satiety,8,6,Click,Pellet,3.5,8.75,4.625,13.375
skr214_sPIT_Satiety,8,6,Noise,Maltodextrin,4.25,5.625,14.625,20.25
skr214_sPIT_Satiety,8,6,Tone,Sucrose,3.75,6.875,5.125,12
skr214_sPIT_Satiety,8,7,Click,Maltodextrin,5.5,7.5,2.125,9.625
skr214_sPIT_Satiety,8,7,Noise,Sucrose,2.75,8.25,4.875,13.125
skr214_sPIT_Satiety,8,7,Tone,Pellet,5.75,4.75,7.25,12
skr214_sPIT_Satiety,8,8,Click,Sucrose,4,-7.5,17.375,9.875
skr214_sPIT_Satiety,8,8,Noise,Pellet,2.5,10.75,10.5,21.25
skr214_sPIT_Satiety,8,8,Tone,Maltodextrin,4.25,-3.625,13.125,9.5
skr214_sPIT_Satiety,8,9,Click,Maltodextrin,5.25,8.375,3.75,12.125
skr214_sPIT_Satiety,8,9,Noise,Sucrose,2.75,16.125,3.25,19.375
skr214_sPIT_Satiety,8,9,Tone,Pellet,4.75,10.25,3.625,13.875
skr214_sPIT_Satiety,8,10,Click,Pellet,2.75,6.5,5.125,11.625
skr214_sPIT_Satiety,8,10,Noise,Sucrose,2.75,12.25,6.25,18.5
skr214_sPIT_Satiety,8,10,Tone,Maltodextrin,3.75,7.75,6.75,14.5
skr214_sPIT_Satiety,8,11,Click,Sucrose,2.25,3,5,8
skr214_sPIT_Satiety,8,11,Noise,Pellet,3.25,17.875,1.5,19.375
skr214_sPIT_Satiety,8,11,Tone,Maltodextrin,3.25,2.125,4.625,6.75
skr214_sPIT_Satiety,8,12,Click,Maltodextrin,2.25,5.375,7.375,12.75
skr214_sPIT_Satiety,8,12,Noise,Pellet,3.25,14.25,5.875,20.125
skr214_sPIT_Satiety,8,12,Tone,Sucrose,3.25,6.75,6.25,13
skr214_sPIT_Satiety,8,13,Click,Sucrose,3.5,6.625,3.25,9.875
skr214_sPIT_Satiety,8,13,Noise,Maltodextrin,2.75,9.25,4.625,13.875
skr214_sPIT_Satiety,8,13,Tone,Pellet,6,7.75,4,11.75
skr214_sPIT_Satiety,8,14,Click,Pellet,2.75,8.875,2.375,11.25
skr214_sPIT_Satiety,8,14,Noise,Maltodextrin,5.5,8.5,3.25,11.75
skr214_sPIT_Satiety,8,14,Tone,Sucrose,3.25,7.25,3.375,10.625
skr214_sPIT_Satiety,8,15,Click,Pellet,5.5,10.875,4.375,15.25
skr214_sPIT_Satiety,8,15,Noise,Sucrose,4.75,11.125,3.5,14.625
skr214_sPIT_Satiety,8,15,Tone,Maltodextrin,4.25,5.875,4.25,10.125
skr214_sPIT_Satiety,8,16,Click,Sucrose,4.75,13.5,3,16.5
skr214_sPIT_Satiety,8,16,Noise,Maltodextrin,3.75,14.125,3,17.125
skr214_sPIT_Satiety,8,16,Tone,Pellet,3,10.375,4.25,14.625
