Experiment,Day,Subject,CS_Name,US_Name,AvgRewards,CS_PreCS,MagEntry_PreCS,MagEntry_CS
skr216_sPIT_Deval_1lever,5,13,Noise,Maltodextrin,5.5,9.5,2.875,12.375
skr216_sPIT_Deval_1lever,5,13,Tone,Pellet,4.25,7.25,4.25,11.5
skr216_sPIT_Deval_1lever,5,14,Click,Pellet,5.25,9.625,4.5,14.125
skr216_sPIT_Deval_1lever,5,14,Noise,Maltodextrin,3.25,16,3.875,19.875
skr216_sPIT_Deval_1lever,5,14,Tone,Sucrose,5.75,6.5,2.375,8.875
skr216_sPIT_Deval_1lever,5,15,Click,Pellet,5,9.875,8.125,18
skr216_sPIT_Deval_1lever,5,15,Noise,Sucrose,3.75,9.625,7,16.625
skr216_sPIT_Deval_1lever,5,15,Tone,Maltodextrin,6.25,6,5.875,11.875
skr216_sPIT_Deval_1lever,5,16,Click,Sucrose,3.25,9.5,4.25,13.75
skr216_sPIT_Deval_1lever,5,16,Noise,Maltodextrin,2.5,12.125,7.75,19.875
skr216_sPIT_Deval_1lever,5,16,Tone,Pellet,5.5,9.375,8,17.375
skr216_sPIT_Deval_1lever,5,17,Click,Maltodextrin,2,8.5,6.625,15.125
skr216_sPIT_Deval_1lever,5,17,Noise,Sucrose,3.5,21.625,4,25.625
skr216_sPIT_Deval_1lever,5,17,Tone,Pellet,3,7.625,5.875,13.5
skr216_sPIT_Deval_1lever,5,18,Click,Pellet,4,9.875,4.5,14.375
skr216_sPIT_Deval_1lever,5,18,Noise,Sucrose,5.25,11.75,4.625,16.375
skr216_sPIT_Deval_1lever,5,18,Tone,Maltodextrin,4,12.125,2.875,15
skr216_sPIT_Deval_1lever,5,19,Click,Sucrose,2.75,4.5,3.75,8.25
skr216_sPIT_Deval_1lever,5,19,Noise,Pellet,4.75,8.75,2.25,11
skr216_sPIT_Deval_1lever,5,19,Tone,Maltodextrin,3.5,6.5,2,8.5
skr216_sPIT_Deval_1lever,5,20,Click,Maltodextrin,2.75,0.75,5.75,6.5
skr216_sPIT_Deval_1lever,5,20,Noise,Pellet,3,11.75,8.25,20
skr216_sPIT_Deval_1lever,5,20,Tone,Sucrose,6,1.5,6.125,7.625
skr216_sPIT_Deval_1lever,5,21,Click,Sucrose,4,7.125,8.875,16
skr216_sPIT_Deval_1lever,5,21,Noise,Maltodextrin,5.25,14.75,7,21.75
skr216_sPIT_Deval_1lever,5,21,Tone,Pellet,3.75,12.5,6.625,19.125
skr216_sPIT_Deval_1lever,5,22,Click,Pellet,3.75,6,6.625,12.625
skr216_sPIT_Deval_1lever,5,22,Noise,Maltodextrin,4.25,10.5,4,14.5
skr216_sPIT_Deval_1lever,5,22,Tone,Sucrose,5,4,4.625,8.625
skr216_sPIT_Deval_1lever,5,23,Click,Maltodextrin,5.25,1,13.125,14.125
skr216_sPIT_Deval_1lever,5,23,Noise,Sucrose,4.5,16.125,5.125,21.25
skr216_sPIT_Deval_1lever,5,23,Tone,Pellet,6.25,8.75,5.625,14.375
skr216_sPIT_Deval_1lever,5,24,Click,Sucrose,4.75,6.375,5.625,12
skr216_sPIT_Deval_1lever,5,24,Noise,Pellet,3.5,14.625,4.625,19.25
skr216_sPIT_Deval_1lever,5,24,Tone,Maltodextrin,5,7.625,3.25,10.875
skr216_sPIT_Deval_1lever,5,25,Click,Maltodextrin,4.75,3,8.5,11.5
skr216_sPIT_Deval_1lever,5,25,Noise,Sucrose,2.75,8.625,6.25,14.875
skr216_sPIT_Deval_1lever,5,25,Tone,Pellet,2,9.75,5.25,15
skr216_sPIT_Deval_1lever,5,26,Click,Pellet,4.75,9.875,5.875,15.75
skr216_sPIT_Deval_1lever,5,26,Noise,Sucrose,5.75,8.375,7,15.375
skr216_sPIT_Deval_1lever,5,26,Tone,Maltodextrin,4.5,6.5,6,12.5
skr216_sPIT_Deval_1lever,5,27,Click,Sucrose,4.75,8.75,4.75,13.5
skr216_sPIT_Deval_1lever,5,27,Noise,Pellet,2.5,18.875,8.375,27.25
skr216_sPIT_Deval_1lever,5,27,Tone,Maltodextrin,4.75,8.375,6.25,14.625
skr216_sPIT_Deval_1lever,5,28,Click,Maltodextrin,4.75,7.125,5.5,12.625
skr216_sPIT_Deval_1lever,5,28,Noise,Pellet,1.75,18.125,4.25,22.375
skr216_sPIT_Deval_1lever,5,28,Tone,Sucrose,5.5,6.5,6.5,13
skr216_sPIT_Deval_1lever,5,29,Click,Sucrose,3.75,2.125,5.875,8
skr216_sPIT_Deval_1lever,5,29,Noise,Maltodextrin,4,9,5.25,14.25
skr216_sPIT_Deval_1lever,5,29,Tone,Pellet,3.5,6,5.125,11.125
skr216_sPIT_Deval_1lever,5,30,Click,Pellet,3,9.375,8.25,17.625
skr216_sPIT_Deval_1lever,5,30,Noise,Maltodextrin,4.75,15.625,5.5,21.125
skr216_sPIT_Deval_1lever,5,30,Tone,Sucrose,4,10.75,5.5,16.25
skr216_sPIT_Deval_1lever,5,31,Click,Pellet,5.25,12.75,4.25,17
skr216_sPIT_Deval_1lever,5,31,Noise,Sucrose,3.75,12.875,3.375,16.25
skr216_sPIT_Deval_1lever,5,31,Tone,Maltodextrin,2.75,7.125,3.875,11
skr216_sPIT_Deval_1lever,5,32,Click,Sucrose,5.75,13,4,17
skr216_sPIT_Deval_1lever,5,32,Noise,Maltodextrin,4.5,10.875,6.5,17.375
skr216_sPIT_Deval_1lever,5,32,Tone,Pellet,5,17.625,3.625,21.25
skr216_sPIT_Deval_1lever,6,9,Click,Maltodextrin,4.25,11,7.875,18.875
skr216_sPIT_Deval_1lever,6,9,Noise,Sucrose,3.75,12.875,10,22.875
skr216_sPIT_Deval_1lever,6,9,Tone,Pellet,5.75,15.125,6.125,21.25
skr216_sPIT_Deval_1lever,6,10,Click,Pellet,3.5,9.5,4.375,13.875
skr216_sPIT_Deval_1lever,6,10,Noise,Sucrose,3.75,12,5.375,17.375
skr216_sPIT_Deval_1lever,6,10,Tone,Maltodextrin,4,6.875,6,12.875
skr216_sPIT_Deval_1lever,6,11,Click,Sucrose,4.75,5.75,5.375,11.125
skr216_sPIT_Deval_1lever,6,11,Noise,Pellet,4.25,18.625,7.375,26
skr216_sPIT_Deval_1lever,6,11,Tone,Maltodextrin,4,9.875,5.25,15.125
skr216_sPIT_Deval_1lever,6,12,Click,Maltodextrin,4.75,3.375,6.125,9.5
skr216_sPIT_Deval_1lever,6,12,Noise,Pellet,3.75,19.75,7.125,26.875
skr216_sPIT_Deval_1lever,6,12,Tone,Sucrose,3.25,4,8.75,12.75
skr216_sPIT_Deval_1lever,6,13,Click,Sucrose,3,6.5,4.75,11.25
skr216_sPIT_Deval_1lever,6,13,Noise,Maltodextrin,3.25,13.75,4,17.75
skr216_sPIT_Deval_1lever,6,13,Tone,Pellet,4.25,7.5,2.75,10.25
skr216_sPIT_Deval_1lever,6,14,Click,Pellet,3.5,13.75,3.125,16.875
skr216_sPIT_Deval_1lever,6,14,Noise,Maltodextrin,3,18.875,3.625,22.5
skr216_sPIT_Deval_1lever,6,14,Tone,Sucrose,3.5,9.25,3.875,13.125
skr216_sPIT_Deval_1lever,6,15,Click,Pellet,3.25,12.625,5.125,17.75
skr216_sPIT_Deval_1lever,6,15,Noise,Sucrose,4,5.625,11.25,16.875
skr216_sPIT_Deval_1lever,6,15,Tone,Maltodextrin,6.25,7.375,5.5,12.875
skr216_sPIT_Deval_1lever,6,16,Click,Sucrose,3.25,7.25,4.25,11.5
skr216_sPIT_Deval_1lever,6,16,Noise,Maltodextrin,4.5,12,2.5,14.5
skr216_sPIT_Deval_1lever,6,16,Tone,Pellet,6.5,7.25,6.5,13.75
skr216_sPIT_Deval_1lever,6,17,Click,Maltodextrin,4,6.625,5.875,12.5
skr216_sPIT_Deval_1lever,6,17,Noise,Sucrose,4.75,13.25,6.5,19.75
skr216_sPIT_Deval_1lever,6,17,Tone,Pellet,2.75,7.875,5.875,13.75
skr216_sPIT_Deval_1lever,6,18,Click,Pellet,4,6.875,2.625,9.5
skr216_sPIT_Deval_1lever,6,18,Noise,Sucrose,5.75,10.625,5.5,16.125
skr216_sPIT_Deval_1lever,6,18,Tone,Maltodextrin,5.25,5.625,5.625,11.25
skr216_sPIT_Deval_1lever,6,19,Click,Sucrose,2.75,7.625,3.5,11.125
skr216_sPIT_Deval_1lever,6,19,Noise,Pellet,4.25,8.75,4.125,12.875
skr216_sPIT_Deval_1lever,6,19,Tone,Maltodextrin,3.25,5.625,4,9.625
skr216_sPIT_Deval_1lever,6,20,Click,Maltodextrin,5.25,-3.375,7.375,4
skr216_sPIT_Deval_1lever,6,20,Noise,Pellet,3.5,6.5,8.375,14.875
skr216_sPIT_Deval_1lever,6,20,Tone,Sucrose,3.5,-2.5,10.375,7.875
skr216_sPIT_Deval_1lever,6,21,Click,Sucrose,5,7.125,8.75,15.875
skr216_sPIT_Deval_1lever,6,21,Noise,Maltodextrin,3.5,16,7.625,23.625
skr216_sPIT_Deval_1lever,6,21,Tone,Pellet,3.75,11.25,7.25,18.5
skr216_sPIT_Deval_1lever,6,22,Click,Pellet,5.5,6.875,5.5,12.375
skr216_sPIT_Deval_1lever,6,22,Noise,Maltodextrin,3.75,12.625,5.625,18.25
skr216_sPIT_Deval_1lever,6,22,Tone,Sucrose,3.5,6.75,4.75,11.5
skr216_sPIT_Deval_1lever,6,23,Click,Maltodextrin,6,6.125,5.125,11.25
skr216_sPIT_Deval_1lever,6,23,Noise,Sucrose,5,15.875,6.5,22.375
skr216_sPIT_Deval_1lever,6,23,Tone,Pellet,3.75,7.25,7.125,14.375
skr216_sPIT_Deval_1lever,6,24,Click,Sucrose,3.5,9.875,2.375,12.25
skr216_sPIT_Deval_1lever,6,24,Noise,Pellet,3.75,15.75,3.5,19.25
skr216_sPIT_Deval_1lever,6,24,Tone,Maltodextrin,3.25,10,5.125,15.125
skr216_sPIT_Deval_1lever,6,25,Click,Maltodextrin,5.75,6.75,7.75,14.5
skr216_sPIT_Deval_1lever,6,25,Noise,Sucrose,1.75,10.5,7.75,18.25
skr216_sPIT_Deval_1lever,6,25,Tone,Pellet,3,7.875,7.125,15
skr216_sPIT_Deval_1lever,6,26,Click,Pellet,3.5,14.5,4.375,18.875
skr216_sPIT_Deval_1lever,6,26,Noise,Sucrose,3.75,8.5,9.5,18
skr216_sPIT_Deval_1lever,6,26,Tone,Maltodextrin,3.25,10.25,5.75,16
skr216_sPIT_Deval_1lever,6,27,Click,Sucrose,3.25,9.5,9.375,18.875
skr216_sPIT_Deval_1lever,6,27,Noise,Pellet,5.75,22.875,5.25,28.125
skr216_sPIT_Deval_1lever,6,27,Tone,Maltodextrin,5.5,11.125,2.875,14
skr216_sPIT_Deval_1lever,6,28,Click,Maltodextrin,5.75,8,2.5,10.5
skr216_sPIT_Deval_1lever,6,28,Noise,Pellet,5.75,24.125,1.875,26
skr216_sPIT_Deval_1lever,6,28,Tone,Sucrose,3.25,7.625,4.625,12.25
skr216_sPIT_Deval_1lever,6,29,Click,Sucrose,3.5,3,4,7
skr216_sPIT_Deval_1lever,6,29,Noise,Maltodextrin,4.5,11.75,3.375,15.125
skr216_sPIT_Deval_1lever,6,29,Tone,Pellet,4,5.125,5.75,10.875
skr216_sPIT_Deval_1lever,6,30,Click,Pellet,5.75,9.125,5.875,15
skr216_sPIT_Deval_1lever,6,30,Noise,Maltodextrin,3,18.5,4.375,22.875
skr216_sPIT_Deval_1lever,6,30,Tone,Sucrose,2.25,10.625,6.5,17.125
skr216_sPIT_Deval_1lever,6,31,Click,Pellet,5.5,12,4.625,16.625
skr216_sPIT_Deval_1lever,6,31,Noise,Sucrose,4.5,9.625,3.625,13.25
skr216_sPIT_Deval_1lever,6,31,Tone,Maltodextrin,3.75,2.375,7.875,10.25
skr216_sPIT_Deval_1lever,6,32,Click,Sucrose,4.75,14,1,15
skr216_sPIT_Deval_1lever,6,32,Noise,Maltodextrin,4,15.375,3.125,18.5
skr216_sPIT_Deval_1lever,6,32,Tone,Pellet,4.5,14,3.25,17.25
